Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
936,M-SWC,MSWC0936,2008,22.7,28.1,18.8,2967.6,1657.6,484.2,646.1,1954.7,late_maturity,Purplish soils,,13.2,5.6,84,7.8,210,90,90,7388
937,M-SWC,MSWC0937,2007,22.8,27.9,19.3,2782.6,1562.6,1128.7,563.2,1767.2,late_maturity,Paddy soils,,10.9,9.7,83,5.9,210,90,90,8465
938,M-SWC,MSWC0938,2006,22.6,28.1,18.7,2646.3,1479.2,515.2,726.4,1999.6,medium_maturity,Purplish soils,,9.1,5.5,45,6.8,210,90,90,5865
939,M-SWC,MSWC0939,2007,22.1,26.5,19,3425.6,1880.6,728.3,589.8,2015.8,medium_maturity,Purplish soils,,18.1,16.4,72,5,210,90,90,6890
940,M-SWC,MSWC0940,2008,22.6,27.2,19.3,3996.8,2226.8,572.4,784,2476.6,medium_maturity,Purplish soils,,21.3,5.5,146,5.2,210,90,90,7098
941,M-SWC,MSWC0941,2008,22.9,27.6,19.3,2902.3,1632.3,407.1,619.6,1896.3,late_maturity,Purplish soils,,19.7,25.3,125,5,210,90,90,8121
942,M-SWC,MSWC0942,2008,24.2,29,20.6,2994.9,1754.9,456.3,632.2,1912.5,medium_maturity,Yellow earths,,16.6,33.7,145,5.4,210,150,150,9896
943,M-SWC,MSWC0943,2007,24.1,28.6,20.8,2984.3,1744.3,665,529.6,1745.6,medium_maturity,Paddy soils,,12.2,3.6,85,5.3,210,90,90,8841
944,M-SWC,MSWC0944,2008,22.5,27.1,19.2,4091,2271,584.6,801.2,2530.8,late_maturity,Paddy soils,,16.8,5.3,125,4.9,210,120,90,10371
945,M-SWC,MSWC0945,2008,23.9,29.2,20.3,3221.3,1871.3,458.4,673.7,2045.7,medium_maturity,Purplish soils,,11.2,5.8,65,4.8,264,78,105,8295
946,M-SWC,MSWC0946,2008,23.9,29.2,20.3,3221.3,1871.3,458.4,673.7,2045.7,medium_maturity,Purplish soils,,10.8,15.2,60,5.5,264,78,105,7215
947,M-SWC,MSWC0947,2008,23.9,29.2,20.3,3221.3,1871.3,458.4,673.7,2045.7,medium_maturity,Purplish soils,,10.1,12.4,43,6.7,264,78,105,7284
948,M-SWC,MSWC0948,2006,23.4,29,19.7,3000.7,1721.5,407.8,559.7,1804.4,late_maturity,Purplish soils,,9.1,11,32,4.7,210,90,90,7926
949,M-SWC,MSWC0949,2007,23.5,28.4,20,2814.7,1614.7,558,486.1,1637.3,medium_maturity,Purplish soils,,14.9,5,55,4.6,180,180,60,6503
950,M-SWC,MSWC0950,2007,23.5,28.5,20.1,2822.4,1622.4,558,487,1640.5,medium_maturity,Purplish soils,,15.6,7.5,43,4.6,180,180,60,4598
951,M-SWC,MSWC0951,2007,23.5,28.4,20.1,2746.3,1576.3,558,461.1,1578.7,medium_maturity,Purplish soils,,10.2,21.9,78,4.9,180,180,60,7793
952,M-SWC,MSWC0952,2006,24.5,30.3,20.6,3042.3,1803.1,383.7,601.3,1856.5,late_maturity,Purplish soils,,9.1,11,32,4.7,210,90,90,6276
953,M-SWC,MSWC0953,2007,23.4,28.4,20,2904.9,1664.9,561.6,505,1694.4,medium_maturity,Purplish soils,,9.8,19.5,70,4.9,240,240,180,6425
954,M-SWC,MSWC0954,2007,23.4,28.4,20,2904.9,1664.9,561.6,505,1694.4,medium_maturity,Purplish soils,,13.3,6.6,51,5,240,240,180,7905
955,M-SWC,MSWC0955,2007,23.4,28.4,20,2904.9,1664.9,561.6,505,1694.4,medium_maturity,Purplish soils,,8,18.5,59,5.1,240,240,180,7880
956,M-SWC,MSWC0956,2006,24.6,30.3,20.7,3024.7,1795.5,383.6,601.3,1850.3,medium_maturity,Purplish soils,,29.5,4.3,78,6,210,90,90,6209
957,M-SWC,MSWC0957,2007,23.7,28.6,20.2,2958.5,1708.5,629.4,516.6,1724.1,medium_maturity,Purplish soils,,19.2,8.1,66,7,210,210,120,6555
958,M-SWC,MSWC0958,2007,23.7,28.6,20.2,2958.5,1708.5,629.4,516.6,1724.1,medium_maturity,Purplish soils,,16.7,7,45,4.5,210,210,120,5918
959,M-SWC,MSWC0959,2007,23.7,28.6,20.2,2958.5,1708.5,629.4,516.6,1724.1,medium_maturity,Purplish soils,,11.9,4.3,76,8,210,210,120,5273
960,M-SWC,MSWC0960,2007,22.3,27.7,18.5,3075.3,1695.8,761.8,444.8,1686.1,late_maturity,Purplish soils,,12.2,25,120,7.2,210,90,90,4593
961,M-SWC,MSWC0961,2008,22,27.5,18,2812.6,1532.6,513,482.8,1680.6,late_maturity,Paddy soils,,39.6,8.4,65,8,210,90,90,5715
962,M-SWC,MSWC0962,2007,20.3,25.7,16.6,2703.3,1381.2,497.1,394.1,1536.8,medium_maturity,Purplish soils,,20.6,27.5,210,6.3,210,90,90,5376
963,M-SWC,MSWC0963,2008,21.1,26.5,17.3,2916.9,1536.9,526.2,481.1,1726.4,late_maturity,Paddy soils,,34.4,4.8,123,4.4,210,90,90,5175
964,M-SWC,MSWC0964,2007,21.8,27.1,18,2872.6,1554.7,682.5,409.4,1581.6,medium_maturity,Purplish soils,,20,30,250,6.4,210,90,90,5136
965,M-SWC,MSWC0965,2008,22.3,27.5,18.6,2969.7,1639.7,448.7,576.2,1858.4,medium_maturity,Purplish soils,,16.4,10.7,88,8.1,210,90,90,7409
966,M-SWC,MSWC0966,2008,21.7,26.8,18,2909.8,1569.8,442.4,561.3,1829,medium_maturity,Purplish soils,,13.9,13.3,125,7.2,210,90,90,7350
967,M-SWC,MSWC0967,2007,22.5,27,19.4,3055.8,1696.7,1031.1,570.9,1856.7,late_maturity,Purplish soils,,15.1,6.8,90,7.8,210,90,90,4757
968,M-SWC,MSWC0968,2007,23.1,27.8,20,2891.9,1641.9,1007.3,554.1,1765.8,late_maturity,Purplish soils,,13,11,60,6.4,210,90,90,6500
969,M-SWC,MSWC0969,2007,22,26.5,19,3081.7,1685.5,1035,570.7,1875.6,late_maturity,Purplish soils,,14.3,22,93,7,210,90,90,4934
970,M-SWC,MSWC0970,2008,23.3,28.2,20.1,2986.7,1706.7,482.1,635.1,1919.7,late_maturity,Purplish soils,,10.2,7,80,7,240,72,72,8889
971,M-SWC,MSWC0971,2008,23.5,28.3,20.2,2932.2,1682.2,482.1,624.5,1886.4,medium_maturity,Limestone soils,,21.4,22.5,120,6.8,240,90,90,7056
972,M-SWC,MSWC0972,2008,22.2,26.9,19,2975,1635,485.5,628.6,1926.5,medium_maturity,Purplish soils,,11,2.5,90,7.5,210,72,72,5584
973,M-SWC,MSWC0973,2008,23.3,28.2,20.1,2986.7,1706.7,482.1,635.1,1919.7,late_maturity,Purplish soils,,14.7,5,120,7.1,240,72,72,8889
974,M-SWC,MSWC0974,2006,25.8,31.1,21.9,2448.7,1498.7,326,530.4,1551,medium_maturity,Purplish soils,,10,2.9,72,7.4,210,90,90,7294
975,M-SWC,MSWC0975,2007,23.9,28.8,20,2865.6,1665.6,596,437.7,1540.1,medium_maturity,Purplish soils,,7.6,7.9,73,8.1,210,90,90,7575
976,M-SWC,MSWC0976,2007,23.7,28.6,19.8,2887.5,1667.5,601,432.9,1542.8,medium_maturity,Purplish soils,,10.6,15,102,8,210,90,90,7177
977,M-SWC,MSWC0977,2008,23.8,29,20,2907.9,1687.9,367.6,567.8,1779.9,medium_maturity,Paddy soils,,33.1,10.3,123,7.6,210,90,90,7956
978,M-SWC,MSWC0978,2008,23.8,29,20,2907.9,1687.9,367.6,567.8,1779.9,medium_maturity,Purplish soils,,12.8,5.5,70,8.1,210,90,90,6980
979,M-SWC,MSWC0979,2008,23.9,29.1,20,2958.7,1718.7,367.6,586.3,1822,medium_maturity,Purplish soils,,8.1,3.9,65,8,210,90,90,5242
980,M-SWC,MSWC0980,2007,23.5,28.8,19.8,2863.1,1643.1,684.3,462,1606.4,medium_maturity,Purplish soils,,22.3,3.1,103,5.4,210,90,90,5780
981,M-SWC,MSWC0981,2008,23.3,28.9,19.4,3213.6,1833.6,423.4,663.2,2017.8,medium_maturity,Paddy soils,,17,12,58,4.6,210,90,90,7074
982,M-SWC,MSWC0982,2008,23,28.5,19,2755.2,1555.2,366.6,572.5,1752.9,late_maturity,Paddy soils,,21.8,8.8,100,5.1,210,90,90,8300
983,M-SWC,MSWC0983,2006,25.5,31.3,21.2,3158.6,1918.6,387.9,744.7,2083.7,medium_maturity,Purplish soils,,11.2,16,57,7.1,210,90,90,5769
984,M-SWC,MSWC0984,2007,22.7,28,19.1,3022.5,1692.5,695,491.5,1714.9,late_maturity,Purplish soils,,11.4,20.2,103,5.7,210,90,90,7968
985,M-SWC,MSWC0985,2007,22.1,27.3,18.6,3050,1670.5,695.4,478.3,1717.5,late_maturity,Purplish soils,,13.4,8.9,91,6.5,210,90,90,9329
986,M-SWC,MSWC0986,2007,22.3,27.5,18.7,3028.9,1668.9,695.4,478.1,1706.3,late_maturity,Purplish soils,,15.9,38,120,6.3,210,90,90,6753
987,M-SWC,MSWC0987,2008,22.2,27.2,18.6,3081,1691,524.7,583.5,1893.1,late_maturity,Purplish soils,,11.2,39,151,4.8,240,120,120,7823
988,M-SWC,MSWC0988,2008,22.1,27.2,18.6,3052.3,1672.3,524.7,577.5,1876.2,late_maturity,Purplish soils,,12.7,17.7,87,5.9,210,90,90,9735
989,M-SWC,MSWC0989,2008,22.2,27.2,18.6,3081,1691,524.7,583.5,1893.1,late_maturity,Purplish soils,,21.7,12,99,6.9,210,90,90,9085
990,M-SWC,MSWC0990,2008,26.5,32.4,22.6,3104.8,1934.8,601.8,652.7,1877.7,late_maturity,Purplish soils,,11.1,2.7,86,8.5,210,90,90,6452
991,M-SWC,MSWC0991,2008,24.8,30.6,20.9,3792.4,2262.4,754.8,805.2,2375.2,late_maturity,Yellow earths,,27.3,37.7,53,4.9,210,90,90,8243
992,M-SWC,MSWC0992,2006,26.9,32.6,22.5,4403.9,2763.9,480.6,1036.9,2793.2,medium_maturity,Fluvo-aquic soils,,36.8,15,50,6.1,210,90,90,7005
993,M-SWC,MSWC0993,2006,26.8,32.4,22.5,4659.3,2919.3,548.5,1065.4,2875.4,medium_maturity,Limestone soils,,21.3,19,47,5.8,210,90,90,7310
994,M-SWC,MSWC0994,2007,25,30.3,21.3,4529.9,2719.9,841.2,959.3,2709.1,late_maturity,Yellow earths,,21.6,19.6,153,7.5,210,90,90,8772
995,M-SWC,MSWC0995,2007,24.3,29.7,20.5,4003.8,2353.8,827.3,832.3,2456,medium_maturity,Limestone soils,,26.4,18.6,87,6.7,210,90,90,7282
996,M-SWC,MSWC0996,2007,24.9,30.3,21.2,4209.4,2519.4,840.1,872.3,2527.3,late_maturity,Yellow earths,,25.8,22.6,116,7.8,210,90,90,10098
997,M-SWC,MSWC0997,2008,25.4,30.8,21.6,4170,2530,832.8,927.2,2616.8,late_maturity,Yellow earths,,29.6,22.9,91,6.6,210,90,90,9365
998,M-SWC,MSWC0998,2008,24.2,29.6,20.2,3623,2123,692.9,822.2,2375.3,medium_maturity,Purplish soils,,17,29,63,6,210,90,90,5795
999,M-SWC,MSWC0999,2008,25.4,30.7,21.5,4185.3,2535.3,832.8,927.2,2623.4,medium_maturity,Yellow earths,,36,15,49,6.1,210,90,90,9448
1000,M-SWC,MSWC1000,2008,25.4,30.8,21.6,4170,2530,832.8,927.2,2616.8,late_maturity,Yellow earths,,26,21,164,7.6,210,90,90,9365
1001,M-SWC,MSWC1001,2008,25.5,30.9,21.6,4077,2477,829.4,905.7,2559.8,late_maturity,Yellow earths,,26,21,160,7.6,210,90,90,8504
1002,M-SWC,MSWC1002,2007,24,29.1,20.4,2994.7,1744.7,857.3,515.1,1728.6,medium_maturity,Limestone soils,,14.4,12,93,6.1,210,90,90,6608
1003,M-SWC,MSWC1003,2008,21.3,26.8,17.3,3190.8,1692,684.2,747.2,2215.8,medium_maturity,Purplish soils,,10.7,11.7,42,6.1,150,45,45,8750
1004,M-SWC,MSWC1004,2008,21.7,27.2,17.7,3296.1,1777.3,780.5,762.7,2263.3,medium_maturity,Purplish soils,,12.8,11.6,63,7.9,150,45,45,9507
1005,M-SWC,MSWC1005,2006,20.9,26.6,16.9,2492.1,1308.9,389.4,620.5,1817.4,medium_maturity,Purplish soils,,18,5.7,53,5.2,210,90,90,4950
1006,M-SWC,MSWC1006,2007,21.5,26.5,17.9,3094.8,1660.2,930.5,530.4,1852.7,medium_maturity,Purplish soils,,14.9,45,120,5,240,120,150,8113
1007,M-SWC,MSWC1007,2008,21.6,29.5,16.7,3545.2,1905.2,807.4,908.3,2589.8,medium_maturity,Yellow-brown earths,,31.5,21.7,108,5.8,210,90,90,9068
1008,M-SWC,MSWC1008,2008,21.7,29.4,16.9,3602.2,1942.2,906.2,898.8,2584.3,medium_maturity,Yellow earths,,29.1,16.8,75,6.2,210,90,90,8865
1009,M-SWC,MSWC1009,2008,21.9,29.7,17.1,3614.1,1964.1,896.1,911.1,2591.9,medium_maturity,Yellow earths,,23.7,47.3,55,4.4,210,90,90,6380
1010,M-SWC,MSWC1010,2008,21.8,29.5,17,3588.8,1938.8,906.1,894.9,2570.3,medium_maturity,Yellow earths,,25.6,13.4,83,5.1,210,90,90,8559
1011,M-SWC,MSWC1011,2008,21.8,29.6,17,3601.2,1951.2,902.2,901.7,2579.3,medium_maturity,Yellow earths,,30.5,24.5,70,4.5,210,90,90,7490
1012,M-SWC,MSWC1012,2008,21.7,29.5,16.8,3555.6,1915.6,892.2,896.7,2570.8,medium_maturity,Yellow earths,,28.3,20.2,65,5.2,210,90,90,7967
1013,M-SWC,MSWC1013,2008,21.7,29.4,16.9,3577.3,1927.3,906.2,892.1,2568.8,medium_maturity,Yellow-brown earths,,47.1,12.9,65,5.7,210,90,90,6746
1014,M-SWC,MSWC1014,2008,22.8,27.9,19.1,3210.8,1800.8,479.5,800,2259.3,medium_maturity,Purplish soils,,15.4,6.8,105,5.2,210,90,90,7988
1015,M-SWC,MSWC1015,2007,21.9,26.8,18.4,2739.1,1489.2,495.5,493,1649.7,medium_maturity,Purplish soils,,23.4,6.9,72,5.8,210,90,90,7850
1016,M-SWC,MSWC1016,2008,23.1,28.3,19.5,3471.6,1971.6,575.9,863.6,2425.9,medium_maturity,Purplish soils,,12,8,100,7.7,210,90,90,7517
1017,M-SWC,MSWC1017,2008,23.8,28.9,20.3,4241.5,2461.5,689.3,994,2826.4,late_maturity,Yellow earths,,23.2,40.2,128,6.1,210,90,90,8376
1018,M-SWC,MSWC1018,2008,24.4,29.5,20.8,4154.3,2454.3,652.7,982.4,2766.3,medium_maturity,Yellow earths,,18.5,34.1,55,4.2,210,90,90,8648
1019,M-SWC,MSWC1019,2006,23.7,28.7,20.1,2791,1612.9,356.3,668.9,1915.2,medium_maturity,Purplish soils,,11.5,6.2,70,7.7,210,90,90,4182
1020,M-SWC,MSWC1020,2007,22.6,27.2,19.5,2783.2,1553.4,749.4,493.5,1666.1,medium_maturity,Purplish soils,,13.9,13,67,7.8,210,90,90,5861
1021,M-SWC,MSWC1021,2008,22.7,27.5,19.2,2901.2,1621.2,692.8,665.8,1972.2,medium_maturity,Purplish soils,,9,3.5,60,8.5,210,90,90,5412
1022,M-SWC,MSWC1022,2007,22.5,27.1,19.4,2703.8,1504,720.8,475,1614.7,medium_maturity,Purplish soils,,16.6,33.8,72,5.8,210,90,90,5868
1023,M-SWC,MSWC1023,2007,22.6,27.1,19.5,2713,1513.2,720.8,476.2,1618.5,medium_maturity,Fluvo-aquic soils,,37.6,10.1,95,7.7,210,90,90,7253
1024,M-SWC,MSWC1024,2007,20.5,25.8,17,3368.5,1740.1,675.1,668.2,2184.5,medium_maturity,Purplish soils,,28,6.4,96,6.1,210,90,90,9368
1025,M-SWC,MSWC1025,2007,20.4,25.6,16.9,3136.8,1608.4,672.7,598.5,2010.9,medium_maturity,Limestone soils,,25.6,2.4,93,5,210,90,90,6974
1026,M-SWC,MSWC1026,2008,20.4,25.8,16.8,3298.4,1691.2,778.1,694.5,2209.1,medium_maturity,Limestone soils,,33,20,52,5.3,150,90,90,7219
1027,M-SWC,MSWC1027,2006,24.7,31.4,20.2,3539.2,2109.2,453.9,831.4,2362.2,medium_maturity,Yellow earths,,20.2,10,151,5.3,210,90,90,7080
1028,M-SWC,MSWC1028,2006,23.7,30.3,19.3,3864.4,2234.4,482.3,888.8,2572.8,medium_maturity,Yellow earths,,20.3,8.3,121,5.5,210,90,90,7690
1029,M-SWC,MSWC1029,2007,22.8,28.8,19.1,3665,2057.1,941.1,676.3,2210.5,medium_maturity,Yellow earths,,23.7,19.6,152,6.6,240,90,90,8795
1030,M-SWC,MSWC1030,2007,24.9,30.8,21.3,3305.6,1975.6,857.5,562.5,1859.9,medium_maturity,Yellow earths,,24.3,9.3,95,6.4,150,90,90,9220
1031,M-SWC,MSWC1031,2008,24.1,30.4,20.2,3549.1,2079.1,720.7,680.7,2145.2,medium_maturity,Yellow earths,,23.5,8.8,90,6.3,210,90,90,6505
1032,M-SWC,MSWC1032,2008,25.2,31.4,21.4,3375.7,2035.7,706.3,646.7,1990.5,medium_maturity,Purplish soils,,38.5,17.6,94,6.3,210,90,90,6539
1033,M-SWC,MSWC1033,2008,25.1,31.3,21.2,3457.5,2077.5,714.7,666.1,2052.2,medium_maturity,Yellow earths,,26.1,18.9,165,6.5,210,90,90,7160
1034,M-SWC,MSWC1034,2008,24,29.4,20.5,3095.5,1805.5,555.4,564.7,1834.9,medium_maturity,Limestone soils,,23.7,9.8,91,5.6,210,90,90,6152
1035,M-SWC,MSWC1035,2007,21.6,27,18.2,3277.3,1768.1,1016.1,561.5,1968.9,late_maturity,Purplish soils,,30.4,65.1,53,5.5,210,90,90,8218
1036,M-SWC,MSWC1036,2008,22.1,27.7,18.5,3163.5,1733.5,513.3,599.7,1978.6,medium_maturity,Limestone soils,,18.5,16.2,31,4.6,210,90,90,7260
1037,M-SWC,MSWC1037,2007,22.4,27.9,18.7,2933.9,1623.9,747.9,609,1920.5,medium_maturity,Limestone soils,,29.5,18.6,113,7,210,90,90,7693
1038,M-SWC,MSWC1038,2008,22.7,28.2,18.9,3466.2,1936.2,703.6,839.5,2427.7,medium_maturity,Limestone soils,,29,26.1,150,5.5,210,90,90,6683
1039,M-SWC,MSWC1039,2008,22.6,28.4,18.7,2849.9,1589.9,601.5,728,2083.9,medium_maturity,Yellow earths,,23.4,18.3,54,5.1,210,90,90,7197
1040,M-SWC,MSWC1040,2008,23.1,29.2,19.6,3626.6,2056.6,630.3,532.9,1965.4,late_maturity,Yellow earths,,22.8,9,80,8,210,90,90,7013
1041,M-SWC,MSWC1041,2008,24.9,30.9,21.5,3389.4,2029.4,704.4,473.3,1709.2,late_maturity,Fluvo-aquic soils,,23.5,9.7,118,5.2,210,90,90,5832
1042,M-SWC,MSWC1042,2008,22.7,28.8,19.1,2907,1627,493.5,436.6,1615.5,medium_maturity,Yellow earths,,18.4,4.8,58,5.3,210,90,90,6980
1043,M-SWC,MSWC1043,2008,22.5,28.6,18.8,3080,1710,520.6,474.1,1728.7,late_maturity,Limestone soils,,23.3,20.9,78,7.9,210,90,90,6666
1044,M-SWC,MSWC1044,2008,24.2,30.2,20.9,3951.1,2321.1,811.4,541.8,2001.1,medium_maturity,Yellow earths,,16.7,2.6,63,6.4,210,90,90,6980
1045,M-SWC,MSWC1045,2007,18.5,23.7,15.1,2464.4,1188.2,652.3,462.3,1654.9,medium_maturity,Yellow earths,,26.8,9,57,5.3,105,45,45,4908
1046,M-SWC,MSWC1046,2008,20.1,25.3,16.7,2797.6,1408.5,584.3,515.5,1802,medium_maturity,Yellow earths,,20.3,24.3,120,6.6,105,45,45,7231
1047,M-SWC,MSWC1047,2007,18.5,23.7,15.1,2464.4,1188.2,652.3,462.3,1654.9,medium_maturity,Yellow earths,,22.1,6.1,45,5.6,105,45,45,4563
1048,M-SWC,MSWC1048,2007,18.5,23.7,15.1,2464.4,1188.2,652.3,462.3,1654.9,medium_maturity,Yellow earths,,16.3,4,47,6.1,105,45,45,5089
1049,M-SWC,MSWC1049,2008,20.1,25.3,16.7,2838.6,1429.5,588.4,526.3,1832.3,medium_maturity,Yellow earths,,22.7,11.5,50,7.7,105,45,45,8063
1050,M-SWC,MSWC1050,2008,20.1,25.3,16.7,2838.6,1429.5,588.4,526.3,1832.3,medium_maturity,Yellow earths,,22,7.3,102,7.6,105,45,45,7461
1051,M-SWC,MSWC1051,2007,23.2,28.1,19.7,2737,1558.2,899.8,350.9,1412.9,late_maturity,Yellow earths,,37.6,8.2,81,5.1,210,90,90,6374
1052,M-SWC,MSWC1052,2007,23.9,28.8,20.6,2728.8,1588.8,925.2,320.9,1341.8,late_maturity,Yellow earths,,37,9.8,123,5.1,210,90,90,6959
1053,M-SWC,MSWC1053,2007,23.7,28.7,20.3,2842.5,1642.5,948.3,357.4,1440.5,late_maturity,Yellow earths,,24.5,5.6,81,5,210,90,90,8615
1054,M-SWC,MSWC1054,2007,23.8,28.7,20.3,2712.7,1572.7,899.1,336.5,1365.6,late_maturity,Yellow earths,,35.5,16.6,124,4.6,210,90,90,7004
1055,M-SWC,MSWC1055,2008,23.3,28.3,19.8,2837.3,1617.3,636.7,372,1477,medium_maturity,Paddy soils,,17.4,12,80,7,210,90,90,8475
1056,M-SWC,MSWC1056,2008,24.2,29.5,20.7,2833.7,1663.7,659,392.4,1481.3,medium_maturity,Yellow earths,,15.3,5.5,70,5,210,90,90,7470
