Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
304,M-SWC,MSWC0304,2008,MSWC01,22.1 ,27.0 ,18.7 ,3360.7 ,1840.7 ,645.8 ,479.5 ,1854.6 ,late_maturity,Yellow earths,,37.9 ,23.5 ,187.0 ,4.2 ,225 ,150 ,240 ,7088 ,9575 
305,M-SWC,MSWC0305,2008,MSWC01,22.4 ,27.3 ,19.0 ,3089.2 ,1709.2 ,616.9 ,450.1 ,1716.4 ,medium_maturity,Yellow earths,,21.4 ,14.8 ,196.0 ,5.8 ,180 ,105 ,180 ,4445 ,8561 
306,M-SWC,MSWC0306,2008,MSWC01,22.8 ,27.7 ,19.3 ,2958.1 ,1658.1 ,621.5 ,443.3 ,1651.1 ,medium_maturity,Yellow earths,,21.3 ,18.6 ,74.0 ,5.5 ,180 ,105 ,180 ,3960 ,7145 
307,M-SWC,MSWC0307,2008,MSWC01,22.7 ,27.6 ,19.3 ,3176.3 ,1776.3 ,677.6 ,452.8 ,1732.2 ,late_maturity,Limestone soils,,34.5 ,23.5 ,189.0 ,7.8 ,210 ,135 ,210 ,4886 ,9107 
308,M-SWC,MSWC0308,2008,MSWC01,22.8 ,27.7 ,19.3 ,3028.6 ,1698.6 ,621.5 ,450.3 ,1682.9 ,late_maturity,Yellow earths,,19.9 ,17.4 ,96.0 ,5.2 ,180 ,105 ,180 ,3900 ,8081 
309,M-SWC,MSWC0309,2008,MSWC01,23.8 ,28.7 ,20.5 ,2718.7 ,1578.7 ,552.6 ,398.9 ,1444.5 ,late_maturity,Yellow earths,,30.0 ,18.2 ,109.0 ,5.9 ,210 ,135 ,210 ,6869 ,8387 
310,M-SWC,MSWC0310,2008,MSWC01,21.6 ,26.5 ,18.3 ,3390.9 ,1821.9 ,655.5 ,488.7 ,1899.3 ,medium_maturity,Yellow earths,,27.1 ,37.2 ,163.0 ,4.8 ,180 ,105 ,180 ,4583 ,9255 
311,M-SWC,MSWC0311,2008,MSWC01,22.9 ,27.9 ,19.4 ,2862.4 ,1612.4 ,598.7 ,439.4 ,1611.4 ,late_maturity,Yellow earths,,21.3 ,22.7 ,147.0 ,4.9 ,210 ,135 ,210 ,4698 ,8000 
312,M-SWC,MSWC0312,2006,MSWC01,21.8 ,27.0 ,17.9 ,2762.9 ,1500.3 ,413.7 ,690.6 ,2032.9 ,late_maturity,Yellow earths,,29.5 ,22.0 ,140.0 ,5.9 ,210 ,135 ,180 ,5460 ,7980 
313,M-SWC,MSWC0313,2008,MSWC01,20.7 ,25.6 ,17.3 ,3739.2 ,1931.0 ,632.9 ,775.5 ,2506.7 ,late_maturity,Limestone soils,,36.0 ,17.8 ,115.0 ,6.3 ,210 ,135 ,210 ,6835 ,8724 
314,M-SWC,MSWC0314,2006,MSWC01,21.7 ,27.0 ,17.7 ,3102.1 ,1679.5 ,415.2 ,807.5 ,2323.1 ,late_maturity,Limestone soils,,28.2 ,15.5 ,70.0 ,6.4 ,225 ,150 ,240 ,5000 ,7891 
315,M-SWC,MSWC0315,2007,MSWC01,20.7 ,25.6 ,17.4 ,3048.7 ,1589.2 ,662.9 ,629.4 ,2057.3 ,late_maturity,Purplish soils,,25.2 ,20.5 ,111.0 ,4.8 ,180 ,120 ,180 ,4543 ,6149 
316,M-SWC,MSWC0316,2007,MSWC01,21.2 ,26.2 ,17.8 ,3226.9 ,1717.4 ,698.6 ,679.4 ,2174.7 ,late_maturity,Limestone soils,,17.9 ,11.8 ,112.0 ,5.6 ,210 ,135 ,210 ,6006 ,7631 
317,M-SWC,MSWC0317,2007,MSWC01,20.4 ,25.2 ,17.0 ,3075.7 ,1581.6 ,663.3 ,638.7 ,2093.6 ,medium_maturity,Paddy soils,,63.8 ,18.0 ,99.0 ,4.3 ,210 ,135 ,210 ,4526 ,6301 
318,M-SWC,MSWC0318,2008,MSWC01,20.7 ,25.6 ,17.3 ,3436.4 ,1778.2 ,596.2 ,702.4 ,2302.1 ,medium_maturity,Limestone soils,,26.0 ,7.0 ,112.0 ,5.6 ,210 ,135 ,210 ,2048 ,7320 
319,M-SWC,MSWC0319,2008,MSWC01,20.1 ,24.9 ,16.7 ,3052.1 ,1533.9 ,544.3 ,638.8 ,2100.8 ,medium_maturity,Limestone soils,,36.5 ,13.5 ,54.0 ,6.3 ,210 ,135 ,210 ,6519 ,9665 
320,M-SWC,MSWC0320,2007,MSWC01,21.1 ,26.1 ,17.7 ,3063.8 ,1624.3 ,641.2 ,643.8 ,2071.9 ,medium_maturity,Limestone soils,,30.3 ,18.0 ,97.0 ,4.8 ,225 ,135 ,210 ,6060 ,7230 
321,M-SWC,MSWC0321,2007,MSWC01,21.0 ,25.9 ,17.7 ,3534.6 ,1865.1 ,770.7 ,727.7 ,2353.0 ,medium_maturity,Yellow earths,,31.8 ,13.0 ,114.0 ,4.5 ,210 ,135 ,210 ,4171 ,6387 
322,M-SWC,MSWC0322,2006,MSWC01,21.8 ,27.1 ,17.9 ,2962.2 ,1609.6 ,415.2 ,769.4 ,2217.7 ,late_maturity,Limestone soils,,27.5 ,22.0 ,133.0 ,5.4 ,210 ,135 ,210 ,6023 ,6825 
323,M-SWC,MSWC0323,2007,MSWC01,21.2 ,26.2 ,17.8 ,3241.2 ,1721.7 ,701.0 ,682.2 ,2185.2 ,medium_maturity,Yellow earths,,51.5 ,27.0 ,283.0 ,5.8 ,225 ,150 ,240 ,4819 ,6287 
324,M-SWC,MSWC0324,2007,MSWC01,21.5 ,26.4 ,18.0 ,3288.4 ,1768.7 ,763.2 ,567.9 ,1989.0 ,late_maturity,Yellow earths,,18.6 ,8.0 ,69.0 ,5.7 ,210 ,135 ,210 ,2438 ,6908 
325,M-SWC,MSWC0325,2007,MSWC01,21.6 ,26.5 ,18.1 ,3254.8 ,1753.4 ,763.2 ,559.9 ,1963.4 ,late_maturity,Yellow earths,,21.6 ,33.0 ,91.0 ,5.4 ,225 ,150 ,240 ,3315 ,6263 
326,M-SWC,MSWC0326,2007,MSWC01,21.6 ,26.4 ,18.1 ,3042.6 ,1638.0 ,755.2 ,505.2 ,1810.3 ,late_maturity,Yellow earths,,26.0 ,20.9 ,120.0 ,4.8 ,210 ,135 ,210 ,5820 ,7628 
327,M-SWC,MSWC0327,2007,MSWC01,21.7 ,26.6 ,18.2 ,3297.9 ,1783.3 ,759.7 ,567.9 ,1984.1 ,late_maturity,Fluvo-aquic soils,,16.3 ,18.3 ,165.0 ,6.1 ,225 ,150 ,240 ,6293 ,7388 
328,M-SWC,MSWC0328,2007,MSWC01,22.0 ,26.9 ,18.6 ,2886.8 ,1582.2 ,740.4 ,469.4 ,1694.9 ,late_maturity,Yellow earths,,36.1 ,15.1 ,103.0 ,8.3 ,180 ,120 ,180 ,4103 ,5745 
329,M-SWC,MSWC0329,2008,MSWC01,21.6 ,26.9 ,18.1 ,3301.5 ,1771.5 ,555.7 ,539.4 ,1949.1 ,late_maturity,Paddy soils,,22.8 ,21.2 ,111.0 ,6.7 ,180 ,120 ,165 ,4085 ,7628 
330,M-SWC,MSWC0330,2008,MSWC01,21.6 ,26.9 ,18.1 ,3330.2 ,1790.2 ,555.7 ,550.8 ,1974.1 ,late_maturity,Limestone soils,,17.3 ,10.7 ,141.0 ,5.7 ,210 ,120 ,150 ,4010 ,8943 
331,M-SWC,MSWC0331,2006,MSWC01,24.1 ,29.5 ,20.0 ,3302.8 ,1933.4 ,439.5 ,726.2 ,2156.6 ,late_maturity,Yellow earths,,38.4 ,19.3 ,91.0 ,7.6 ,210 ,135 ,210 ,3555 ,5708 
332,M-SWC,MSWC0332,2007,MSWC01,21.9 ,26.8 ,18.4 ,2936.0 ,1601.4 ,744.7 ,492.0 ,1746.1 ,late_maturity,Yellow earths,,22.8 ,13.2 ,111.0 ,6.6 ,158 ,150 ,240 ,4575 ,6323 
333,M-SWC,MSWC0333,2009,MSWC01,21.7 ,26.4 ,18.5 ,3427.1 ,1851.1 ,599.2 ,500.2 ,1918.3 ,medium_maturity,Purplish soils,,28.4 ,12.0 ,121.0 ,5.2 ,195 ,135 ,210 ,6653 ,8576 
334,M-SWC,MSWC0334,2007,MSWC01,21.9 ,27.3 ,18.2 ,3133.3 ,1709.1 ,816.2 ,511.4 ,1838.0 ,medium_maturity,Yellow earths,,15.4 ,2.8 ,51.0 ,6.2 ,210 ,135 ,210 ,3165 ,6720 
335,M-SWC,MSWC0335,2009,MSWC01,21.8 ,26.5 ,18.8 ,3494.6 ,1899.0 ,865.0 ,518.4 ,1958.4 ,medium_maturity,Yellow earths,,24.9 ,14.7 ,96.0 ,6.5 ,150 ,105 ,150 ,3864 ,6939 
336,M-SWC,MSWC0336,2009,MSWC01,21.9 ,26.6 ,18.9 ,3494.7 ,1899.1 ,865.1 ,518.5 ,1959.4 ,medium_maturity,Yellow earths,,21.4 ,15.5 ,115.0 ,6.5 ,180 ,120 ,180 ,5561 ,8531 
337,M-SWC,MSWC0337,2007,MSWC01,22.7 ,27.8 ,19.2 ,3105.7 ,1735.7 ,742.5 ,465.6 ,1731.9 ,medium_maturity,Yellow earths,,19.8 ,3.7 ,141.0 ,5.8 ,225 ,150 ,225 ,5050 ,8051 
338,M-SWC,MSWC0338,2007,MSWC01,22.0 ,27.2 ,18.5 ,3256.7 ,1782.3 ,779.7 ,495.1 ,1844.7 ,late_maturity,Yellow earths,,16.7 ,13.0 ,63.0 ,5.7 ,210 ,135 ,210 ,3700 ,6400 
339,M-SWC,MSWC0339,2007,MSWC01,22.9 ,28.0 ,19.5 ,3479.7 ,1959.7 ,820.0 ,518.6 ,1914.6 ,late_maturity,Yellow earths,,32.2 ,4.1 ,136.0 ,6.2 ,210 ,135 ,210 ,2265 ,7605 
340,M-SWC,MSWC0340,2007,MSWC01,22.7 ,27.8 ,19.3 ,3511.3 ,1963.3 ,820.1 ,526.0 ,1945.5 ,late_maturity,Limestone soils,,28.7 ,20.7 ,61.0 ,5.3 ,225 ,150 ,225 ,3566 ,5929 
341,M-SWC,MSWC0341,2007,MSWC01,23.0 ,28.1 ,19.6 ,3468.4 ,1958.4 ,817.0 ,518.6 ,1908.1 ,late_maturity,Limestone soils,,23.1 ,8.7 ,47.0 ,5.1 ,210 ,135 ,210 ,4650 ,7920 
342,M-SWC,MSWC0342,2007,MSWC01,21.9 ,27.0 ,18.4 ,3369.1 ,1834.7 ,788.9 ,516.5 ,1917.3 ,late_maturity,Yellow earths,,20.6 ,6.3 ,132.0 ,8.1 ,180 ,105 ,180 ,3561 ,5793 
343,M-SWC,MSWC0343,2007,MSWC01,22.7 ,27.8 ,19.3 ,3511.3 ,1963.3 ,820.1 ,526.0 ,1945.5 ,medium_maturity,Yellow earths,,34.7 ,13.1 ,205.0 ,6.7 ,225 ,150 ,225 ,4798 ,8603 
344,M-SWC,MSWC0344,2007,MSWC01,22.5 ,27.6 ,19.1 ,3486.4 ,1942.0 ,837.1 ,526.0 ,1945.4 ,medium_maturity,Yellow earths,,27.3 ,7.3 ,198.0 ,6.6 ,210 ,135 ,210 ,4305 ,8022 
345,M-SWC,MSWC0345,2007,MSWC01,22.7 ,27.8 ,19.3 ,3511.3 ,1963.3 ,820.1 ,526.0 ,1945.5 ,medium_maturity,Yellow earths,,34.7 ,12.4 ,197.0 ,6.8 ,180 ,105 ,180 ,3565 ,5820 
346,M-SWC,MSWC0346,2008,MSWC01,21.2 ,26.3 ,17.7 ,2794.4 ,1476.4 ,481.6 ,544.3 ,1825.7 ,medium_maturity,Yellow earths,,39.1 ,41.2 ,141.0 ,6.3 ,210 ,135 ,210 ,5319 ,7892 
347,M-SWC,MSWC0347,2008,MSWC01,21.6 ,26.7 ,18.1 ,3319.2 ,1781.2 ,512.0 ,644.0 ,2134.6 ,late_maturity,Limestone soils,,36.5 ,38.5 ,151.0 ,7.6 ,225 ,150 ,240 ,4346 ,9291 
348,M-SWC,MSWC0348,2009,MSWC01,21.6 ,26.1 ,18.5 ,3310.6 ,1787.7 ,633.0 ,617.7 ,2083.8 ,medium_maturity,Yellow earths,,27.8 ,23.5 ,141.0 ,5.9 ,210 ,135 ,210 ,5519 ,8692 
349,M-SWC,MSWC0349,2008,MSWC01,21.3 ,26.4 ,17.9 ,3067.1 ,1629.1 ,502.6 ,586.4 ,1975.1 ,medium_maturity,Yellow earths,,39.2 ,30.6 ,162.0 ,5.6 ,225 ,150 ,240 ,5479 ,9248 
350,M-SWC,MSWC0350,2007,MSWC01,22.1 ,27.3 ,18.7 ,3586.2 ,1971.8 ,825.4 ,561.6 ,2042.5 ,late_maturity,Purplish soils,,23.8 ,37.2 ,193.0 ,5.7 ,180 ,120 ,180 ,4238 ,7030 
351,M-SWC,MSWC0351,2007,MSWC01,22.5 ,27.7 ,19.0 ,3506.4 ,1952.0 ,809.3 ,556.2 ,1997.7 ,medium_maturity,Yellow earths,,21.8 ,14.9 ,198.0 ,5.3 ,210 ,135 ,210 ,4688 ,8936 
352,M-SWC,MSWC0352,2007,MSWC01,22.4 ,27.6 ,18.9 ,3265.0 ,1810.6 ,776.7 ,497.4 ,1839.8 ,late_maturity,Yellow earths,,29.2 ,27.9 ,152.0 ,7.8 ,210 ,135 ,210 ,3975 ,9050 
353,M-SWC,MSWC0353,2008,MSWC01,21.8 ,27.1 ,18.4 ,3268.2 ,1768.2 ,701.7 ,480.7 ,1835.6 ,medium_maturity,Yellow earths,,35.1 ,18.1 ,115.0 ,5.7 ,225 ,150 ,240 ,6647 ,8723 
354,M-SWC,MSWC0354,2008,MSWC01,22.0 ,27.4 ,18.6 ,3435.4 ,1875.4 ,695.1 ,518.2 ,1937.0 ,medium_maturity,Yellow earths,,13.1 ,5.1 ,63.0 ,5.6 ,210 ,135 ,210 ,3923 ,8550 
355,M-SWC,MSWC0355,2009,MSWC01,21.9 ,26.5 ,18.8 ,3453.6 ,1878.0 ,865.0 ,508.8 ,1932.1 ,medium_maturity,Yellow earths,,32.7 ,6.2 ,122.0 ,6.3 ,210 ,135 ,210 ,7406 ,8550 
356,M-SWC,MSWC0356,2007,MSWC01,21.8 ,26.9 ,18.3 ,3241.2 ,1756.8 ,780.7 ,486.0 ,1834.4 ,medium_maturity,Yellow earths,,32.5 ,17.1 ,154.0 ,7.3 ,210 ,135 ,210 ,2847 ,8075 
357,M-SWC,MSWC0357,2007,MSWC01,23.0 ,28.2 ,19.7 ,3477.2 ,1967.2 ,817.0 ,515.7 ,1903.3 ,late_maturity,Yellow earths,,17.8 ,17.9 ,132.0 ,5.1 ,225 ,150 ,240 ,4150 ,6200 
358,M-SWC,MSWC0358,2008,MSWC01,22.9 ,28.3 ,19.4 ,3039.7 ,1709.7 ,654.7 ,462.4 ,1702.8 ,late_maturity,Yellow earths,,13.8 ,6.9 ,138.0 ,5.4 ,225 ,150 ,240 ,4604 ,8461 
359,M-SWC,MSWC0359,2007,MSWC01,22.4 ,27.6 ,18.9 ,3265.0 ,1810.6 ,776.7 ,497.4 ,1839.8 ,late_maturity,Limestone soils,,24.0 ,14.7 ,220.0 ,8.2 ,210 ,135 ,210 ,5460 ,8130 
360,M-SWC,MSWC0360,2008,MSWC01,22.5 ,27.9 ,19.1 ,3125.2 ,1735.2 ,655.1 ,454.2 ,1728.0 ,late_maturity,Yellow earths,,21.7 ,4.9 ,147.0 ,7.0 ,180 ,120 ,180 ,3530 ,7591 
361,M-SWC,MSWC0361,2009,MSWC01,21.4 ,26.0 ,18.4 ,3225.4 ,1719.8 ,865.0 ,432.4 ,1759.2 ,late_maturity,Yellow earths,,21.4 ,7.4 ,220.0 ,5.2 ,225 ,150 ,240 ,4037 ,7622 
362,M-SWC,MSWC0362,2008,MSWC01,21.6 ,26.9 ,18.3 ,3503.9 ,1883.9 ,731.6 ,529.4 ,1987.3 ,late_maturity,Limestone soils,,23.1 ,12.6 ,96.0 ,6.2 ,210 ,135 ,210 ,4369 ,7934 
363,M-SWC,MSWC0363,2008,MSWC01,22.0 ,27.4 ,18.7 ,3347.5 ,1827.5 ,691.2 ,490.7 ,1867.8 ,late_maturity,Limestone soils,,26.8 ,5.8 ,98.0 ,5.4 ,225 ,150 ,240 ,2836 ,6313 
364,M-SWC,MSWC0364,2008,MSWC01,23.0 ,28.4 ,19.7 ,3795.6 ,2145.6 ,820.5 ,573.8 ,2075.3 ,late_maturity,Limestone soils,,31.4 ,9.0 ,243.0 ,6.3 ,180 ,120 ,180 ,5106 ,7904 
365,M-SWC,MSWC0365,2009,MSWC01,21.7 ,26.3 ,18.7 ,3297.9 ,1782.3 ,865.0 ,460.7 ,1817.2 ,late_maturity,Yellow earths,,22.5 ,11.5 ,87.0 ,5.3 ,180 ,120 ,180 ,5868 ,7628 
366,M-SWC,MSWC0366,2007,MSWC01,21.7 ,26.8 ,18.2 ,3227.3 ,1742.9 ,780.7 ,486.5 ,1833.6 ,late_maturity,Yellow soils,,22.1 ,20.7 ,168.0 ,7.0 ,225 ,150 ,240 ,5100 ,9101 
367,M-SWC,MSWC0367,2007,MSWC01,21.7 ,26.8 ,18.2 ,3252.7 ,1758.3 ,780.7 ,493.8 ,1852.2 ,late_maturity,Yellow soils,,31.7 ,21.2 ,73.0 ,7.1 ,225 ,150 ,240 ,4525 ,8675 
368,M-SWC,MSWC0368,2007,MSWC01,22.7 ,27.9 ,19.3 ,3158.4 ,1768.4 ,756.3 ,474.7 ,1759.9 ,late_maturity,Yellow soils,,27.3 ,23.0 ,192.0 ,7.1 ,180 ,120 ,180 ,2150 ,7025 
369,M-SWC,MSWC0369,2007,MSWC01,22.7 ,27.9 ,19.3 ,3182.4 ,1782.4 ,764.3 ,474.7 ,1766.6 ,late_maturity,Yellow soils,,42.9 ,20.5 ,134.0 ,6.9 ,210 ,135 ,210 ,3650 ,7475 
370,M-SWC,MSWC0370,2007,MSWC01,22.0 ,27.2 ,18.5 ,3345.8 ,1831.4 ,788.9 ,516.5 ,1905.3 ,late_maturity,Yellow soils,,20.3 ,32.9 ,71.0 ,7.1 ,225 ,150 ,240 ,4775 ,9475 
371,M-SWC,MSWC0371,2007,MSWC01,22.0 ,27.1 ,18.5 ,3206.3 ,1751.9 ,779.7 ,486.0 ,1816.5 ,late_maturity,Yellow soils,,23.0 ,23.6 ,88.0 ,6.9 ,180 ,120 ,180 ,2450 ,6475 
372,M-SWC,MSWC0372,2007,MSWC01,22.1 ,27.3 ,18.6 ,3359.8 ,1845.4 ,794.9 ,519.9 ,1911.4 ,late_maturity,Yellow soils,,23.9 ,16.0 ,51.0 ,6.0 ,210 ,135 ,210 ,3551 ,7350 
373,M-SWC,MSWC0373,2007,MSWC01,21.8 ,26.9 ,18.3 ,3026.3 ,1641.9 ,754.9 ,442.8 ,1698.5 ,medium_maturity,Yellow earths,,20.6 ,15.1 ,150.0 ,6.0 ,180 ,120 ,180 ,2025 ,6350 
374,M-SWC,MSWC0374,2007,MSWC01,21.9 ,27.1 ,18.5 ,3330.2 ,1815.8 ,782.1 ,510.8 ,1895.4 ,late_maturity,Yellow earths,,21.1 ,10.8 ,170.0 ,6.8 ,210 ,135 ,210 ,3051 ,8154 
375,M-SWC,MSWC0375,2008,MSWC01,19.2 ,23.9 ,16.0 ,3039.6 ,1468.4 ,606.0 ,632.6 ,2139.3 ,medium_maturity,Yellow earths,,32.7 ,17.5 ,57.0 ,6.2 ,210 ,135 ,210 ,5378 ,9205 
376,M-SWC,MSWC0376,2009,MSWC01,19.0 ,23.1 ,16.1 ,3156.2 ,1510.2 ,621.2 ,640.2 ,2193.3 ,medium_maturity,Yellow earths,,33.1 ,16.2 ,124.0 ,5.0 ,225 ,150 ,240 ,6053 ,9955 
377,M-SWC,MSWC0377,2008,MSWC01,19.1 ,23.8 ,15.8 ,3001.8 ,1440.6 ,627.7 ,648.5 ,2156.2 ,late_maturity,Yellow earths,,28.6 ,9.6 ,95.0 ,6.4 ,225 ,150 ,240 ,5078 ,8705 
378,M-SWC,MSWC0378,2009,MSWC01,18.9 ,22.9 ,16.1 ,3067.3 ,1461.3 ,602.0 ,613.9 ,2124.3 ,medium_maturity,Yellow earths,,21.8 ,18.1 ,86.0 ,5.2 ,210 ,135 ,210 ,5553 ,8030 
379,M-SWC,MSWC0379,2008,MSWC01,19.0 ,23.7 ,15.7 ,2827.9 ,1346.7 ,613.7 ,601.9 ,2028.4 ,medium_maturity,Limestone soils,,36.6 ,20.1 ,67.0 ,5.8 ,180 ,150 ,240 ,6029 ,9455 
380,M-SWC,MSWC0380,2008,MSWC01,18.7 ,23.4 ,15.3 ,2579.1 ,1207.9 ,571.1 ,570.4 ,1900.6 ,medium_maturity,Purplish soils,,18.1 ,13.1 ,67.0 ,5.3 ,225 ,150 ,240 ,7079 ,9930 
381,M-SWC,MSWC0381,2008,MSWC01,19.2 ,23.9 ,15.8 ,2950.9 ,1419.7 ,619.2 ,642.2 ,2127.1 ,medium_maturity,Yellow earths,,20.2 ,10.6 ,95.0 ,5.3 ,210 ,135 ,210 ,5928 ,10181 
382,M-SWC,MSWC0382,2009,MSWC01,19.0 ,23.1 ,16.1 ,3177.7 ,1521.7 ,621.2 ,651.0 ,2216.7 ,medium_maturity,Yellow earths,,18.5 ,11.8 ,108.0 ,4.8 ,180 ,120 ,180 ,1952 ,7679 
383,M-SWC,MSWC0383,2009,MSWC01,18.2 ,22.1 ,15.4 ,2587.2 ,1181.2 ,571.6 ,473.8 ,1761.9 ,medium_maturity,Purplish soils,,31.6 ,5.5 ,203.0 ,5.0 ,180 ,120 ,180 ,4377 ,6453 
384,M-SWC,MSWC0384,2009,MSWC01,18.5 ,22.5 ,15.7 ,2816.5 ,1300.5 ,588.0 ,524.5 ,1919.3 ,medium_maturity,Limestone soils,,19.8 ,6.3 ,82.0 ,6.9 ,210 ,135 ,210 ,5678 ,8930 
385,M-SWC,MSWC0385,2006,MSWC01,24.4 ,30.0 ,20.6 ,3298.6 ,1948.6 ,680.4 ,639.3 ,2001.0 ,late_maturity,Yellow earths,,31.1 ,18.6 ,81.0 ,6.5 ,210 ,135 ,210 ,4683 ,8867 
386,M-SWC,MSWC0386,2006,MSWC01,23.6 ,29.1 ,19.8 ,3165.4 ,1825.4 ,651.1 ,597.6 ,1918.8 ,late_maturity,Yellow earths,,20.7 ,10.8 ,83.0 ,6.2 ,180 ,120 ,180 ,1764 ,5456 
387,M-SWC,MSWC0387,2007,MSWC01,23.2 ,28.5 ,19.7 ,3274.4 ,1866.2 ,713.9 ,538.4 ,1869.8 ,late_maturity,Yellow earths,,27.1 ,15.6 ,96.0 ,6.3 ,180 ,120 ,180 ,7207 ,8871 
388,M-SWC,MSWC0388,2007,MSWC01,22.7 ,27.9 ,19.2 ,3061.5 ,1713.3 ,704.6 ,472.4 ,1717.5 ,late_maturity,Yellow earths,,44.5 ,26.9 ,96.0 ,8.0 ,210 ,135 ,210 ,7742 ,9288 
389,M-SWC,MSWC0389,2007,MSWC01,23.5 ,28.8 ,20.0 ,3249.3 ,1871.1 ,688.5 ,536.3 ,1850.6 ,late_maturity,Yellow earths,,62.1 ,14.0 ,218.0 ,4.7 ,210 ,135 ,210 ,5796 ,7357 
390,M-SWC,MSWC0390,2008,MSWC01,22.0 ,27.2 ,18.6 ,3128.7 ,1708.7 ,556.3 ,469.3 ,1750.2 ,medium_maturity,Paddy soils,,40.5 ,21.3 ,126.0 ,7.3 ,180 ,120 ,180 ,5625 ,8334 
391,M-SWC,MSWC0391,2008,MSWC01,23.4 ,28.6 ,19.9 ,3339.5 ,1909.5 ,625.2 ,495.0 ,1818.7 ,medium_maturity,Yellow earths,,32.5 ,39.1 ,96.0 ,5.3 ,210 ,135 ,210 ,4625 ,8084 
392,M-SWC,MSWC0392,2008,MSWC01,24.1 ,29.5 ,20.5 ,3277.5 ,1917.5 ,617.6 ,505.4 ,1792.5 ,medium_maturity,Yellow earths,,26.9 ,18.7 ,73.0 ,5.2 ,225 ,150 ,240 ,3854 ,8126 
393,M-SWC,MSWC0393,2008,MSWC01,23.9 ,29.3 ,20.4 ,3322.9 ,1932.9 ,617.7 ,506.0 ,1812.8 ,medium_maturity,Yellow earths,,37.1 ,11.0 ,82.0 ,6.8 ,225 ,150 ,240 ,4855 ,8167 
394,M-SWC,MSWC0394,2007,MSWC01,23.2 ,28.4 ,19.7 ,3357.7 ,1909.5 ,715.8 ,552.0 ,1917.7 ,late_maturity,Paddy soils,,45.8 ,40.6 ,232.0 ,6.6 ,210 ,135 ,210 ,4167 ,8334 
395,M-SWC,MSWC0395,2007,MSWC01,23.4 ,28.7 ,19.9 ,3341.6 ,1913.4 ,712.7 ,560.4 ,1920.2 ,late_maturity,Yellow earths,,20.9 ,10.5 ,127.0 ,7.4 ,210 ,135 ,210 ,6569 ,9334 
396,M-SWC,MSWC0396,2007,MSWC01,23.8 ,29.0 ,20.4 ,3124.3 ,1814.3 ,661.8 ,512.6 ,1769.2 ,late_maturity,Yellow earths,,21.3 ,13.4 ,52.0 ,8.0 ,210 ,135 ,210 ,6313 ,10250 
397,M-SWC,MSWC0397,2009,MSWC01,22.9 ,27.7 ,19.8 ,3206.9 ,1807.8 ,548.6 ,425.3 ,1684.0 ,late_maturity,Yellow earths,,35.2 ,21.2 ,140.0 ,5.5 ,225 ,150 ,240 ,6247 ,9516 
398,M-SWC,MSWC0398,2007,MSWC01,22.9 ,28.1 ,19.4 ,3044.8 ,1716.6 ,712.5 ,477.0 ,1714.2 ,medium_maturity,Limestone soils,,29.3 ,10.0 ,122.0 ,7.2 ,210 ,135 ,210 ,3008 ,9654 
399,M-SWC,MSWC0399,2009,MSWC01,22.6 ,27.2 ,19.5 ,3278.8 ,1831.1 ,649.7 ,505.9 ,1849.3 ,medium_maturity,Yellow earths,,21.5 ,16.3 ,135.0 ,6.0 ,129 ,78 ,108 ,3331 ,6752 
400,M-SWC,MSWC0400,2009,MSWC01,22.8 ,27.5 ,19.7 ,3244.4 ,1826.7 ,644.4 ,505.2 ,1829.4 ,early_maturity,Yellow earths,,25.6 ,18.8 ,145.0 ,6.2 ,150 ,105 ,150 ,3815 ,8038 
401,M-SWC,MSWC0401,2009,MSWC01,22.8 ,27.4 ,19.6 ,3254.8 ,1827.1 ,646.2 ,505.2 ,1835.7 ,early_maturity,Yellow earths,,21.3 ,21.0 ,78.0 ,5.4 ,108 ,66 ,90 ,3095 ,6320 
402,M-SWC,MSWC0402,2009,MSWC02,26.5 ,30.7 ,23.5 ,2043.2 ,1273.2 ,133.9 ,441.2 ,1160.4 ,early_maturity,Fluvo-aquic soils,,11.7 ,19.0 ,151.0 ,6.8 ,150 ,45 ,45 ,3267 ,4631 
403,M-SWC,MSWC0403,2009,MSWC02,26.5 ,30.7 ,23.5 ,2043.2 ,1273.2 ,133.9 ,441.2 ,1160.4 ,early_maturity,Fluvo-aquic soils,,9.2 ,37.6 ,94.0 ,7.3 ,150 ,45 ,90 ,2289 ,4064 
404,M-SWC,MSWC0404,2009,MSWC02,26.5 ,30.6 ,23.5 ,3023.9 ,1883.9 ,368.4 ,596.4 ,1725.5 ,medium_maturity,Paddy soils,,11.8 ,66.7 ,150.0 ,5.8 ,150 ,75 ,60 ,3045 ,6945 
405,M-SWC,MSWC0405,2008,MSWC02,25.7 ,31.6 ,21.6 ,3419.9 ,2089.9 ,778.6 ,945.8 ,2483.6 ,early_maturity,Red earths,,27.3 ,7.8 ,41.0 ,5.6 ,188 ,68 ,90 ,4425 ,8486 
406,M-SWC,MSWC0406,2009,MSWC02,25.8 ,31.5 ,21.9 ,3435.1 ,2105.1 ,702.5 ,771.2 ,2200.1 ,early_maturity,Red earths,,17.2 ,17.1 ,78.0 ,5.3 ,218 ,54 ,68 ,8400 ,9000 
