Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
950,W-YZB,WYZB0950,2006,WYZB03,12.4 ,17.2 ,8.6 ,2734.3 ,898.9 ,404.7 ,1109.3 ,2564.2 ,small_spike,Paddy soils,clay loam,22.4 ,9.6 ,84.0 ,6.5 ,210 ,105 ,63 ,2130 ,7350 
951,W-YZB,WYZB0951,2007,WYZB03,11.2 ,15.7 ,7.5 ,2475.5 ,776.0 ,442.5 ,1110.0 ,2597.6 ,small_spike,Paddy soils,clay loam,23.2 ,8.2 ,85.0 ,6.8 ,225 ,75 ,113 ,2085 ,5790 
952,W-YZB,WYZB0952,2008,WYZB03,11.5 ,16.3 ,7.5 ,2470.5 ,776.4 ,388.0 ,1161.1 ,2622.4 ,medium_spike,Paddy soils,clay loam,23.2 ,8.2 ,60.0 ,6.8 ,210 ,105 ,63 ,1962 ,6647 
953,W-YZB,WYZB0953,2006,WYZB03,11.9 ,16.7 ,8.1 ,2443.4 ,758.0 ,371.4 ,1035.1 ,2390.9 ,small_spike,Paddy soils,clay loam,22.5 ,5.9 ,53.0 ,6.7 ,210 ,105 ,63 ,1215 ,5775 
954,W-YZB,WYZB0954,2007,WYZB03,10.8 ,15.3 ,7.1 ,2240.9 ,681.4 ,423.3 ,1057.1 ,2454.6 ,small_spike,Paddy soils,clay loam,20.9 ,7.1 ,110.0 ,6.7 ,225 ,75 ,113 ,2160 ,5865 
955,W-YZB,WYZB0955,2008,WYZB03,11.4 ,16.1 ,7.4 ,2454.1 ,750.0 ,407.9 ,1135.2 ,2572.1 ,small_spike,Paddy soils,clay loam,22.3 ,7.5 ,126.0 ,6.6 ,210 ,105 ,63 ,1905 ,4860 
956,W-YZB,WYZB0956,2006,WYZB03,11.8 ,16.5 ,8.0 ,2313.1 ,717.7 ,371.4 ,969.2 ,2286.8 ,small_spike,Paddy soils,clay loam,27.6 ,23.1 ,123.0 ,5.9 ,210 ,105 ,63 ,2295 ,6225 
957,W-YZB,WYZB0957,2007,WYZB03,10.8 ,15.3 ,7.1 ,2167.5 ,678.0 ,423.3 ,1025.5 ,2406.3 ,small_spike,Paddy soils,clay loam,16.9 ,10.8 ,69.0 ,6.7 ,225 ,75 ,113 ,3096 ,6272 
958,W-YZB,WYZB0958,2008,WYZB03,11.6 ,16.3 ,7.6 ,2541.9 ,797.8 ,408.0 ,1158.1 ,2630.5 ,small_spike,Paddy soils,clay loam,17.8 ,10.4 ,146.0 ,6.8 ,210 ,105 ,63 ,2085 ,5460 
959,W-YZB,WYZB0959,2006,WYZB03,11.8 ,16.5 ,8.0 ,2289.6 ,714.2 ,367.7 ,960.4 ,2269.4 ,small_spike,Paddy soils,silty loam,29.8 ,11.3 ,108.0 ,8.1 ,210 ,105 ,63 ,2535 ,6450 
960,W-YZB,WYZB0960,2007,WYZB03,10.9 ,15.4 ,7.2 ,2192.1 ,692.6 ,423.3 ,1032.0 ,2424.2 ,small_spike,Paddy soils,silty loam,23.4 ,8.4 ,99.0 ,6.8 ,225 ,75 ,113 ,2085 ,5460 
961,W-YZB,WYZB0961,2008,WYZB03,11.3 ,16.1 ,7.4 ,2395.0 ,740.9 ,388.0 ,1146.2 ,2581.5 ,small_spike,Paddy soils,silty loam,22.3 ,9.8 ,101.0 ,7.3 ,210 ,105 ,63 ,2790 ,6000 
962,W-YZB,WYZB0962,2007,WYZB03,10.4 ,14.7 ,7.2 ,2183.5 ,640.0 ,383.2 ,1180.1 ,2599.3 ,medium_spike,Paddy soils,loam,22.8 ,15.4 ,69.0 ,7.5 ,210 ,75 ,60 ,3300 ,6345 
963,W-YZB,WYZB0963,2008,WYZB03,10.9 ,15.4 ,7.4 ,2313.5 ,679.4 ,394.6 ,1135.0 ,2541.4 ,medium_spike,Paddy soils,loam,20.2 ,22.6 ,158.0 ,7.6 ,210 ,90 ,75 ,3735 ,6165 
964,W-YZB,WYZB0964,2007,WYZB03,10.3 ,14.5 ,7.0 ,2147.1 ,613.6 ,363.3 ,1188.8 ,2598.6 ,medium_spike,Paddy soils,loam,17.6 ,18.8 ,113.0 ,7.5 ,219 ,72 ,84 ,4005 ,6630 
965,W-YZB,WYZB0965,2007,WYZB03,10.6 ,14.8 ,7.3 ,2271.6 ,668.1 ,407.2 ,1204.5 ,2661.5 ,medium_spike,Paddy soils,loam,23.9 ,19.8 ,171.0 ,7.7 ,219 ,72 ,48 ,3360 ,5370 
966,W-YZB,WYZB0966,2008,WYZB03,11.1 ,15.4 ,7.5 ,2118.5 ,615.8 ,421.6 ,924.9 ,2216.9 ,small_spike,Paddy soils,clay loam,36.1 ,8.3 ,98.0 ,6.1 ,240 ,90 ,90 ,2478 ,5066 
967,W-YZB,WYZB0967,2009,WYZB03,9.8 ,13.8 ,6.7 ,1888.1 ,481.3 ,504.8 ,829.5 ,2069.0 ,small_spike,Paddy soils,clay loam,42.9 ,5.2 ,76.0 ,6.4 ,240 ,90 ,90 ,1683 ,4808 
968,W-YZB,WYZB0968,2007,WYZB03,10.6 ,14.7 ,7.4 ,2189.9 ,618.3 ,366.4 ,947.7 ,2314.0 ,medium_spike,Paddy soils,silt loam,37.8 ,12.7 ,120.0 ,5.9 ,240 ,90 ,90 ,3084 ,6305 
969,W-YZB,WYZB0969,2008,WYZB03,11.0 ,15.3 ,7.4 ,2058.8 ,590.6 ,421.6 ,888.0 ,2143.6 ,small_spike,Paddy soils,silt loam,27.9 ,18.6 ,109.0 ,5.8 ,240 ,90 ,90 ,3243 ,6630 
970,W-YZB,WYZB0970,2007,WYZB03,10.5 ,14.5 ,7.3 ,2137.7 ,596.1 ,366.4 ,932.0 ,2276.5 ,small_spike,Paddy soils,silt loam,36.1 ,48.6 ,86.0 ,6.1 ,240 ,90 ,90 ,2429 ,4965 
971,W-YZB,WYZB0971,2008,WYZB03,11.1 ,15.4 ,7.5 ,2167.6 ,624.9 ,421.6 ,931.4 ,2230.6 ,small_spike,Paddy soils,silt loam,37.2 ,10.9 ,106.0 ,5.9 ,240 ,90 ,90 ,2571 ,5256 
972,W-YZB,WYZB0972,2007,WYZB03,10.6 ,14.7 ,7.4 ,2157.9 ,616.3 ,393.1 ,937.4 ,2293.6 ,medium_spike,Paddy soils,clay loam,30.6 ,17.3 ,94.0 ,5.7 ,240 ,90 ,90 ,2048 ,6362 
973,W-YZB,WYZB0973,2007,WYZB03,10.5 ,14.5 ,7.3 ,2122.5 ,590.9 ,366.4 ,932.0 ,2272.4 ,small_spike,Paddy soils,clay loam,22.9 ,34.0 ,108.0 ,5.2 ,240 ,90 ,90 ,1803 ,5946 
974,W-YZB,WYZB0974,2008,WYZB03,10.9 ,15.2 ,7.4 ,2084.2 ,591.5 ,421.6 ,913.1 ,2182.6 ,small_spike,Paddy soils,clay loam,31.4 ,14.4 ,108.0 ,6.0 ,240 ,90 ,90 ,2279 ,4658 
975,W-YZB,WYZB0975,2009,WYZB03,9.8 ,13.8 ,6.7 ,1888.1 ,481.3 ,504.8 ,829.5 ,2069.0 ,small_spike,Paddy soils,clay loam,22.1 ,4.1 ,123.0 ,6.3 ,240 ,90 ,90 ,2150 ,4998 
976,W-YZB,WYZB0976,2007,WYZB03,10.7 ,14.7 ,7.5 ,2202.7 ,631.1 ,393.1 ,941.6 ,2310.9 ,small_spike,Paddy soils,silt loam,29.0 ,10.8 ,121.0 ,6.2 ,240 ,90 ,90 ,2658 ,5435 
977,W-YZB,WYZB0977,2008,WYZB03,11.0 ,15.3 ,7.5 ,2120.5 ,607.8 ,421.6 ,924.6 ,2211.5 ,small_spike,Paddy soils,silt loam,28.4 ,53.3 ,206.0 ,5.6 ,240 ,90 ,90 ,2679 ,5477 
978,W-YZB,WYZB0978,2007,WYZB03,10.5 ,14.6 ,7.3 ,2132.5 ,600.9 ,366.4 ,934.8 ,2282.0 ,small_spike,Paddy soils,silt loam,35.4 ,23.3 ,160.0 ,5.9 ,240 ,90 ,90 ,2204 ,4505 
979,W-YZB,WYZB0979,2008,WYZB03,11.0 ,15.3 ,7.4 ,2095.5 ,602.8 ,421.6 ,914.5 ,2192.7 ,small_spike,Paddy soils,silt loam,40.9 ,16.8 ,161.0 ,5.5 ,240 ,90 ,90 ,2376 ,4857 
980,W-YZB,WYZB0980,2009,WYZB03,9.9 ,13.9 ,6.7 ,1849.0 ,467.6 ,491.7 ,819.2 ,2030.2 ,small_spike,Paddy soils,silty clay loam,44.5 ,15.5 ,111.0 ,6.1 ,240 ,90 ,90 ,2325 ,4845 
981,W-YZB,WYZB0981,2006,WYZB03,10.6 ,14.9 ,7.1 ,1943.2 ,476.1 ,448.2 ,822.7 ,1975.3 ,small_spike,Paddy soils,loam,26.7 ,20.0 ,65.0 ,7.3 ,228 ,54 ,72 ,3000 ,5550 
982,W-YZB,WYZB0982,2007,WYZB03,10.4 ,14.7 ,7.0 ,2113.9 ,607.7 ,369.6 ,994.2 ,2364.8 ,small_spike,Paddy soils,loam,26.7 ,16.0 ,64.0 ,7.2 ,223 ,53 ,69 ,2970 ,5940 
983,W-YZB,WYZB0983,2006,WYZB03,10.6 ,14.9 ,7.1 ,1943.2 ,476.1 ,448.2 ,822.7 ,1975.3 ,small_spike,Paddy soils,loam,20.5 ,13.2 ,83.0 ,7.1 ,228 ,54 ,72 ,2700 ,5400 
984,W-YZB,WYZB0984,2007,WYZB03,10.4 ,14.7 ,7.0 ,2113.9 ,607.7 ,369.6 ,994.2 ,2364.8 ,small_spike,Paddy soils,loam,26.4 ,10.1 ,62.0 ,7.2 ,223 ,53 ,69 ,3195 ,5790 
985,W-YZB,WYZB0985,2006,WYZB03,10.6 ,14.9 ,7.1 ,1943.2 ,476.1 ,448.2 ,822.7 ,1975.3 ,small_spike,Paddy soils,loam,30.8 ,14.8 ,83.0 ,7.2 ,224 ,48 ,68 ,3000 ,6000 
986,W-YZB,WYZB0986,2007,WYZB03,10.3 ,14.5 ,6.8 ,2050.7 ,574.5 ,349.5 ,986.7 ,2336.1 ,small_spike,Paddy soils,loam,27.3 ,10.7 ,100.0 ,7.2 ,219 ,45 ,63 ,3000 ,6000 
987,W-YZB,WYZB0987,2006,WYZB03,10.5 ,14.8 ,7.0 ,1906.9 ,459.8 ,448.2 ,806.5 ,1948.4 ,small_spike,Paddy soils,loam,31.3 ,14.8 ,63.0 ,7.3 ,231 ,54 ,75 ,2730 ,5490 
988,W-YZB,WYZB0988,2007,WYZB03,10.3 ,14.5 ,6.8 ,2050.7 ,574.5 ,349.5 ,986.7 ,2336.1 ,small_spike,Paddy soils,loam,25.2 ,10.7 ,60.0 ,7.3 ,228 ,51 ,72 ,3420 ,6480 
989,W-YZB,WYZB0989,2006,WYZB03,10.6 ,14.9 ,7.1 ,1943.2 ,476.1 ,448.2 ,822.7 ,1975.3 ,small_spike,Paddy soils,loam,33.1 ,20.2 ,61.0 ,7.3 ,224 ,48 ,68 ,3000 ,5625 
990,W-YZB,WYZB0990,2007,WYZB03,10.3 ,14.5 ,6.8 ,2050.7 ,574.5 ,349.5 ,986.7 ,2336.1 ,small_spike,Paddy soils,loam,26.4 ,10.0 ,78.0 ,7.1 ,219 ,45 ,63 ,3870 ,6450 
991,W-YZB,WYZB0991,2006,WYZB03,10.6 ,14.9 ,7.1 ,1943.2 ,476.1 ,448.2 ,822.7 ,1975.3 ,small_spike,Paddy soils,loam,23.8 ,15.6 ,67.0 ,7.3 ,231 ,54 ,75 ,2745 ,6090 
992,W-YZB,WYZB0992,2007,WYZB03,10.3 ,14.5 ,6.8 ,2050.7 ,574.5 ,349.5 ,986.7 ,2336.1 ,small_spike,Paddy soils,loam,20.5 ,10.7 ,103.0 ,7.2 ,228 ,51 ,72 ,2745 ,6090 
993,W-YZB,WYZB0993,2006,WYZB03,11.6 ,15.8 ,8.3 ,2347.2 ,697.5 ,451.1 ,890.1 ,2209.2 ,small_spike,Paddy soils,clay loam,20.1 ,7.2 ,123.0 ,6.3 ,240 ,120 ,150 ,1515 ,6210 
994,W-YZB,WYZB0994,2007,WYZB03,10.6 ,14.5 ,7.4 ,2268.7 ,638.7 ,390.8 ,961.6 ,2350.8 ,small_spike,Paddy soils,clay loam,31.4 ,8.3 ,118.0 ,6.3 ,195 ,75 ,105 ,2235 ,6060 
995,W-YZB,WYZB0995,2007,WYZB03,10.6 ,14.5 ,7.4 ,2268.7 ,638.7 ,390.8 ,961.6 ,2350.8 ,small_spike,Paddy soils,clay loam,22.1 ,7.2 ,123.0 ,6.6 ,195 ,75 ,105 ,1920 ,6345 
996,W-YZB,WYZB0996,2008,WYZB03,11.1 ,15.3 ,7.7 ,2397.7 ,699.5 ,464.3 ,978.7 ,2366.6 ,medium_spike,Paddy soils,clay loam,33.7 ,8.4 ,92.0 ,6.3 ,195 ,60 ,98 ,1785 ,4995 
997,W-YZB,WYZB0997,2008,WYZB03,11.0 ,15.2 ,7.6 ,2370.0 ,681.8 ,464.3 ,958.9 ,2324.2 ,medium_spike,Paddy soils,clay loam,29.0 ,6.3 ,71.0 ,6.6 ,195 ,60 ,98 ,1755 ,5355 
998,W-YZB,WYZB0998,2007,WYZB03,10.6 ,14.6 ,7.5 ,2282.6 ,652.6 ,414.9 ,953.9 ,2348.6 ,small_spike,Paddy soils,silty loam,28.0 ,14.8 ,121.0 ,6.8 ,195 ,75 ,105 ,2145 ,4395 
999,W-YZB,WYZB0999,2007,WYZB03,10.6 ,14.6 ,7.5 ,2282.6 ,652.6 ,414.9 ,953.9 ,2348.6 ,small_spike,Paddy soils,silty loam,24.0 ,7.4 ,124.0 ,6.8 ,195 ,75 ,105 ,1755 ,4065 
1000,W-YZB,WYZB1000,2008,WYZB03,11.2 ,15.3 ,7.7 ,2412.4 ,714.2 ,463.9 ,982.0 ,2381.0 ,small_spike,Paddy soils,silty loam,32.3 ,7.6 ,126.0 ,6.8 ,195 ,60 ,98 ,2025 ,4590 
1001,W-YZB,WYZB1001,2008,WYZB03,11.2 ,15.3 ,7.7 ,2412.4 ,714.2 ,463.9 ,982.0 ,2381.0 ,small_spike,Paddy soils,silty loam,25.4 ,10.7 ,81.0 ,6.8 ,195 ,60 ,98 ,1845 ,4140 
1002,W-YZB,WYZB1002,2006,WYZB03,11.6 ,15.8 ,8.3 ,2333.9 ,694.2 ,451.1 ,881.9 ,2195.6 ,small_spike,Paddy soils,clay loam,32.9 ,6.6 ,196.0 ,6.7 ,240 ,120 ,150 ,2700 ,5655 
1003,W-YZB,WYZB1003,2007,WYZB03,10.6 ,14.6 ,7.5 ,2277.1 ,647.1 ,399.3 ,960.8 ,2354.2 ,small_spike,Paddy soils,clay loam,30.8 ,8.6 ,196.0 ,6.6 ,195 ,75 ,105 ,2730 ,4680 
1004,W-YZB,WYZB1004,2008,WYZB03,11.2 ,15.3 ,7.7 ,2412.4 ,714.2 ,463.9 ,982.0 ,2381.0 ,small_spike,Paddy soils,clay loam,32.2 ,15.4 ,166.0 ,6.6 ,195 ,60 ,98 ,2100 ,4875 
1005,W-YZB,WYZB1005,2006,WYZB03,11.6 ,15.8 ,8.3 ,2333.9 ,694.2 ,451.1 ,881.9 ,2195.6 ,small_spike,Paddy soils,clay loam,31.7 ,7.0 ,81.0 ,6.8 ,240 ,120 ,150 ,1575 ,4290 
1006,W-YZB,WYZB1006,2006,WYZB03,11.6 ,15.8 ,8.3 ,2347.2 ,697.5 ,451.1 ,890.1 ,2209.2 ,small_spike,Paddy soils,clay loam,34.3 ,5.7 ,178.0 ,6.4 ,240 ,120 ,150 ,2565 ,6390 
1007,W-YZB,WYZB1007,2007,WYZB03,10.6 ,14.5 ,7.4 ,2282.0 ,642.0 ,391.6 ,962.6 ,2351.2 ,small_spike,Paddy soils,clay loam,32.3 ,7.5 ,113.0 ,6.3 ,195 ,75 ,105 ,2520 ,6510 
1008,W-YZB,WYZB1008,2008,WYZB03,11.0 ,15.2 ,7.6 ,2364.2 ,686.0 ,463.9 ,970.7 ,2348.0 ,small_spike,Paddy soils,clay loam,27.9 ,11.6 ,170.0 ,6.3 ,195 ,60 ,98 ,1755 ,5430 
1009,W-YZB,WYZB1009,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Fluvo-aquic soils,sandy loam,19.2 ,21.3 ,45.0 ,7.0 ,188 ,83 ,153 ,2730 ,8160 
1010,W-YZB,WYZB1010,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Fluvo-aquic soils,sandy loam,17.6 ,10.9 ,42.0 ,7.0 ,188 ,83 ,153 ,1440 ,6735 
1011,W-YZB,WYZB1011,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Fluvo-aquic soils,sandy loam,26.9 ,5.8 ,66.0 ,7.0 ,188 ,83 ,153 ,3675 ,7470 
1012,W-YZB,WYZB1012,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Paddy soils,loam,28.9 ,15.4 ,151.0 ,7.0 ,194 ,88 ,140 ,7065 ,8295 
1013,W-YZB,WYZB1013,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Paddy soils,loam,30.7 ,14.2 ,133.0 ,7.0 ,186 ,66 ,126 ,6255 ,6510 
1014,W-YZB,WYZB1014,2007,WYZB03,10.5 ,14.9 ,7.1 ,2230.8 ,647.2 ,429.7 ,967.1 ,2352.4 ,small_spike,Paddy soils,loam,30.7 ,8.4 ,75.0 ,7.0 ,168 ,60 ,112 ,5145 ,6810 
1015,W-YZB,WYZB1015,2007,WYZB03,10.0 ,15.0 ,5.6 ,2468.1 ,812.5 ,264.1 ,1347.3 ,2944.6 ,small_spike,Fluvo-aquic soils,clay,19.5 ,13.6 ,115.0 ,8.3 ,317 ,90 ,150 ,4050 ,7749 
1016,W-YZB,WYZB1016,2007,WYZB03,9.9 ,14.9 ,5.5 ,2343.5 ,797.9 ,235.4 ,1262.1 ,2804.0 ,small_spike,Fluvo-aquic soils,loamy sand,21.0 ,21.0 ,78.0 ,8.0 ,282 ,75 ,99 ,4200 ,7950 
1017,W-YZB,WYZB1017,2008,WYZB03,10.7 ,16.0 ,6.2 ,2625.2 ,902.5 ,263.3 ,1273.2 ,2837.6 ,small_spike,Fluvo-aquic soils,loamy sand,13.2 ,12.6 ,105.0 ,8.2 ,248 ,68 ,90 ,2700 ,6258 
1018,W-YZB,WYZB1018,2007,WYZB03,9.6 ,14.6 ,5.2 ,2229.8 ,724.2 ,235.0 ,1255.0 ,2750.2 ,small_spike,Fluvo-aquic soils,loamy sand,25.8 ,12.7 ,86.0 ,7.9 ,317 ,90 ,150 ,4800 ,9060 
1019,W-YZB,WYZB1019,2008,WYZB03,10.6 ,15.9 ,6.1 ,2617.2 ,894.5 ,241.7 ,1272.3 ,2828.8 ,medium_spike,Fluvo-aquic soils,silty clay loam,20.9 ,17.3 ,163.0 ,7.7 ,248 ,68 ,98 ,4023 ,7017 
1020,W-YZB,WYZB1020,2006,WYZB03,11.4 ,16.5 ,7.0 ,2717.9 ,1000.5 ,245.6 ,1281.4 ,2855.5 ,small_spike,Fluvo-aquic soils,silty clay loam,20.8 ,10.3 ,265.0 ,7.9 ,317 ,90 ,150 ,4800 ,9060 
1021,W-YZB,WYZB1021,2006,WYZB03,11.6 ,16.7 ,7.2 ,2822.5 ,1055.1 ,245.6 ,1312.2 ,2905.4 ,small_spike,Fluvo-aquic soils,silty clay loam,17.7 ,8.3 ,117.0 ,7.9 ,314 ,83 ,120 ,4481 ,8738 
1022,W-YZB,WYZB1022,2006,WYZB03,12.1 ,17.2 ,7.6 ,3057.8 ,1180.4 ,245.6 ,1384.8 ,3055.4 ,small_spike,Fluvo-aquic soils,silty clay loam,21.4 ,12.1 ,78.0 ,7.9 ,282 ,75 ,99 ,4200 ,7950 
1023,W-YZB,WYZB1023,2008,WYZB03,10.4 ,15.7 ,5.9 ,2488.8 ,836.1 ,241.4 ,1243.2 ,2755.2 ,small_spike,Fluvo-aquic soils,clay,23.6 ,19.1 ,152.0 ,8.0 ,248 ,68 ,90 ,5820 ,6380 
1024,W-YZB,WYZB1024,2008,WYZB03,10.0 ,15.3 ,5.6 ,2344.4 ,751.7 ,229.0 ,1186.4 ,2631.6 ,medium_spike,Fluvo-aquic soils,silty loam,10.6 ,33.2 ,130.0 ,8.8 ,225 ,53 ,53 ,3240 ,8220 
1025,W-YZB,WYZB1025,2007,WYZB03,9.8 ,14.8 ,5.4 ,2332.5 ,766.9 ,235.4 ,1295.9 ,2837.4 ,small_spike,Fluvo-aquic soils,silty loam,22.4 ,37.3 ,167.0 ,7.1 ,285 ,75 ,68 ,3900 ,7275 
1026,W-YZB,WYZB1026,2008,WYZB03,10.5 ,15.9 ,6.0 ,2550.9 ,868.2 ,241.7 ,1261.7 ,2801.4 ,medium_spike,Fluvo-aquic soils,silty loam,35.3 ,26.2 ,158.0 ,8.3 ,285 ,113 ,113 ,4200 ,8438 
1027,W-YZB,WYZB1027,2007,WYZB03,9.8 ,14.9 ,5.4 ,2347.3 ,771.7 ,235.4 ,1304.3 ,2852.4 ,small_spike,Fluvo-aquic soils,silty loam,29.6 ,40.0 ,136.0 ,8.3 ,270 ,113 ,53 ,3930 ,7035 
1028,W-YZB,WYZB1028,2007,WYZB03,9.8 ,14.9 ,5.5 ,2341.2 ,775.6 ,235.4 ,1288.9 ,2831.7 ,medium_spike,Fluvo-aquic soils,silty loam,11.3 ,25.1 ,94.0 ,7.8 ,225 ,75 ,113 ,4020 ,7335 
1029,W-YZB,WYZB1029,2008,WYZB03,10.5 ,15.9 ,6.0 ,2578.4 ,875.7 ,241.4 ,1263.2 ,2804.0 ,medium_spike,Fluvo-aquic soils,sandy loam,25.6 ,35.3 ,128.0 ,8.3 ,285 ,96 ,113 ,3990 ,7980 
1030,W-YZB,WYZB1030,2008,WYZB03,10.1 ,15.4 ,5.6 ,2379.1 ,756.4 ,229.0 ,1191.2 ,2632.0 ,medium_spike,Fluvo-aquic soils,clay loam,19.1 ,40.2 ,131.0 ,7.9 ,285 ,53 ,113 ,2304 ,6420 
1031,W-YZB,WYZB1031,2007,WYZB03,10.1 ,15.2 ,5.8 ,2534.3 ,848.7 ,264.1 ,1368.4 ,2995.2 ,small_spike,Fluvo-aquic soils,silty clay loam,17.9 ,16.5 ,121.0 ,8.2 ,314 ,83 ,135 ,4101 ,6333 
1032,W-YZB,WYZB1032,2008,WYZB03,10.7 ,16.0 ,6.2 ,2647.2 ,904.5 ,241.4 ,1277.8 ,2842.6 ,medium_spike,Fluvo-aquic soils,clay loam,24.9 ,24.8 ,125.0 ,8.3 ,195 ,113 ,113 ,4251 ,6500 
1033,W-YZB,WYZB1033,2008,WYZB03,10.8 ,16.1 ,6.3 ,2711.5 ,938.8 ,241.7 ,1289.4 ,2880.6 ,small_spike,Fluvo-aquic soils,clay loam,23.6 ,19.1 ,152.0 ,8.0 ,255 ,60 ,75 ,4380 ,7958 
1034,W-YZB,WYZB1034,2007,WYZB03,10.0 ,15.0 ,5.7 ,2488.9 ,823.3 ,257.4 ,1346.2 ,2934.5 ,small_spike,Fluvo-aquic soils,clay,24.4 ,26.3 ,153.0 ,8.1 ,314 ,83 ,120 ,4481 ,8738 
1035,W-YZB,WYZB1035,2008,WYZB03,10.6 ,16.0 ,6.1 ,2623.0 ,900.3 ,241.7 ,1273.2 ,2835.0 ,small_spike,Fluvo-aquic soils,silty clay loam,15.7 ,15.0 ,115.0 ,8.3 ,263 ,75 ,105 ,4215 ,6765 
1036,W-YZB,WYZB1036,2006,WYZB03,12.2 ,17.4 ,7.8 ,3130.7 ,1223.3 ,245.6 ,1393.4 ,3091.6 ,small_spike,Fluvo-aquic soils,silt loam,19.8 ,14.2 ,78.0 ,8.0 ,317 ,90 ,150 ,4050 ,7749 
1037,W-YZB,WYZB1037,2006,WYZB03,11.7 ,16.8 ,7.3 ,2896.1 ,1078.7 ,245.6 ,1340.3 ,2939.5 ,small_spike,Fluvo-aquic soils,silt loam,17.6 ,12.1 ,111.0 ,8.1 ,314 ,83 ,135 ,4101 ,6333 
1038,W-YZB,WYZB1038,2006,WYZB03,11.7 ,16.8 ,7.3 ,2896.1 ,1078.7 ,245.6 ,1340.3 ,2939.5 ,small_spike,Fluvo-aquic soils,silt loam,20.8 ,19.8 ,75.0 ,8.1 ,282 ,75 ,113 ,3530 ,6783 
1039,W-YZB,WYZB1039,2008,WYZB03,10.4 ,15.7 ,5.9 ,2521.0 ,838.3 ,229.0 ,1241.4 ,2749.6 ,medium_spike,Fluvo-aquic soils,clay loam,21.5 ,38.3 ,134.0 ,7.5 ,285 ,53 ,113 ,3060 ,6285 
1040,W-YZB,WYZB1040,2008,WYZB03,10.7 ,16.0 ,6.2 ,2662.6 ,919.9 ,263.3 ,1280.1 ,2856.2 ,medium_spike,Paddy soils,clay,23.6 ,19.1 ,152.0 ,8.0 ,285 ,75 ,105 ,3462 ,7887 
1041,W-YZB,WYZB1041,2006,WYZB03,10.9 ,16.2 ,6.8 ,2478.0 ,822.8 ,315.2 ,1173.3 ,2647.4 ,small_spike,Fluvo-aquic soils,clay,11.3 ,14.1 ,72.0 ,8.7 ,344 ,120 ,150 ,3870 ,7620 
1042,W-YZB,WYZB1042,2008,WYZB03,10.4 ,16.0 ,6.2 ,2514.2 ,819.2 ,214.3 ,1223.9 ,2729.6 ,small_spike,Fluvo-aquic soils,clay,17.6 ,12.7 ,78.0 ,8.4 ,281 ,45 ,72 ,4695 ,8520 
1043,W-YZB,WYZB1043,2009,WYZB03,10.4 ,16.0 ,6.2 ,2514.2 ,819.2 ,214.3 ,1223.9 ,2729.6 ,small_spike,Fluvo-aquic soils,clay,20.4 ,11.0 ,143.0 ,8.1 ,281 ,90 ,72 ,4695 ,8520 
1044,W-YZB,WYZB1044,2007,WYZB03,9.7 ,14.7 ,5.7 ,2236.5 ,693.4 ,338.3 ,1264.2 ,2785.8 ,small_spike,Fluvo-aquic soils,clay,10.6 ,12.3 ,62.0 ,8.7 ,308 ,120 ,150 ,6360 ,8565 
1045,W-YZB,WYZB1045,2008,WYZB03,10.5 ,16.0 ,6.3 ,2531.2 ,826.2 ,214.3 ,1226.8 ,2738.0 ,small_spike,Fluvo-aquic soils,sand,14.2 ,13.9 ,92.0 ,8.4 ,311 ,45 ,60 ,3297 ,6803 
1046,W-YZB,WYZB1046,2009,WYZB03,10.5 ,16.0 ,6.3 ,2531.2 ,826.2 ,214.3 ,1226.8 ,2738.0 ,small_spike,Fluvo-aquic soils,sand,25.4 ,16.3 ,136.0 ,8.0 ,311 ,90 ,72 ,3297 ,6803 
1047,W-YZB,WYZB1047,2006,WYZB03,11.0 ,16.3 ,7.0 ,2547.0 ,851.8 ,316.2 ,1182.2 ,2650.4 ,small_spike,Fluvo-aquic soils,sandy loam,12.1 ,18.7 ,123.0 ,8.6 ,375 ,120 ,150 ,4470 ,8550 
1048,W-YZB,WYZB1048,2007,WYZB03,10.0 ,15.1 ,6.0 ,2418.9 ,765.8 ,338.7 ,1334.2 ,2929.0 ,small_spike,Fluvo-aquic soils,sandy loam,11.1 ,19.3 ,103.0 ,8.5 ,375 ,120 ,150 ,2730 ,7575 
1049,W-YZB,WYZB1049,2008,WYZB03,10.5 ,16.0 ,6.3 ,2543.1 ,838.1 ,214.8 ,1220.7 ,2737.1 ,small_spike,Fluvo-aquic soils,sandy loam,19.5 ,19.5 ,83.0 ,8.5 ,281 ,45 ,72 ,5123 ,8262 
