Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1306,SR-YZB,SRYZB1306,2007,late_maturity,26.4,29.9,23.7,3269.8,2029.8,731.8,754.3,1961.3,Paddy soils,sandy loam,7.2,24.4,124,8.3,210,63,63,8955
1307,SR-YZB,SRYZB1307,2006,late_maturity,24.6,28.9,21.1,2602.8,1542.8,166.8,646,1598.1,Paddy soils,silty clay loam,10.1,39.4,140,6.7,240,72,72,10094
1308,SR-YZB,SRYZB1308,2007,late_maturity,24.3,28.5,20.9,2895.2,1705.2,399.5,765,1858.8,Paddy soils,silty clay loam,13.4,5.3,123,7.1,270,81,81,7890
1309,SR-YZB,SRYZB1309,2006,late_maturity,24.6,28.9,21.2,2635,1565,166.8,654.1,1618.4,Paddy soils,silty clay loam,30.8,36.5,190,6.4,240,72,72,8628
1310,SR-YZB,SRYZB1310,2007,late_maturity,24.9,29,21.5,2966.3,1776.3,429.9,757,1871.8,Paddy soils,loam,14.8,18.4,109,8.1,240,72,72,7590
1311,SR-YZB,SRYZB1311,2007,late_maturity,24.6,28.7,21.2,3005.9,1785.9,430.2,768.1,1897.8,Paddy soils,silty clay loam,16.5,17.9,163,7.8,240,72,72,8400
1312,SR-YZB,SRYZB1312,2006,late_maturity,25.1,29.2,21.8,2759.3,1659.3,174.4,667.4,1679,Paddy soils,silty clay loam,38.8,5.3,120,6.4,240,72,72,8450
1313,SR-YZB,SRYZB1313,2006,late_maturity,25.1,29.2,21.8,2759.3,1659.3,174.4,667.4,1679,Paddy soils,silty clay loam,35.2,4,110,6.5,240,72,72,7724
1314,SR-YZB,SRYZB1314,2007,late_maturity,24.8,28.9,21.4,3199.4,1909.4,436.7,801.3,1998.3,Paddy soils,silty clay loam,16.3,20.1,84,6.7,240,72,72,7980
1315,SR-YZB,SRYZB1315,2007,late_maturity,24.8,28.9,21.4,3199.4,1909.4,436.7,801.3,1998.3,Paddy soils,silty clay loam,18.4,8.7,99,7.4,210,63,63,8465
1316,SR-YZB,SRYZB1316,2007,late_maturity,24.5,28.7,21.1,3068.3,1818.3,430.2,789.2,1942.2,Paddy soils,silty clay loam,26.2,7.7,94,6.7,270,81,81,7560
1317,SR-YZB,SRYZB1317,2007,late_maturity,24.6,28.7,21.1,3198.6,1898.6,436.7,811.3,2007.9,Paddy soils,silty clay loam,26.9,9.2,76,7.3,270,81,81,7515
1318,SR-YZB,SRYZB1318,2007,late_maturity,24.6,28.7,21.1,3198.6,1898.6,436.7,811.3,2007.9,Paddy soils,silty clay loam,27.3,38.1,73,6.8,270,81,81,7575
1319,SR-YZB,SRYZB1319,2007,late_maturity,25,29.1,21.6,3155,1895,436.4,794.7,1977.9,Paddy soils,silty clay loam,29.3,29.6,108,6.9,210,63,63,8744
1320,SR-YZB,SRYZB1320,2008,late_maturity,24.7,28.6,21.6,2886.6,1716.6,538,657.9,1703.9,Paddy soils,silty clay loam,20.5,8.4,82,7.1,240,72,72,8823
1321,SR-YZB,SRYZB1321,2008,late_maturity,24.8,28.7,21.7,3002.7,1792.7,538,704.5,1808.6,Paddy soils,silty clay loam,18,12.7,114,7.7,240,72,72,8424
1322,SR-YZB,SRYZB1322,2008,late_maturity,23.8,27.8,20.7,3004.3,1744.3,614.9,681.9,1760.6,Paddy soils,silty clay loam,22.2,19.8,85,7.4,240,72,72,8022
1323,SR-YZB,SRYZB1323,2008,late_maturity,23.8,27.8,20.7,3004.3,1744.3,614.9,681.9,1760.6,Paddy soils,silty clay loam,27,22.9,102,7.4,240,72,72,8286
1324,SR-YZB,SRYZB1324,2008,late_maturity,23.8,27.8,20.7,3004.3,1744.3,614.9,681.9,1760.6,Paddy soils,silty clay loam,20.2,15.7,91,7.2,240,72,72,7985
1325,SR-YZB,SRYZB1325,2007,late_maturity,24.5,28.6,21,3111.9,1841.9,430.2,802.8,1972,Paddy soils,silty clay loam,16,29.5,119,7.5,210,63,63,8010
1326,SR-YZB,SRYZB1326,2007,late_maturity,24.8,28.4,21.9,3155.8,1885.8,521.2,858.1,2059.7,Paddy soils,clay loam,37,33.7,81,6.9,240,72,72,7875
1327,SR-YZB,SRYZB1327,2007,late_maturity,24.8,28.3,21.8,3243.4,1933.4,522.6,881.2,2113.2,Paddy soils,clay loam,33.3,22.5,70,6.1,270,81,81,7940
1328,SR-YZB,SRYZB1328,2008,late_maturity,24.2,27.3,21.5,3046.7,1786.7,517.9,797.8,1925.1,Paddy soils,clay loam,16.1,7.7,166,7.4,240,72,72,8456
1329,SR-YZB,SRYZB1329,2008,late_maturity,24.7,27.8,22.1,3090,1840,519.4,801.3,1955.5,Paddy soils,clay loam,23.9,27.2,130,6.4,240,72,72,7959
1330,SR-YZB,SRYZB1330,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,clay loam,30.2,24.9,109,6.7,240,72,72,8199
1331,SR-YZB,SRYZB1331,2007,late_maturity,24.7,28.3,21.7,3357.6,1997.6,525.1,916.9,2194.4,Paddy soils,clay loam,47.4,43.7,111,6.4,240,72,72,9501
1332,SR-YZB,SRYZB1332,2008,late_maturity,24.3,27.4,21.6,3133.7,1843.7,519.4,820.9,1984.5,Paddy soils,clay loam,28.9,15,88,6.3,270,81,81,8814
1333,SR-YZB,SRYZB1333,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,clay loam,28.9,14.9,88,6.4,270,81,81,8928
1334,SR-YZB,SRYZB1334,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,clay loam,31.5,16.9,116,6.8,270,81,81,8714
1335,SR-YZB,SRYZB1335,2008,late_maturity,25.8,28.9,23.1,2757.2,1687.2,390.9,738.4,1782.2,Paddy soils,silty clay loam,32,6.9,134,6.8,270,81,81,8685
1336,SR-YZB,SRYZB1336,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,silty clay loam,26.4,13.1,89,7,270,81,81,8780
1337,SR-YZB,SRYZB1337,2007,late_maturity,25,28.5,22.1,3080.9,1850.9,521.2,831.9,2006.9,Paddy soils,silty clay loam,35.7,11.3,78,6.7,270,81,81,9038
1338,SR-YZB,SRYZB1338,2007,late_maturity,24.8,28.3,21.8,3243.4,1933.4,522.6,881.2,2113.2,Paddy soils,silty clay loam,45.1,74.5,97,5.5,240,72,72,8385
1339,SR-YZB,SRYZB1339,2008,late_maturity,24.9,28,22.3,3266.4,1956.4,520.6,870.2,2111.3,Paddy soils,silty clay loam,32.3,4,108,6.2,210,63,63,8655
1340,SR-YZB,SRYZB1340,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,silty clay loam,34.8,12.5,126,6.8,270,81,81,8520
1341,SR-YZB,SRYZB1341,2007,late_maturity,24.8,28.3,21.8,3243.4,1933.4,522.6,881.2,2113.2,Paddy soils,clay loam,42.8,26.7,117,6.6,210,63,63,8511
1342,SR-YZB,SRYZB1342,2007,late_maturity,24.8,28.3,21.8,3243.4,1933.4,522.6,881.2,2113.2,Paddy soils,clay loam,42.2,9,125,6.4,210,63,63,8355
1343,SR-YZB,SRYZB1343,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,clay loam,31.9,20.4,160,6.4,240,72,72,8378
1344,SR-YZB,SRYZB1344,2008,late_maturity,24.8,27.9,22.1,3292,1962,520.6,876.8,2126.9,Paddy soils,clay loam,39.2,21.8,148,6.3,210,63,63,8640
1345,SR-YZB,SRYZB1345,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,clay loam,39.3,21.8,135,6.3,210,63,63,7920
1346,SR-YZB,SRYZB1346,2007,late_maturity,25.2,28.7,22.3,3080.1,1860.1,520.6,833.8,2009.9,Paddy soils,clay loam,34.3,18,95,6.5,210,63,63,8295
1347,SR-YZB,SRYZB1347,2008,late_maturity,24.2,27.3,21.5,2881.4,1691.4,517.8,726.3,1780.6,Paddy soils,silty clay loam,28.9,15,114,6.4,210,63,63,8400
1348,SR-YZB,SRYZB1348,2009,late_maturity,24.7,28.1,21.9,3087.4,1838.1,645.5,804.4,1933.1,Paddy soils,silty clay loam,37.8,26.4,165,6.7,210,63,63,8445
1349,SR-YZB,SRYZB1349,2007,late_maturity,24.2,27.7,21.2,3092,1812,507.9,879,2060.4,Paddy soils,clay loam,43.6,6.4,56,6.6,210,63,63,8250
1350,SR-YZB,SRYZB1350,2008,late_maturity,25.9,29.7,23,3390.3,2080.3,588,687,1862.2,Paddy soils,clay loam,37,6.1,130,6.5,270,81,81,8661
1351,SR-YZB,SRYZB1351,2008,late_maturity,25.5,29.3,22.6,3464.9,2104.9,660.4,700.8,1895.6,Paddy soils,clay loam,61,14,144,6.6,270,81,81,8280
1352,SR-YZB,SRYZB1352,2006,late_maturity,25.4,29.8,22.1,3155.7,1915.7,212.7,716.9,1826.3,Paddy soils,silty clay loam,45.2,10.7,129,6.3,270,81,81,8862
1353,SR-YZB,SRYZB1353,2007,late_maturity,26.1,30.5,22.9,2928,1808,489.1,675.7,1723.9,Paddy soils,silty clay loam,34.8,20.2,181,6.4,240,72,72,8721
1354,SR-YZB,SRYZB1354,2007,late_maturity,26.1,30.5,22.9,2928,1808,489.1,675.7,1723.9,Paddy soils,silty clay loam,43.9,26.8,154,6.6,240,72,72,8364
1355,SR-YZB,SRYZB1355,2007,late_maturity,25.4,29.7,22.2,2950,1790,452.6,693.3,1751.8,Paddy soils,silty clay loam,32,18.4,112,6.6,240,72,72,8912
1356,SR-YZB,SRYZB1356,2008,late_maturity,23.6,27.7,20.5,3019.6,1747.1,345.2,609.6,1625.4,Paddy soils,silty clay loam,31.5,3.5,113,7.1,270,81,81,8652
1357,SR-YZB,SRYZB1357,2006,late_maturity,25.1,29.6,21.7,3211.4,1931.4,210.5,743.1,1867.7,Paddy soils,silty clay loam,43.5,9.6,105,7.2,270,81,81,8958
1358,SR-YZB,SRYZB1358,2007,late_maturity,25.7,30,22.5,3010,1840,492.1,689.1,1762.4,Paddy soils,silty clay loam,34.9,8.1,112,6.5,270,81,81,8532
1359,SR-YZB,SRYZB1359,2008,late_maturity,25.4,29.5,22.3,3074.7,1864.7,326.5,626.5,1686.9,Paddy soils,silty clay loam,49,9.4,137,7,270,81,81,8609
1360,SR-YZB,SRYZB1360,2006,late_maturity,26.2,30.5,22.9,3350,2070,273.9,726.8,1911.6,Paddy soils,clay loam,46,7.9,107,6.1,255,77,77,8720
1361,SR-YZB,SRYZB1361,2007,late_maturity,25.1,29.4,21.8,2908.9,1748.9,412.1,689.4,1732.3,Paddy soils,clay loam,28.4,10.5,154,6.6,240,72,72,8766
1362,SR-YZB,SRYZB1362,2007,late_maturity,24.7,29,21.4,3212.8,1912.8,495.9,755,1898.7,Paddy soils,silty clay loam,29.9,16,132,5.5,270,81,83,9102
1363,SR-YZB,SRYZB1363,2007,late_maturity,24.5,28.8,21.2,3110.5,1840.5,453.1,746.9,1859.5,Paddy soils,silty clay loam,33.9,14.3,142,5.7,270,83,81,8423
1364,SR-YZB,SRYZB1364,2006,late_maturity,25.6,29.9,22.2,3017.7,1837.7,206.1,684.8,1748.8,Paddy soils,silty clay loam,28.2,15.7,101,6.2,255,77,77,8279
1365,SR-YZB,SRYZB1365,2006,late_maturity,25.3,29.7,21.9,2936.3,1776.3,203.5,675.7,1707.1,Paddy soils,silty clay loam,55.6,27.3,117,6.3,270,81,81,8679
1366,SR-YZB,SRYZB1366,2008,late_maturity,25.7,29.8,22.6,3183.6,1943.6,339.1,663.8,1774.3,Paddy soils,silty clay loam,26.3,9.7,146,7.3,270,81,81,8357
1367,SR-YZB,SRYZB1367,2006,late_maturity,26,30.3,22.7,3403,2093,273.9,745.2,1946.8,Paddy soils,clay loam,59,12.8,131,6.2,240,72,72,8420
1368,SR-YZB,SRYZB1368,2007,late_maturity,25.7,30.1,22.5,3343.7,2043.7,550.3,735.5,1916.9,Paddy soils,clay loam,56.3,18,228,6.6,240,72,72,8439
1369,SR-YZB,SRYZB1369,2007,late_maturity,25.7,30.1,22.5,3343.7,2043.7,550.3,735.5,1916.9,Paddy soils,clay loam,49.2,12.6,90,6.3,240,72,72,8187
1370,SR-YZB,SRYZB1370,2006,late_maturity,24.9,29.4,21.5,3167.6,1897.6,206.1,745.7,1857.1,Paddy soils,clay loam,39.3,23.1,118,6.2,240,72,72,7895
1371,SR-YZB,SRYZB1371,2007,late_maturity,24.7,29,21.4,3330.7,1980.7,515.7,762.8,1939.4,Paddy soils,clay loam,27.4,18.2,124,6.7,210,63,63,8748
1372,SR-YZB,SRYZB1372,2007,late_maturity,24.7,29,21.4,3330.7,1980.7,515.7,762.8,1939.4,Paddy soils,clay loam,36.7,31.6,134,6.5,210,63,63,8694
1373,SR-YZB,SRYZB1373,2008,late_maturity,22.6,26.9,19.4,3350,1897,409.2,730.4,1884.7,Paddy soils,clay loam,33.3,16.5,141,7,240,72,72,8849
1374,SR-YZB,SRYZB1374,2006,late_maturity,25.4,29.8,22,3226.5,1956.5,248.9,733.5,1868.3,Paddy soils,silty clay loam,35.1,12.1,199,6.1,240,72,72,8951
1375,SR-YZB,SRYZB1375,2007,late_maturity,25.2,29.5,21.9,3228.6,1948.6,515.7,726.5,1869.3,Paddy soils,silty clay loam,29.9,7.9,104,6.6,210,63,63,8721
1376,SR-YZB,SRYZB1376,2007,late_maturity,25.2,29.5,21.9,3228.6,1948.6,515.7,726.5,1869.3,Paddy soils,silty clay loam,32.1,8.9,108,6.5,210,63,63,9150
1377,SR-YZB,SRYZB1377,2007,late_maturity,25.2,29.5,21.9,3272.4,1972.4,517.3,734.7,1890.6,Paddy soils,silty clay loam,14.6,4.6,106,6.7,210,63,63,8493
1378,SR-YZB,SRYZB1378,2008,late_maturity,25.8,30,22.6,2838.9,1738.9,287.1,581,1556,Paddy soils,silty clay loam,35.4,16.4,89,7,240,72,72,8669
1379,SR-YZB,SRYZB1379,2008,late_maturity,24.5,28.2,21.7,3141.9,1861.9,466.8,667.3,1736.3,Paddy soils,loam,23,15.7,70,7.3,240,72,72,8868
1380,SR-YZB,SRYZB1380,2008,late_maturity,24.5,28.2,21.7,3141.9,1861.9,466.8,667.3,1736.3,Paddy soils,loam,21.2,69.2,186,7.1,240,72,72,8501
1381,SR-YZB,SRYZB1381,2009,late_maturity,24.2,27.7,21.4,3095.4,1823.3,572,572.5,1574.2,Paddy soils,loam,26.5,64.4,238,5.6,210,63,63,8348
1382,SR-YZB,SRYZB1382,2008,late_maturity,24.4,28.1,21.5,3098.2,1828.2,463.6,658.1,1710.6,Paddy soils,loam,16.8,53.1,129,7.3,210,63,63,8571
1383,SR-YZB,SRYZB1383,2008,late_maturity,24.1,27.7,21.2,3032.2,1772.2,463,647.2,1672.8,Paddy soils,loam,18.5,5.8,102,7.7,270,81,81,8393
1384,SR-YZB,SRYZB1384,2009,late_maturity,24.2,27.7,21.4,3095.4,1823.3,572,572.5,1574.2,Paddy soils,loam,33.9,31,206,7.8,270,81,81,7751
1385,SR-YZB,SRYZB1385,2010,late_maturity,24.5,28.4,21.3,3131.8,1851.8,622.5,753.8,1860.7,Paddy soils,loam,26.7,26.8,99.4,7.6,240,72,72,8317
1386,SR-YZB,SRYZB1386,2008,late_maturity,24.7,28.4,21.8,3278.6,1948.6,466.8,705.9,1831.9,Paddy soils,loam,16,38.1,143,7,240,72,72,8228
1387,SR-YZB,SRYZB1387,2008,late_maturity,24.7,28.4,21.8,3278.6,1948.6,466.8,705.9,1831.9,Paddy soils,loam,26,73.2,264,6.2,210,63,63,7979
1388,SR-YZB,SRYZB1388,2008,late_maturity,26.3,29.6,23.6,3023.1,1873.1,345.4,580.7,1591,Paddy soils,clay loam,20.6,26,191,7.2,270,72,72,8235
1389,SR-YZB,SRYZB1389,2009,late_maturity,25.8,28.8,23.1,2963.3,1813.3,587.8,578.4,1570.7,Paddy soils,silty clay loam,25,42.9,110,6.9,240,63,63,7919
1390,SR-YZB,SRYZB1390,2008,late_maturity,26.4,29.7,23.6,3005.1,1865.1,345.4,580.5,1586.4,Paddy soils,silty clay loam,20.3,15.1,136,5.6,270,72,72,8442
1391,SR-YZB,SRYZB1391,2008,late_maturity,26.3,29.6,23.6,3023.1,1873.1,345.4,580.7,1591,Paddy soils,silty clay loam,18.4,8.9,114,7.6,270,72,72,8224
1392,SR-YZB,SRYZB1392,2008,late_maturity,26.4,29.7,23.6,3005.1,1865.1,345.4,580.5,1586.4,Paddy soils,silty clay loam,23,8.7,130,6.9,270,72,72,8179
1393,SR-YZB,SRYZB1393,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,12.6,12.5,88,7.5,270,81,81,9189
1394,SR-YZB,SRYZB1394,2007,late_maturity,25.2,29.2,22.2,3222.5,1942.5,700,738.1,1906.9,Paddy soils,sandy loam,14.3,21,39,7.6,270,81,81,8826
1395,SR-YZB,SRYZB1395,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,13.7,15.4,65,7.5,330,99,99,8403
1396,SR-YZB,SRYZB1396,2009,late_maturity,24.9,28.7,22,3113.3,1863.3,581.9,689.6,1798.8,Fluvo-aquic soils,sandy loam,12.5,20,56,7.5,300,45,45,8342
1397,SR-YZB,SRYZB1397,2007,late_maturity,25.2,29.2,22.3,3125.2,1885.2,654.8,718,1851.7,Paddy soils,silty clay loam,12.5,14.5,36,7.3,330,99,99,8010
1398,SR-YZB,SRYZB1398,2007,late_maturity,24.8,28.9,21.8,2929.3,1749.3,472,720,1796.7,Paddy soils,silty clay loam,12.4,11.9,48,7.6,270,81,81,8133
1399,SR-YZB,SRYZB1399,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,14.6,13.6,36,7.4,330,99,99,8328
1400,SR-YZB,SRYZB1400,2007,late_maturity,25.4,29.5,22.4,2970.4,1800.4,565.7,713.2,1801.6,Paddy soils,silty clay loam,19.1,10.7,74,7.5,330,99,99,8040
1401,SR-YZB,SRYZB1401,2007,late_maturity,25.2,29.2,22.2,2943.7,1773.7,569.8,706.2,1784,Paddy soils,silty clay loam,15.2,16.2,95,7.7,270,81,81,8130
1402,SR-YZB,SRYZB1402,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,14,16.8,71,7.3,330,99,99,8028
1403,SR-YZB,SRYZB1403,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,15.7,11.2,60,7.3,300,90,90,8462
1404,SR-YZB,SRYZB1404,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,14.2,10.6,68,7.8,330,99,99,8103
1405,SR-YZB,SRYZB1405,2007,late_maturity,25.1,29.1,22.2,3136.7,1886.7,654.8,727,1866.7,Paddy soils,loam,15.7,12.2,59,7.9,330,99,99,8175
1406,SR-YZB,SRYZB1406,2007,late_maturity,25.1,29.1,22.2,3136.7,1886.7,654.8,727,1866.7,Paddy soils,loam,16.2,19.5,78,8.1,270,81,81,8775
1407,SR-YZB,SRYZB1407,2007,late_maturity,25.3,29.3,22.3,3181.9,1921.9,669.7,725.8,1879.1,Fluvo-aquic soils,loam,16.4,11.2,54,7.8,300,90,90,8280
1408,SR-YZB,SRYZB1408,2008,late_maturity,25.3,29.4,22.4,3216.8,1946.8,407.9,758.5,1932.5,Paddy soils,sandy loam,14.7,12.3,36,7.8,270,81,81,9156
1409,SR-YZB,SRYZB1409,2008,medium_maturity,24.6,29.7,21.2,3077.1,1827.1,617.5,449.1,1603,Paddy soils,silty clay loam,26.4,10.5,42,6.8,120,60,90,10100
1410,SR-YZB,SRYZB1410,2008,medium_maturity,24.8,30.2,21.1,2782.6,1662.6,577.7,404.7,1450.6,Paddy soils,loam,35.4,41.3,54,6.1,135,53,90,8456
1411,SR-YZB,SRYZB1411,2008,medium_maturity,25,30.3,21.3,2621.5,1571.5,566.4,377.2,1356.5,Paddy soils,loam,39.6,30.9,98,5.4,135,53,90,9161
1412,SR-YZB,SRYZB1412,2008,medium_maturity,24.8,30.1,21.1,2822.1,1682.1,621.3,391.4,1436.1,Paddy soils,clay loam,69,21.6,140,6,150,53,75,7223
1413,SR-YZB,SRYZB1413,2007,medium_maturity,24.6,30.3,20.9,2707.9,1607.9,546.6,409.9,1450.9,Paddy soils,clay loam,35.4,22.2,69,5.7,113,75,75,7341
1414,SR-YZB,SRYZB1414,2008,medium_maturity,24.3,29.9,20.3,2452.6,1442.6,602.1,355.7,1285.2,Paddy soils,clay,33.1,12.4,54,5.9,98,75,75,10200
1415,SR-YZB,SRYZB1415,2008,medium_maturity,24.3,29.9,20.3,2547.4,1497.4,615.5,370.4,1331.8,Paddy soils,silty clay loam,29.4,22,78,6.3,90,90,75,9021
1416,SR-YZB,SRYZB1416,2008,medium_maturity,24.3,29.9,20.3,2570.6,1510.6,615.5,380.3,1353.4,Paddy soils,clay,50.6,12.4,66,5.8,113,75,75,7230
1417,SR-YZB,SRYZB1417,2008,medium_maturity,24.2,29.9,20.2,2633.6,1543.6,621.6,391.5,1393.5,Paddy soils,clay loam,36.8,21.4,75,5.1,60,90,75,8742
1418,SR-YZB,SRYZB1418,2008,medium_maturity,24.1,29.8,20,2597.8,1517.8,704.9,392.5,1395.7,Paddy soils,silty clay loam,30.8,11.6,69,4.5,45,75,75,8555
1419,SR-YZB,SRYZB1419,2008,medium_maturity,24.2,29.4,20.6,2900.6,1700.6,459.1,472.5,1610.1,Paddy soils,clay loam,25,25.8,53,5.8,180,90,195,9900
1420,SR-YZB,SRYZB1420,2008,medium_maturity,24.3,29.5,20.8,2815.8,1655.8,438.8,457.6,1554.8,Paddy soils,clay loam,32,27.9,104,5.5,180,90,195,9863
1421,SR-YZB,SRYZB1421,2008,medium_maturity,24.1,29.5,20.5,2897.4,1697.4,455.1,470.4,1610.6,Paddy soils,clay loam,32,30.7,59,5.9,180,90,195,8940
1422,SR-YZB,SRYZB1422,2008,medium_maturity,24.4,29.3,20.9,2884.9,1704.9,394.6,488.9,1618.8,Paddy soils,clay,30.2,20.5,161,6.2,120,44,72,8466
1423,SR-YZB,SRYZB1423,2007,medium_maturity,25,29.3,21.6,2770.6,1660.6,497,467.6,1540.8,Paddy soils,silty clay loam,33.5,31.1,58,5.6,128,60,105,8102
1424,SR-YZB,SRYZB1424,2007,medium_maturity,25.1,29.5,21.7,2634.2,1584.2,479,456,1483.9,Paddy soils,clay loam,40.1,21.3,88,5.4,135,68,120,7838
1425,SR-YZB,SRYZB1425,2007,medium_maturity,24.8,29.2,21.3,2971,1771,515.4,514,1669.7,Paddy soils,silty clay loam,51.8,25.1,144,6.1,128,60,105,8325
1426,SR-YZB,SRYZB1426,2007,medium_maturity,25.1,30.1,21.4,2759.2,1659.2,510.2,437.1,1505.7,Paddy soils,clay,17.4,41,60,5.7,150,90,90,8351
1427,SR-YZB,SRYZB1427,2008,medium_maturity,25.1,30.1,21.5,2637.7,1587.7,801.4,514.9,1597.8,Paddy soils,clay,28.9,41.7,40,5.3,120,90,75,6477
1428,SR-YZB,SRYZB1428,2007,medium_maturity,25.9,31,22.3,3003.7,1843.7,501.5,485,1619.9,Paddy soils,clay,35.9,6.1,74,7.5,120,60,60,7403
1429,SR-YZB,SRYZB1429,2007,medium_maturity,25.5,30.7,21.8,3036.5,1846.5,493,499.4,1666,Paddy soils,clay,33.3,15,99,7.6,135,75,75,8505
1430,SR-YZB,SRYZB1430,2007,medium_maturity,26,31,22.6,2813.1,1733.1,409.3,434.7,1481.3,Paddy soils,sandy loam,41.8,21.6,70,6.2,135,75,75,7886
1431,SR-YZB,SRYZB1431,2007,medium_maturity,25.4,30.5,21.5,2817.9,1707.9,643.3,414.9,1467.3,Paddy soils,loam,43.5,14.2,104,7,135,60,75,10025
1432,SR-YZB,SRYZB1432,2007,medium_maturity,25.6,30.7,21.7,2837.7,1727.7,643.3,425,1483,Paddy soils,silty clay loam,17.2,13.5,40,7,135,60,75,7317
1433,SR-YZB,SRYZB1433,2008,medium_maturity,25.2,30.4,21.5,2800.5,1690.5,544.3,452.5,1536.4,Paddy soils,silty clay loam,26.5,17.7,104,6,135,45,75,8175
1434,SR-YZB,SRYZB1434,2008,medium_maturity,25.1,30.4,21.4,2614.9,1574.9,536.8,436.9,1463.9,Paddy soils,silty clay loam,25.1,40.2,260,5.4,135,45,75,10391
1435,SR-YZB,SRYZB1435,2007,medium_maturity,25.8,31.2,21.9,3038.8,1858.8,399.9,563.1,1763.3,Paddy soils,clay loam,34.5,6.1,96,7.7,111,90,99,8228
1436,SR-YZB,SRYZB1436,2006,medium_maturity,25.9,31.7,21.6,2722.1,1672.1,327,553.1,1660,Paddy soils,clay loam,23.7,17,94,6.1,150,180,120,8130
1437,SR-YZB,SRYZB1437,2006,late_maturity,22.7,29.1,18.4,2837.1,1587.1,714,664.9,1961.1,Paddy soils,loam,25.6,8.1,81,5,138,90,72,10449
1438,SR-YZB,SRYZB1438,2007,late_maturity,22,27.7,18.2,2863.5,1563.5,755.3,567.5,1831.7,Paddy soils,sand,16.3,12.5,113,6,152,54,72,9235
1439,SR-YZB,SRYZB1439,2008,late_maturity,20.2,25.8,16.7,2645.6,1335.6,711,670.3,2002.5,Paddy soils,loam,23.8,3.5,83,6.2,150,90,75,6534
1440,SR-YZB,SRYZB1440,2007,late_maturity,20.7,26.9,17,2654.6,1374.6,676.6,696.2,2013.4,Paddy soils,silty clay loam,39.5,12,116,5.8,90,90,60,10662
1441,SR-YZB,SRYZB1441,2007,late_maturity,19.7,25.3,16.1,2800.3,1380.3,894.7,568,1866.9,Paddy soils,silty clay loam,41,21.2,106,5.8,177,45,60,9167
1442,SR-YZB,SRYZB1442,2008,late_maturity,19.5,25.1,16.1,2497.1,1217.1,883.1,458.1,1588,Paddy soils,silt loam,25,8.8,30,5.9,190,54,72,7470
1443,SR-YZB,SRYZB1443,2008,late_maturity,19.7,25.4,16.2,2425.4,1195.4,865,449.2,1558.8,Paddy soils,silt loam,44.8,78,80,6.2,173,54,77,6462
1444,SR-YZB,SRYZB1444,2007,medium_maturity,24.2,30.4,20.6,2951.1,1731.1,684,633,1832.2,Paddy soils,loam,30.5,6.8,98,6.5,225,108,180,9233
1445,SR-YZB,SRYZB1445,2008,medium_maturity,24.4,30.8,20.5,3076.6,1816.6,588.3,752.4,2101.6,Paddy soils,sand,31.5,9,93,6.2,219,73,183,8541
1446,SR-YZB,SRYZB1446,2006,medium_maturity,25.3,29.7,21.4,2832.9,1712.9,428.9,435.8,1496.1,Paddy soils,silty clay loam,37.9,44.8,56,6.5,195,105,300,8426
1447,SR-YZB,SRYZB1447,2007,medium_maturity,24.7,28.8,21.5,2693.6,1603.6,617,353.9,1349.2,Paddy soils,silty clay loam,30.1,34.4,80,6.8,195,105,120,7872
1448,SR-YZB,SRYZB1448,2006,medium_maturity,25.6,29.9,21.7,2862,1742,415.4,430.7,1485.1,Paddy soils,clay loam,35.6,6.6,157,7.9,195,105,300,8000
1449,SR-YZB,SRYZB1449,2007,medium_maturity,24.7,28.8,21.5,2691.8,1601.8,617.1,344.5,1331.4,Paddy soils,silty clay loam,39.2,20.4,60,7,195,105,120,7500
1450,SR-YZB,SRYZB1450,2008,medium_maturity,24.2,28.5,21,2756.1,1616.1,464.2,346.5,1371.3,Paddy soils,silty clay loam,39.7,27.9,71,6.2,150,45,75,7400
