Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1558,W-NCP,WNCP1558,2005,8.8,14.3,4.1,2328.5,772.3,170.6,1404.1,2931,small_spike,Cinnamon soils,loam,13.6,15.3,87,6.8,225,120,75,6030
1559,W-NCP,WNCP1559,2007,8.9,15,3.7,2284.1,762.6,271.4,1475.3,3104.1,small_spike,Cinnamon soils,clay loam,14.4,29.8,124,6.9,210,60,90,7101
1560,W-NCP,WNCP1560,2007,8.5,14.6,3.4,2191.4,679.9,251.6,1457.1,3039.5,small_spike,Cinnamon soils,loam,12.1,25,76,7,210,60,90,8810
1561,W-NCP,WNCP1561,2007,8.5,14.6,3.4,2191.4,679.9,251.6,1457.1,3039.5,small_spike,Fluvo-aquic soils,loam,13.7,22.3,112,6.8,210,60,90,7526
1562,W-NCP,WNCP1562,2007,8.4,14.4,3.3,2142,650.5,251.6,1437.9,2994,small_spike,Cinnamon soils,clay loam,12.5,35.6,135,6.9,210,60,90,7514
1563,W-NCP,WNCP1563,2007,8.7,14.7,3.5,2190,718.5,259.6,1439.9,3022.7,small_spike,Cinnamon soils,clay,13.8,35.5,123,7,210,60,90,7046
1564,W-NCP,WNCP1564,2007,9.6,15.2,4.8,2508,853.7,231.3,1361.3,2958.6,small_spike,Fluvo-aquic soils,loam,15.9,25.2,182,7.8,225,120,90,8621
1565,W-NCP,WNCP1565,2008,9.7,15.5,4.7,2485.5,825.6,171.2,1427.2,2947.9,small_spike,Fluvo-aquic soils,loam,15.9,11.4,141,7.4,225,120,90,10734
1566,W-NCP,WNCP1566,2007,9.3,15,4.4,2364.6,780.3,196.3,1351.6,2906,medium_spike,Fluvo-aquic soils,loam,15.5,19.6,174,7.9,225,120,90,8451
1567,W-NCP,WNCP1567,2007,9.5,15.1,4.6,2434.3,810,196.7,1357.3,2932.4,medium_spike,Fluvo-aquic soils,loam,13.3,16.4,95,7.8,225,120,90,7242
1568,W-NCP,WNCP1568,2007,9.3,14.9,4.5,2382.5,778.2,195.9,1338.4,2884.7,medium_spike,Fluvo-aquic soils,sandy clay loam,21.6,21.3,221,7.9,225,120,90,8822
1569,W-NCP,WNCP1569,2007,9.3,14.9,4.4,2360.3,766,195.9,1338.4,2879.9,medium_spike,Fluvo-aquic soils,loamy sand,17.7,24.9,170,8.1,225,120,90,7203
1570,W-NCP,WNCP1570,2007,9.4,15,4.5,2395.7,791.4,196.3,1357.3,2922.8,medium_spike,Fluvo-aquic soils,loam,16.2,20.8,92,7.7,225,120,90,8999
1571,W-NCP,WNCP1571,2008,9.9,15.7,4.9,2487.6,867.7,188,1425.4,2973.4,small_spike,Fluvo-aquic soils,loam,17.5,25,114,7.4,240,120,90,8678
1572,W-NCP,WNCP1572,2009,8.4,13.8,4.2,2150.1,738.5,150.1,1470.5,3049.3,small_spike,Cinnamon soils,clay,14.7,31.3,85,6.1,210,120,90,6075
1573,W-NCP,WNCP1573,2007,8,14.1,3.3,2048.2,630.6,130.6,1219,2635,small_spike,Fluvo-aquic soils,loamy sand,11.1,30.5,69,7.7,240,240,150,7644
1574,W-NCP,WNCP1574,2007,8,14.1,3.3,2048.2,630.6,130.6,1219,2635,small_spike,Fluvo-aquic soils,loam,10.3,18.1,89,7.3,240,240,150,7575
1575,W-NCP,WNCP1575,2007,8.9,14.6,4.2,2192.6,687.4,190.9,1516.7,3027.4,small_spike,Cinnamon soils,loam,10.8,14.3,89,7.2,210,120,120,6395
1576,W-NCP,WNCP1576,2007,8.9,14.6,4.2,2194.8,689.6,197.8,1517.3,3031.4,small_spike,Cinnamon soils,loam,11.4,13.5,85,7.7,210,120,120,6714
1577,W-NCP,WNCP1577,2007,8.9,14.6,4.2,2213.8,698.6,241.8,1522.4,3047,small_spike,Cinnamon soils,loam,13.5,17.1,88,6.9,210,120,120,7034
1578,W-NCP,WNCP1578,2008,9.7,15.9,4.8,2453.8,857.5,107,1489.5,3041.2,small_spike,Cinnamon soils,loam,12.4,25.7,89,7.1,105,60,60,7034
1579,W-NCP,WNCP1579,2008,9.8,15.9,4.9,2491.7,875.4,120.4,1490,3054,medium_spike,Cinnamon soils,loam,10.5,16.1,79,7,105,60,60,6395
1580,W-NCP,WNCP1580,2007,8.8,14.6,4.2,2186.3,681.1,190.9,1512.4,3015.8,small_spike,Brown earths,sandy clay loam,13.4,13.9,88,7.3,210,120,120,5882
1581,W-NCP,WNCP1581,2007,8.9,14.6,4.2,2213.8,698.6,241.8,1522.4,3047,small_spike,Brown earths,silt loam,16.1,14.3,69,7.4,210,120,120,6074
1582,W-NCP,WNCP1582,2008,9.7,15.8,4.7,2412.6,836.3,107,1477,3009.4,small_spike,Cinnamon soils,loam,7.2,10.8,51,7,105,60,60,7727
1583,W-NCP,WNCP1583,2008,9.9,15.7,5,2504.6,892.4,206.9,1536.8,3149.5,small_spike,Brown earths,sandy clay loam,11.5,65.8,120,6.7,150,90,105,7469
1584,W-NCP,WNCP1584,2008,10.4,16.1,5.7,2849.1,1036.9,209.9,1579.8,3272.4,large_spike,Brown earths,clay,6.5,32.5,60,6.6,150,90,105,7655
1585,W-NCP,WNCP1585,2008,8.9,15.5,3.4,2275.1,763.5,166.8,1532.9,3078.9,small_spike,Fluvo-aquic soils,silt loam,13.2,40.8,63,6.7,150,90,105,7916
1586,W-NCP,WNCP1586,2007,10,14.7,5.9,2524.4,866.5,248.3,1484.4,3112.5,large_spike,Brown earths,clay loam,8.6,8.6,153,7.1,180,120,150,6969
1587,W-NCP,WNCP1587,2007,9.9,14.7,5.9,2535.3,857.4,250.3,1478.4,3092,small_spike,Cinnamon soils,clay loam,16.1,13.2,130,6.9,180,120,150,4754
1588,W-NCP,WNCP1588,2008,9.9,15.7,5,2504.6,892.4,206.9,1536.8,3149.5,small_spike,Fluvo-aquic soils,loam,12.2,16.2,99,6.8,180,120,150,8379
1589,W-NCP,WNCP1589,2007,9.9,14.7,5.8,2483,855.1,243.5,1484.4,3098.6,large_spike,Fluvo-aquic soils,loam,9.9,21.2,104,6.8,180,120,150,8517
1590,W-NCP,WNCP1590,2007,9.8,14.6,5.7,2475.1,827.2,248.1,1479.2,3086.9,large_spike,Cinnamon soils,loam,14,18.8,160,7,180,120,150,8519
1591,W-NCP,WNCP1591,2007,9.6,14.4,5.6,2399.8,791.9,247.2,1453.7,3026.2,small_spike,Cinnamon soils,loamy sand,24.8,19.4,140,6.5,180,120,150,8181
1592,W-NCP,WNCP1592,2008,10.4,15.4,6,2561.3,905.2,164.9,1550.8,3125.7,medium_spike,Fluvo-aquic soils,loamy sand,11.1,29.3,142,7.1,180,120,150,6762
1593,W-NCP,WNCP1593,2008,9.6,15.6,4.8,2385.8,770.4,205.8,1411.6,2935.9,small_spike,Fluvo-aquic soils,loam,15.1,16.4,110,8,225,120,75,7089
1594,W-NCP,WNCP1594,2008,9.7,15.6,4.9,2397.4,782,208.7,1421.2,2954,small_spike,Fluvo-aquic soils,loam,13.9,14.7,165,7.8,225,120,75,8351
1595,W-NCP,WNCP1595,2008,9.6,15.5,4.8,2370,764.6,205.8,1411.6,2931.2,small_spike,Fluvo-aquic soils,loam,13.1,26.6,154,8.1,225,120,75,7277
1596,W-NCP,WNCP1596,2005,9.7,15.1,5.5,2270.8,797.8,131,1203.9,2670.3,small_spike,Fluvo-aquic soils,loam,13.4,14.6,188,8,225,120,90,5973
1597,W-NCP,WNCP1597,2005,9.6,15,5.4,2258.2,776,133.2,1199.9,2659.8,small_spike,Fluvo-aquic soils,loam,10.8,11.4,112,8,225,120,90,5741
1598,W-NCP,WNCP1598,2006,10.4,15.9,6.2,2406.7,833.9,207.2,1210.9,2669.9,small_spike,Fluvo-aquic soils,loam,10.2,26.2,73,8,225,120,90,5232
1599,W-NCP,WNCP1599,2006,10.4,15.9,6.2,2406.7,833.9,207.2,1210.9,2669.9,medium_spike,Fluvo-aquic soils,loamy sand,8.5,12.6,110,8.1,225,120,90,5958
1600,W-NCP,WNCP1600,2006,10.4,15.9,6.2,2406.7,833.9,207.2,1210.9,2669.9,medium_spike,Fluvo-aquic soils,sandy loam,9.6,20.8,149,8,225,120,90,6312
1601,W-NCP,WNCP1601,2006,10.4,15.9,6.2,2406.7,833.9,207.2,1210.9,2669.9,medium_spike,Fluvo-aquic soils,loam,8.5,12.6,122,7.9,225,120,90,5973
1602,W-NCP,WNCP1602,2006,10.4,15.9,6.2,2406.7,833.9,207.2,1210.9,2669.9,small_spike,Fluvo-aquic soils,loam,8.3,12.6,95,8,225,120,90,5817
1603,W-NCP,WNCP1603,2006,11.2,16.8,7,2818.7,1055.9,208.1,1296.7,2874.9,small_spike,Fluvo-aquic soils,loam,9.6,20.4,136,7.9,225,120,90,6203
1604,W-NCP,WNCP1604,2006,11.3,16.8,7.1,2838.7,1065.9,208.1,1303.8,2889.5,medium_spike,Fluvo-aquic soils,loam,9.3,18.2,107,8.1,225,120,90,6354
1605,W-NCP,WNCP1605,2007,10,15.3,5.9,2567.3,857.5,207.7,1332.5,2934.5,medium_spike,Fluvo-aquic soils,loam,12.5,16.8,117,7.9,225,120,90,7895
