Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1227,W-YZB,WYZB1227,2009,9.2,14.2,5.2,2342.3,757.3,348.2,1265.6,2880.7,small_spike,Fluvo-aquic soils,clay loam,28.4,15.6,140,8.4,255,75,120,6180
1228,W-YZB,WYZB1228,2006,11.1,16.7,6.9,2751.2,967,345.5,1339.3,2971.5,small_spike,Fluvo-aquic soils,clay loam,12.4,8.8,90,6.9,270,75,120,6720
1229,W-YZB,WYZB1229,2006,11.3,16.8,7,2819.6,1005.4,345.5,1362.8,3031.6,small_spike,Fluvo-aquic soils,clay loam,15.3,10.7,120,7.3,270,75,120,6870
1230,W-YZB,WYZB1230,2006,11.3,16.9,7,2843,1018.8,345.5,1373.2,3055.7,small_spike,Fluvo-aquic soils,clay loam,15.5,11.2,127,7.4,270,75,120,6870
1231,W-YZB,WYZB1231,2006,11.4,16.9,7.1,2866.3,1032.1,345.8,1373.2,3063.2,small_spike,Fluvo-aquic soils,clay loam,15.8,11.8,133,7.5,270,75,120,6630
1232,W-YZB,WYZB1232,2006,11.4,16.9,7.2,2889.3,1045.1,355.1,1373.2,3070.7,small_spike,Fluvo-aquic soils,clay loam,14.5,9.8,108,7.1,270,75,120,6825
1233,W-YZB,WYZB1233,2006,11.5,17,7.2,2912.4,1058.2,356.4,1373.2,3078.2,small_spike,Fluvo-aquic soils,clay loam,15.5,11.2,127,7.4,270,75,120,7050
1234,W-YZB,WYZB1234,2009,9.2,14.2,5.2,2342.3,757.3,348.2,1265.6,2880.7,small_spike,Fluvo-aquic soils,sandy clay,28.2,15.2,160,8.1,255,75,120,5805
1235,W-YZB,WYZB1235,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,12.4,8.8,90,6.9,255,75,120,6480
1236,W-YZB,WYZB1236,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,13.7,9.3,102,7,255,75,120,6495
1237,W-YZB,WYZB1237,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,13.7,9.3,102,7,255,75,120,6525
1238,W-YZB,WYZB1238,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,12.4,8.8,90,6.9,255,75,120,6495
1239,W-YZB,WYZB1239,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,12.4,8.8,91,6.9,255,75,120,6570
1240,W-YZB,WYZB1240,2007,9.9,15.1,5.8,2466.6,787.2,486.5,1252.8,2833.2,small_spike,Fluvo-aquic soils,sandy loam,15.3,10.7,120,7.3,255,75,120,6600
1241,W-YZB,WYZB1241,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,15.5,12.4,78,7.9,210,72,90,6362
1242,W-YZB,WYZB1242,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,18.3,12.8,88,7.8,225,72,90,7178
1243,W-YZB,WYZB1243,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,15.3,12.4,77,7.8,210,72,90,6375
1244,W-YZB,WYZB1244,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,14.3,10.5,65,7.9,195,72,90,6150
1245,W-YZB,WYZB1245,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,18.3,12.1,160,7.5,180,72,68,6254
1246,W-YZB,WYZB1246,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,20.5,13.5,180,7.6,195,72,90,6336
1247,W-YZB,WYZB1247,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,22.6,14.6,198,7.8,210,72,90,7200
1248,W-YZB,WYZB1248,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,18.6,14.5,92,7.9,225,72,90,7248
1249,W-YZB,WYZB1249,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,15.3,9.5,73,7.9,195,72,90,5858
1250,W-YZB,WYZB1250,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,13.5,10.3,53,7.9,255,72,90,5655
1251,W-YZB,WYZB1251,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,18.5,14.6,91,7.9,225,72,90,6450
1252,W-YZB,WYZB1252,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,18.6,13.1,88,7.8,225,72,90,6615
1253,W-YZB,WYZB1253,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,16.4,12.4,77,7.8,210,72,90,6195
1254,W-YZB,WYZB1254,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,15.7,12.4,77,7.9,210,72,90,6030
1255,W-YZB,WYZB1255,2007,10.2,14.8,6.4,2401.5,744.9,318.4,1241.6,2758.5,small_spike,Fluvo-aquic soils,loamy sand,14.5,10.5,65,7.8,195,72,90,5775
1256,W-YZB,WYZB1256,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,18.7,14.8,93,7.8,210,72,90,6645
1257,W-YZB,WYZB1257,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,15.8,12.5,79,7.8,225,72,90,6750
1258,W-YZB,WYZB1258,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,13.6,10.5,55,7.9,255,72,90,6270
1259,W-YZB,WYZB1259,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy sand,18.7,13.2,89,7.9,225,72,90,6990
1260,W-YZB,WYZB1260,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy sand,16.5,12.5,78,7.9,210,72,90,6675
1261,W-YZB,WYZB1261,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy sand,14.5,10.4,64,7.9,195,72,90,6495
1262,W-YZB,WYZB1262,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,23.5,13.5,197,7.9,225,72,90,7361
1263,W-YZB,WYZB1263,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,22.1,13.3,179,7.6,195,72,68,6485
1264,W-YZB,WYZB1264,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,19.5,11.2,169,7.5,180,72,90,6189
1265,W-YZB,WYZB1265,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,17.4,10.2,161,7.8,180,72,68,6345
1266,W-YZB,WYZB1266,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,23.5,13.5,197,7.9,210,72,68,6870
1267,W-YZB,WYZB1267,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,22.1,13.3,180,7.6,195,72,68,6480
1268,W-YZB,WYZB1268,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy clay,23.5,13.5,197,7.7,210,72,68,7455
1269,W-YZB,WYZB1269,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy clay,22.1,13.3,180,7.7,195,72,68,7080
1270,W-YZB,WYZB1270,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy clay,17.5,10.1,161,7.7,180,72,68,6690
1271,W-YZB,WYZB1271,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,17.6,8.8,142,8,180,72,68,6255
1272,W-YZB,WYZB1272,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,20.4,11.5,161,7.9,195,72,68,6345
1273,W-YZB,WYZB1273,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,21.8,14.5,192,7.9,210,72,68,6750
1274,W-YZB,WYZB1274,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy clay,21.5,13.5,184,7.7,210,72,68,7140
1275,W-YZB,WYZB1275,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy clay,17.8,7.8,145,7.7,180,72,68,6435
1276,W-YZB,WYZB1276,2008,10.3,15.4,6.1,2434.1,776.4,344.9,1201.6,2693.5,small_spike,Fluvo-aquic soils,loamy clay,20.5,11.4,163,7.7,195,72,68,6765
1277,W-YZB,WYZB1277,2007,9.9,14.8,5.7,2483.5,794.1,436.1,1500.1,3152.4,small_spike,Fluvo-aquic soils,loam,16,18.5,93,7.8,288,90,150,7316
1278,W-YZB,WYZB1278,2006,11.4,16.1,7.7,2658.8,895.1,306.9,1177,2667.6,small_spike,Fluvo-aquic soils,loamy clay,18.2,11.3,152,7.7,180,72,68,6098
1279,W-YZB,WYZB1279,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,18.2,12.4,150,7.7,180,72,68,5940
1280,W-YZB,WYZB1280,2008,10.3,15.5,6.1,2437.4,779.7,344.9,1205.1,2702.1,small_spike,Fluvo-aquic soils,loamy clay,22.6,16.3,197,7.7,210,72,68,7275
1281,W-YZB,WYZB1281,2008,10.3,15.5,6.1,2437.4,779.7,344.9,1205.1,2702.1,small_spike,Fluvo-aquic soils,loamy clay,18.6,12.5,173,7.7,195,72,68,6990
1282,W-YZB,WYZB1282,2008,10.3,15.5,6.1,2437.4,779.7,344.9,1205.1,2702.1,small_spike,Fluvo-aquic soils,loamy clay,18.1,11.5,152,7.7,180,72,68,6555
1283,W-YZB,WYZB1283,2006,11.4,16.1,7.7,2658.8,895.1,306.9,1177,2667.6,small_spike,Fluvo-aquic soils,loamy clay,22.5,16.2,196,7.6,210,72,68,7625
1284,W-YZB,WYZB1284,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy clay,18.5,12.6,172,7.8,195,72,68,6530
1285,W-YZB,WYZB1285,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,18.5,12.5,173,7.8,195,72,68,6270
1286,W-YZB,WYZB1286,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy clay,22.5,16.2,197,7.6,210,72,68,6450
1287,W-YZB,WYZB1287,2007,9.8,14.8,5.6,2478.6,789.2,436.1,1510.1,3162.7,small_spike,Fluvo-aquic soils,loam,17.2,15.1,87,8,303,90,150,7838
1288,W-YZB,WYZB1288,2008,10.6,15.8,6.1,2603.4,898.4,253,1416.1,3049,small_spike,Fluvo-aquic soils,sandy loam,12.2,16.8,94,7.9,308,90,150,8357
1289,W-YZB,WYZB1289,2008,10.6,15.8,6.2,2613.8,898.8,251.8,1421.8,3048.7,small_spike,Fluvo-aquic soils,sandy loam,16.5,14.9,113,7.9,308,90,150,7775
1290,W-YZB,WYZB1290,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,17.8,13.4,99,7.8,240,72,90,7431
1291,W-YZB,WYZB1291,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,15.6,11.3,80,7.6,225,72,90,6546
1292,W-YZB,WYZB1292,2006,11.4,16.2,7.7,2679.9,906.2,306.9,1185.6,2683.2,small_spike,Fluvo-aquic soils,loamy sand,13.1,6.5,56,7.9,210,72,90,6258
1293,W-YZB,WYZB1293,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy sand,17.8,13.4,89,7.8,225,72,90,6855
1294,W-YZB,WYZB1294,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy sand,15.6,11.3,80,7.8,210,72,90,6270
1295,W-YZB,WYZB1295,2007,10.2,14.8,6.4,2407.9,751.3,318.4,1234,2752.2,small_spike,Fluvo-aquic soils,loamy sand,12.1,6.5,56,7.9,195,72,90,6060
1296,W-YZB,WYZB1296,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,17.9,13.5,101,7.8,225,72,90,7320
1297,W-YZB,WYZB1297,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,15.7,11.5,81,7.8,210,72,90,6825
1298,W-YZB,WYZB1298,2008,10.4,15.5,6.1,2453.3,785.6,344.9,1208.1,2706.1,small_spike,Fluvo-aquic soils,loamy sand,12.2,6.8,58,7.8,195,72,90,6570
1299,W-YZB,WYZB1299,2005,9.6,14.7,5.5,2379.5,743.2,207.9,1537,3130.9,small_spike,Fluvo-aquic soils,loam,23,11.2,112,7.6,248,54,90,7424
1300,W-YZB,WYZB1300,2006,11.3,16.4,6.9,2803.9,982.7,306.5,1517.9,3166.5,small_spike,Fluvo-aquic soils,silty loam,26,9,84,7.7,296,98,117,6638
1301,W-YZB,WYZB1301,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,sandy loam,25,25.7,80,7.8,278,90,135,6638
1302,W-YZB,WYZB1302,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,sandy loam,27,8.9,62,7.6,296,98,117,6854
1303,W-YZB,WYZB1303,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,sandy loam,28,29.1,86,7.4,248,54,90,8064
1304,W-YZB,WYZB1304,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,sandy clay,30,10.3,106,7.1,248,54,90,7344
1305,W-YZB,WYZB1305,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,sandy loam,28,29.1,86,7.4,248,54,90,8064
1306,W-YZB,WYZB1306,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,sandy clay,30,10.3,106,7.1,248,54,90,7344
1307,W-YZB,WYZB1307,2007,9.7,14.7,5.5,2433.1,763.7,436.1,1510.1,3147.8,small_spike,Fluvo-aquic soils,loam,14.6,15,113,8.1,288,90,150,7295
1308,W-YZB,WYZB1308,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,silty loam,16,8.9,76,7.8,296,98,117,6854
1309,W-YZB,WYZB1309,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,silty loam,28,13.2,65,6.6,278,90,135,6638
1310,W-YZB,WYZB1310,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,sandy clay,20,22.1,93,7.6,248,54,90,7874
1311,W-YZB,WYZB1311,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,silty loam,31,35.6,171,7.7,248,54,90,7394
1312,W-YZB,WYZB1312,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,silty loam,31,8.8,93,6.6,248,54,90,7344
1313,W-YZB,WYZB1313,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,sandy clay,20,22.1,93,7.6,248,54,90,7874
1314,W-YZB,WYZB1314,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,silty loam,31,35.6,171,7.7,248,54,90,7394
1315,W-YZB,WYZB1315,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,silty loam,31,8.8,93,6.6,248,54,90,7344
1316,W-YZB,WYZB1316,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Lime concretion fluvo-aquic soils,clay loam,31,19,93,7.8,278,90,135,6638
1317,W-YZB,WYZB1317,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,27,17.1,76,8,296,98,117,6854
1318,W-YZB,WYZB1318,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,sandy loam,17,5.7,60,7.7,248,54,90,7394
1319,W-YZB,WYZB1319,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,silty loam,27,8.6,105,8,248,54,90,8345
1320,W-YZB,WYZB1320,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,19,16.3,80,5.1,248,54,90,8345
1321,W-YZB,WYZB1321,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,sandy loam,17,5.7,60,7.7,248,54,90,7394
1322,W-YZB,WYZB1322,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,silty loam,27,8.6,105,8,248,54,90,8345
1323,W-YZB,WYZB1323,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,19,16.3,80,5.1,248,54,90,8345
1324,W-YZB,WYZB1324,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,sandy loam,16,9.6,75,6.7,278,90,135,6638
1325,W-YZB,WYZB1325,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Lime concretion fluvo-aquic soils,clay loam,19,21.1,49,7.7,296,98,117,6854
1326,W-YZB,WYZB1326,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,25,26.1,85,7.8,296,98,117,6854
1327,W-YZB,WYZB1327,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Lime concretion fluvo-aquic soils,clay loam,20,8.6,100,7.9,296,98,117,6638
1328,W-YZB,WYZB1328,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Lime concretion fluvo-aquic soils,clay loam,27,8.9,178,5.9,248,54,90,7874
1329,W-YZB,WYZB1329,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Brown earths,clay loam,17,15.6,85,7,248,54,90,7424
1330,W-YZB,WYZB1330,2007,9.7,14.6,5.4,2404.9,745.5,419.5,1523.5,3137.4,small_spike,Fluvo-aquic soils,sandy loam,16,9.5,142,7.3,248,54,90,8064
1331,W-YZB,WYZB1331,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Lime concretion fluvo-aquic soils,clay loam,27,8.9,178,5.9,248,54,90,7874
1332,W-YZB,WYZB1332,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Brown earths,clay loam,17,15.6,85,7,248,54,90,7424
1333,W-YZB,WYZB1333,2008,10.3,15.4,5.8,2528.3,823.3,214.7,1407.6,2973.7,small_spike,Fluvo-aquic soils,sandy loam,16,9.5,142,7.3,248,54,90,8064
1334,W-YZB,WYZB1334,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,sandy loam,26,22.1,84,7.8,278,90,135,6638
1335,W-YZB,WYZB1335,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,sandy loam,24,16.9,97,7.8,296,98,117,6854
1336,W-YZB,WYZB1336,2007,9.9,14.8,5.7,2491,801.6,436.1,1500.5,3156.1,small_spike,Fluvo-aquic soils,loam,23.2,16,92,7.8,312,90,150,7926
1337,W-YZB,WYZB1337,2008,10.6,15.7,6.1,2596.7,891.7,253,1412.4,3037.6,small_spike,Fluvo-aquic soils,loam,16.4,14.9,60,8,288,90,150,7328
1338,W-YZB,WYZB1338,2008,10.4,15.6,6,2533.4,858.4,251.8,1397.9,3000.8,small_spike,Fluvo-aquic soils,loam,17.1,14.6,92,8.1,312,90,150,8093
1339,W-YZB,WYZB1339,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,sandy clay,17,26.6,66,7.8,296,98,117,6854
1340,W-YZB,WYZB1340,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,sandy loam,24,8.2,76,5.1,296,98,117,6638
1341,W-YZB,WYZB1341,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,clay,26,9,53,7.8,278,90,135,6638
1342,W-YZB,WYZB1342,2007,9.9,14.8,5.7,2507.5,798.1,436.1,1545,3209.1,small_spike,Fluvo-aquic soils,silty loam,30,10.2,76,7.9,278,90,135,6854
1343,W-YZB,WYZB1343,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,sandy loam,29,7,51,8,296,98,117,6854
1344,W-YZB,WYZB1344,2007,9.2,14.1,5,2204,644.6,419.5,1440.9,2963.8,small_spike,Fluvo-aquic soils,loam,17,15.8,91,7.5,312,90,150,8177
1345,W-YZB,WYZB1345,2008,10.4,15.6,6,2529.2,854.2,248.6,1392.1,2988,small_spike,Fluvo-aquic soils,sand,10.3,18,53,8.2,308,90,150,6933
1346,W-YZB,WYZB1346,2008,10.3,15.5,5.9,2488.2,833.2,248.6,1385.2,2970.7,small_spike,Fluvo-aquic soils,sand,13.6,14.8,98,7.9,288,90,150,7641
1347,W-YZB,WYZB1347,2005,9.7,14.8,5.5,2386.6,750.3,207.9,1535.4,3132,small_spike,Fluvo-aquic soils,silty loam,16,18.9,65,7.8,278,90,135,6638
1348,W-YZB,WYZB1348,2007,9.7,14.7,5.5,2424.7,765.3,436.1,1498.9,3131.1,small_spike,Fluvo-aquic soils,sandy loam,11.9,11.9,84,8,312,90,150,8349
1349,W-YZB,WYZB1349,2007,8.7,13.7,4.9,1873.9,453.1,272.4,1156.6,2554.6,small_spike,Paddy soils,clay loam,20,20.7,127,7,269,90,72,6825
1350,W-YZB,WYZB1350,2008,7.5,12.7,3.6,1436.1,261.7,164.9,1030.4,2146.4,small_spike,Paddy soils,clay loam,21,46.2,128,7.3,323,53,45,7239
1351,W-YZB,WYZB1351,2006,11.4,16.7,7.5,2729.7,965.9,392.5,1280.5,2964.8,medium_spike,Paddy soils,clay loam,20.7,28.2,128,6.9,269,96,180,8304
1352,W-YZB,WYZB1352,2006,11.5,16.8,7.5,2765,981.2,392.5,1293.4,2987.5,medium_spike,Paddy soils,clay loam,24,22,119,7.5,269,90,72,7035
1353,W-YZB,WYZB1353,2008,7.5,12.7,3.6,1436.1,261.7,164.9,1030.4,2146.4,small_spike,Paddy soils,clay loam,25.4,37.5,137,6.9,293,53,45,6801
1354,W-YZB,WYZB1354,2007,8.7,13.7,4.9,1873.9,453.1,272.4,1156.6,2554.6,small_spike,Paddy soils,clay loam,22,22.4,129,6.7,244,81,65,6900
1355,W-YZB,WYZB1355,2008,8.1,13.2,4.2,1653.5,349.1,168.8,1084.1,2278.7,small_spike,Paddy soils,clay loam,24.5,36.8,196,6.8,270,41,41,6675
1356,W-YZB,WYZB1356,2007,8.7,13.7,4.9,1873.9,453.1,272.4,1156.6,2554.6,medium_spike,Paddy soils,clay loam,22,20.6,134,6.5,269,90,72,6840
1357,W-YZB,WYZB1357,2007,9,14,5.2,2012.9,502.1,299.6,1193.9,2644.6,medium_spike,Paddy soils,clay loam,21,29.6,135,6.6,269,96,192,5967
1358,W-YZB,WYZB1358,2008,7.4,12.5,3.5,1393.5,239.1,164.9,1007.5,2095.7,small_spike,Paddy soils,clay loam,24,35.4,138,7.2,293,47,45,5927
1359,W-YZB,WYZB1359,2007,8.7,13.7,4.9,1873.9,453.1,272.4,1156.6,2554.6,medium_spike,Paddy soils,clay loam,21,24.1,60,7,294,99,78,5955
1360,W-YZB,WYZB1360,2006,9.9,15.3,5.8,2161.8,598,306.8,1182,2582.5,medium_spike,Paddy soils,clay loam,22,25,124,7.1,233,75,150,7485
1361,W-YZB,WYZB1361,2007,8.9,13.9,5.2,1990.8,490,299.6,1183.1,2619.9,medium_spike,Paddy soils,clay loam,21.3,24.6,138,6.8,269,90,72,6911
1362,W-YZB,WYZB1362,2008,9.5,14.6,5.6,2175.9,601.5,377.5,1242.8,2689.1,small_spike,Paddy soils,clay loam,23,31.5,157,6.8,264,59,50,5250
1363,W-YZB,WYZB1363,2007,8.5,13.5,4.7,1819.2,408.4,246.2,1134,2494.6,small_spike,Paddy soils,silty loam,12.2,10.7,157,7,263,75,105,7901
1364,W-YZB,WYZB1364,2007,8,12.9,4.3,1654,313.2,252.6,1086.9,2325.2,small_spike,Paddy soils,silty loam,17.3,7.8,215,6.9,246,35,45,6053
1365,W-YZB,WYZB1365,2007,8.5,13.5,4.7,1819.2,408.4,246.2,1134,2494.6,small_spike,Paddy soils,clay loam,22,23.4,223,7,246,68,98,6497
1366,W-YZB,WYZB1366,2006,9.8,15.2,5.7,2060.6,576.8,293.9,1173.6,2564.6,medium_spike,Paddy soils,clay loam,19,25,135,7,269,90,72,6780
1367,W-YZB,WYZB1367,2008,7.4,12.5,3.5,1379.5,235.1,164.9,1007.5,2091.8,medium_spike,Paddy soils,clay loam,23.5,38.2,165,7.2,322,47,41,5942
1368,W-YZB,WYZB1368,2007,8.7,13.7,4.9,1873.9,453.1,272.4,1156.6,2554.6,medium_spike,Paddy soils,clay loam,20,25.9,154,7,269,90,72,6645
1369,W-YZB,WYZB1369,2007,7.9,12.8,4.1,1544.2,313.4,229.5,1042.4,2292.6,small_spike,Paddy soils,silty loam,17.3,19.7,150,6.7,246,68,98,6690
