Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
113,ER-SC,ERSC0113,2008,late_maturity,26.0 ,30.0 ,23.3 ,2727.0 ,1677.0 ,1082.5 ,372.2 ,1538.66,Paddy soils,,40.4 ,28.0 ,56.0 ,6.4 ,150 ,60 ,120 ,6980 
114,ER-SC,ERSC0114,2009,late_maturity,26.6 ,30.8 ,23.8 ,2844.2 ,1774.2 ,1108.0 ,464.0 ,1748.03,Paddy soils,,41.0 ,31.0 ,34.0 ,6.1 ,120 ,45 ,90 ,6825 
115,ER-SC,ERSC0115,2007,late_maturity,26.5 ,30.9 ,23.1 ,2917.9 ,1817.9 ,809.9 ,545.0 ,2012.77,Paddy soils,,40.3 ,12.0 ,46.0 ,6.0 ,195 ,75 ,150 ,8346 
116,ER-SC,ERSC0116,2007,late_maturity,26.7 ,31.0 ,23.2 ,2909.3 ,1819.3 ,809.9 ,539.3 ,2005.61,Paddy soils,,43.2 ,14.7 ,92.0 ,5.2 ,150 ,60 ,120 ,6623 
117,ER-SC,ERSC0117,2009,late_maturity,26.6 ,30.8 ,23.8 ,2844.2 ,1774.2 ,1108.0 ,464.0 ,1748.03,Paddy soils,,44.7 ,6.3 ,29.0 ,4.9 ,195 ,75 ,150 ,6450 
118,ER-SC,ERSC0118,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,42.9 ,14.1 ,55.0 ,5.2 ,210 ,90 ,210 ,8979 
119,ER-SC,ERSC0119,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,24.9 ,14.2 ,49.0 ,5.6 ,150 ,60 ,120 ,6882 
120,ER-SC,ERSC0120,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,31.8 ,23.7 ,97.0 ,5.9 ,195 ,75 ,150 ,7169 
121,ER-SC,ERSC0121,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,15.9 ,16.8 ,133.0 ,5.3 ,195 ,75 ,150 ,6948 
122,ER-SC,ERSC0122,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,29.8 ,38.2 ,133.0 ,5.8 ,210 ,90 ,210 ,8852 
123,ER-SC,ERSC0123,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,25.3 ,15.7 ,47.0 ,6.1 ,210 ,90 ,210 ,8198 
124,ER-SC,ERSC0124,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,41.0 ,13.9 ,131.0 ,5.8 ,225 ,90 ,225 ,7689 
125,ER-SC,ERSC0125,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,36.4 ,13.1 ,54.0 ,5.8 ,195 ,75 ,150 ,8099 
126,ER-SC,ERSC0126,2007,late_maturity,26.5 ,31.5 ,23.1 ,2803.7 ,1743.7 ,493.0 ,608.2 ,1516.9,Paddy soils,,14.9 ,18.5 ,43.0 ,5.1 ,210 ,90 ,210 ,9060 
127,ER-SC,ERSC0127,2006,late_maturity,26.7 ,31.7 ,23.5 ,2855.5 ,1785.5 ,488.0 ,515.5 ,1503.12,Paddy soils,,14.9 ,14.9 ,22.0 ,6.9 ,195 ,75 ,150 ,7452 
128,ER-SC,ERSC0128,2008,late_maturity,26.4 ,30.6 ,23.7 ,2565.0 ,1595.0 ,731.9 ,366.1 ,1432.29,Paddy soils,,41.1 ,35.8 ,231.0 ,5.4 ,225 ,120 ,225 ,7620 
129,ER-SC,ERSC0129,2009,late_maturity,25.4 ,29.8 ,22.6 ,2569.8 ,1559.8 ,578.7 ,430.3 ,1404.54,Paddy soils,,37.8 ,35.7 ,46.0 ,5.4 ,195 ,75 ,150 ,6209 
130,ER-SC,ERSC0130,2009,late_maturity,25.5 ,29.9 ,22.6 ,2678.7 ,1628.7 ,714.4 ,451.0 ,1469.02,Paddy soils,,58.7 ,57.3 ,125.0 ,5.3 ,150 ,60 ,120 ,9248 
131,ER-SC,ERSC0131,2009,medium_maturity,25.4 ,29.8 ,22.6 ,2569.8 ,1559.8 ,578.7 ,430.3 ,1404.54,Paddy soils,,42.1 ,16.0 ,58.0 ,5.5 ,150 ,60 ,120 ,8555 
132,ER-SC,ERSC0132,2009,late_maturity,24.8 ,29.1 ,22.0 ,2827.0 ,1687.0 ,746.5 ,466.2 ,1546.87,Paddy soils,,46.1 ,20.2 ,47.0 ,5.5 ,120 ,45 ,90 ,6365 
133,ER-SC,ERSC0133,2010,late_maturity,25.5 ,29.6 ,22.8 ,2631.4 ,1601.4 ,971.1 ,424.3 ,1288.09,Paddy soils,,50.9 ,20.4 ,96.0 ,5.0 ,150 ,60 ,120 ,7128 
134,ER-SC,ERSC0134,2008,medium_maturity,25.6 ,30.1 ,22.8 ,2532.7 ,1542.7 ,915.0 ,297.9 ,1347.11,Paddy soils,,49.5 ,14.9 ,79.0 ,6.8 ,210 ,90 ,210 ,9039 
135,ER-SC,ERSC0135,2008,medium_maturity,25.6 ,30.1 ,22.8 ,2532.7 ,1542.7 ,915.0 ,297.9 ,1347.11,Paddy soils,,25.4 ,10.6 ,76.0 ,6.4 ,210 ,90 ,210 ,8724 
136,ER-SC,ERSC0136,2010,medium_maturity,25.9 ,30.0 ,23.1 ,2485.6 ,1525.6 ,947.2 ,397.3 ,1209.15,Paddy soils,,39.1 ,21.2 ,104.0 ,5.7 ,120 ,45 ,90 ,5720 
137,ER-SC,ERSC0137,2008,late_maturity,25.7 ,30.3 ,22.9 ,2651.6 ,1621.6 ,924.6 ,339.1 ,1434.17,Paddy soils,,61.3 ,22.3 ,141.0 ,7.1 ,210 ,90 ,210 ,7865 
138,ER-SC,ERSC0138,2007,late_maturity,26.6 ,31.3 ,23.4 ,2744.9 ,1714.9 ,914.2 ,525.8 ,1603.57,Paddy soils,,40.1 ,7.8 ,48.0 ,6.3 ,195 ,75 ,150 ,8855 
139,ER-SC,ERSC0139,2009,late_maturity,27.0 ,31.5 ,23.9 ,3019.3 ,1899.3 ,1373.0 ,500.5 ,1625.81,Paddy soils,,38.0 ,3.9 ,92.8 ,5.8 ,150 ,60 ,120 ,7203 
140,ER-SC,ERSC0140,2008,late_maturity,26.4 ,30.9 ,23.5 ,2849.1 ,1769.1 ,1030.4 ,468.5 ,1537.5,Paddy soils,,33.8 ,15.1 ,64.0 ,7.8 ,150 ,60 ,120 ,9347 
141,ER-SC,ERSC0141,2009,late_maturity,27.0 ,31.5 ,23.9 ,3019.3 ,1899.3 ,1373.0 ,500.5 ,1625.81,Paddy soils,,17.6 ,7.5 ,26.9 ,7.4 ,195 ,75 ,150 ,7920 
142,ER-SC,ERSC0142,2008,late_maturity,26.4 ,30.9 ,23.5 ,2957.1 ,1837.1 ,1106.8 ,474.3 ,1574.92,Paddy soils,,21.6 ,11.3 ,48.0 ,6.3 ,150 ,60 ,120 ,8171 
143,ER-SC,ERSC0143,2007,late_maturity,27.8 ,32.5 ,24.6 ,2672.0 ,1712.0 ,773.0 ,555.1 ,1604.54,Paddy soils,,47.1 ,7.2 ,60.0 ,8.1 ,120 ,45 ,90 ,6701 
144,ER-SC,ERSC0144,2009,late_maturity,27.0 ,31.5 ,23.9 ,3019.3 ,1899.3 ,1373.0 ,500.5 ,1625.81,Paddy soils,,32.4 ,14.8 ,75.7 ,6.3 ,120 ,45 ,90 ,3552 
145,ER-SC,ERSC0145,2008,late_maturity,25.6 ,30.0 ,22.5 ,2664.7 ,1624.7 ,953.4 ,407.1 ,1416.64,Paddy soils,,34.3 ,23.4 ,75.0 ,8.2 ,150 ,60 ,120 ,7560 
146,ER-SC,ERSC0146,2009,late_maturity,27.0 ,31.5 ,23.9 ,3019.3 ,1899.3 ,1373.0 ,500.5 ,1625.81,Paddy soils,,39.7 ,31.1 ,137.0 ,5.2 ,150 ,60 ,120 ,8921 
147,ER-SC,ERSC0147,2008,late_maturity,25.6 ,30.0 ,22.5 ,2664.7 ,1624.7 ,953.4 ,407.1 ,1416.64,Paddy soils,,27.7 ,26.8 ,72.0 ,7.2 ,150 ,60 ,120 ,7310 
148,ER-SC,ERSC0148,2008,late_maturity,25.8 ,30.2 ,22.6 ,2549.7 ,1559.7 ,939.2 ,405.1 ,1378.92,Paddy soils,,32.4 ,23.5 ,68.0 ,6.9 ,195 ,75 ,150 ,7772 
149,ER-SC,ERSC0149,2007,late_maturity,27.7 ,32.8 ,24.3 ,2770.7 ,1770.7 ,624.6 ,609.5 ,1893.46,Paddy soils,,50.9 ,20.1 ,113.0 ,8.0 ,120 ,45 ,90 ,8612 
150,ER-SC,ERSC0150,2008,late_maturity,26.7 ,31.3 ,23.7 ,3011.8 ,1881.8 ,533.1 ,379.3 ,1572.43,Paddy soils,,53.1 ,13.7 ,77.0 ,8.1 ,120 ,45 ,90 ,6663 
151,ER-SC,ERSC0151,2008,late_maturity,26.6 ,31.2 ,23.6 ,2980.2 ,1860.2 ,533.1 ,368.0 ,1547.38,Paddy soils,,39.3 ,7.3 ,73.0 ,6.3 ,195 ,75 ,150 ,8250 
152,ER-SC,ERSC0152,2007,late_maturity,27.0 ,32.0 ,23.5 ,2695.4 ,1695.4 ,604.2 ,553.8 ,1801.68,Paddy soils,,48.6 ,25.8 ,131.0 ,8.2 ,150 ,60 ,120 ,6015 
153,ER-SC,ERSC0153,2008,late_maturity,26.7 ,31.3 ,23.7 ,2587.1 ,1617.1 ,484.5 ,305.6 ,1323.91,Paddy soils,,37.7 ,55.2 ,136.0 ,6.6 ,195 ,75 ,150 ,7748 
154,ER-SC,ERSC0154,2008,late_maturity,26.5 ,31.2 ,23.6 ,2756.8 ,1716.8 ,530.6 ,329.0 ,1420.29,Paddy soils,,33.0 ,35.2 ,111.0 ,7.7 ,150 ,60 ,120 ,5943 
155,ER-SC,ERSC0155,2007,late_maturity,27.3 ,32.4 ,23.9 ,2702.7 ,1712.7 ,639.8 ,562.1 ,1811.53,Paddy soils,,53.4 ,22.0 ,138.0 ,8.0 ,120 ,45 ,90 ,6812 
156,ER-SC,ERSC0156,2007,late_maturity,27.4 ,32.6 ,23.9 ,3017.3 ,1917.3 ,648.8 ,650.2 ,2062.28,Paddy soils,,51.9 ,16.5 ,109.0 ,8.2 ,120 ,45 ,90 ,7805 
157,ER-SC,ERSC0157,2008,late_maturity,26.6 ,31.3 ,23.7 ,2637.5 ,1647.5 ,484.5 ,318.2 ,1353.25,Paddy soils,,55.2 ,20.9 ,51.0 ,7.8 ,120 ,45 ,90 ,6210 
158,ER-SC,ERSC0158,2007,late_maturity,26.7 ,31.9 ,23.1 ,3092.7 ,1932.7 ,381.0 ,613.3 ,1832.55,Paddy soils,,19.7 ,71.7 ,44.0 ,6.0 ,150 ,60 ,120 ,5945 
159,ER-SC,ERSC0159,2007,late_maturity,27.8 ,33.1 ,24.2 ,2803.2 ,1793.2 ,379.1 ,594.4 ,1702.34,Paddy soils,,12.0 ,14.2 ,123.0 ,6.3 ,120 ,45 ,90 ,6090 
160,ER-SC,ERSC0160,2007,late_maturity,27.1 ,32.4 ,23.5 ,3007.1 ,1897.1 ,380.9 ,614.7 ,1802.8,Paddy soils,,48.3 ,37.2 ,61.0 ,6.0 ,150 ,60 ,120 ,5358 
161,ER-SC,ERSC0161,2007,late_maturity,27.6 ,33.0 ,24.0 ,2708.1 ,1728.1 ,366.4 ,564.7 ,1631.19,Paddy soils,,15.8 ,35.7 ,72.0 ,5.8 ,195 ,75 ,150 ,6120 
162,ER-SC,ERSC0162,2007,late_maturity,27.6 ,32.9 ,24.0 ,2759.1 ,1759.1 ,366.4 ,569.2 ,1652.49,Paddy soils,,26.9 ,61.9 ,39.0 ,5.6 ,150 ,60 ,120 ,6120 
163,ER-SC,ERSC0163,2008,late_maturity,27.7 ,32.9 ,24.4 ,2856.3 ,1826.3 ,439.1 ,548.2 ,1641.03,Paddy soils,,43.6 ,16.3 ,48.0 ,6.3 ,150 ,60 ,120 ,6194 
164,ER-SC,ERSC0164,2008,late_maturity,27.9 ,33.0 ,24.6 ,2619.7 ,1679.7 ,437.7 ,498.0 ,1494.78,Paddy soils,,49.9 ,19.0 ,51.0 ,6.8 ,195 ,75 ,150 ,7884 
165,ER-SC,ERSC0165,2009,late_maturity,28.5 ,33.5 ,25.3 ,2962.0 ,1922.0 ,562.3 ,630.6 ,1783.11,Paddy soils,,40.3 ,25.5 ,64.0 ,5.9 ,150 ,60 ,120 ,8895 
166,ER-SC,ERSC0166,2008,late_maturity,27.5 ,32.6 ,24.3 ,2864.7 ,1824.7 ,478.7 ,538.1 ,1631.08,Paddy soils,,51.2 ,13.8 ,45.0 ,6.7 ,120 ,45 ,90 ,4049 
167,ER-SC,ERSC0167,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,35.7 ,20.4 ,97.0 ,8.0 ,120 ,45 ,90 ,6950 
168,ER-SC,ERSC0168,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,23.8 ,11.4 ,50.0 ,7.1 ,240 ,120 ,270 ,8627 
169,ER-SC,ERSC0169,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,27.5 ,16.2 ,54.0 ,6.4 ,120 ,45 ,90 ,7400 
170,ER-SC,ERSC0170,2008,late_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,48.3 ,34.1 ,77.0 ,6.4 ,120 ,45 ,90 ,8529 
171,ER-SC,ERSC0171,2008,medium_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,40.6 ,10.1 ,57.0 ,6.5 ,120 ,45 ,90 ,6950 
172,ER-SC,ERSC0172,2009,late_maturity,27.9 ,32.9 ,24.7 ,2652.7 ,1702.7 ,824.9 ,621.8 ,1516.23,Paddy soils,,16.2 ,4.5 ,56.0 ,7.0 ,120 ,45 ,90 ,4901 
173,ER-SC,ERSC0173,2009,late_maturity,27.9 ,32.9 ,24.7 ,2652.7 ,1702.7 ,824.9 ,621.8 ,1516.23,Paddy soils,,33.2 ,24.3 ,71.0 ,6.0 ,120 ,45 ,90 ,6251 
174,ER-SC,ERSC0174,2010,late_maturity,27.4 ,31.7 ,24.5 ,2845.5 ,1805.5 ,624.4 ,535.6 ,1414.38,Paddy soils,,33.4 ,18.8 ,60.0 ,7.2 ,120 ,45 ,90 ,6251 
175,ER-SC,ERSC0175,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,29.3 ,34.0 ,67.0 ,7.4 ,240 ,120 ,270 ,9333 
176,ER-SC,ERSC0176,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,49.7 ,19.8 ,73.0 ,6.4 ,195 ,75 ,150 ,7250 
177,ER-SC,ERSC0177,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,75.6 ,21.4 ,217.0 ,7.5 ,240 ,120 ,270 ,8321 
178,ER-SC,ERSC0178,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,72.5 ,29.2 ,62.0 ,7.9 ,240 ,120 ,270 ,6746 
179,ER-SC,ERSC0179,2008,medium_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,47.1 ,21.1 ,235.0 ,6.4 ,240 ,120 ,270 ,7826 
180,ER-SC,ERSC0180,2008,medium_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,65.6 ,23.8 ,146.0 ,6.5 ,240 ,120 ,120 ,5951 
181,ER-SC,ERSC0181,2009,late_maturity,27.9 ,32.9 ,24.7 ,2652.7 ,1702.7 ,824.9 ,621.8 ,1516.23,Paddy soils,,29.0 ,14.5 ,58.0 ,5.4 ,240 ,120 ,270 ,9101 
182,ER-SC,ERSC0182,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,40.7 ,48.0 ,64.0 ,6.3 ,150 ,60 ,120 ,6200 
183,ER-SC,ERSC0183,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,47.3 ,25.7 ,94.0 ,5.5 ,150 ,60 ,120 ,7700 
184,ER-SC,ERSC0184,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,44.2 ,28.2 ,85.0 ,6.4 ,150 ,60 ,120 ,7751 
185,ER-SC,ERSC0185,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,34.8 ,32.5 ,67.0 ,6.4 ,240 ,120 ,270 ,7316 
186,ER-SC,ERSC0186,2007,medium_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,34.7 ,35.5 ,105.0 ,6.0 ,150 ,60 ,120 ,7100 
187,ER-SC,ERSC0187,2007,late_maturity,26.9 ,32.0 ,23.2 ,2632.3 ,1652.3 ,622.4 ,680.6 ,1608.01,Paddy soils,,16.7 ,6.4 ,64.0 ,7.6 ,240 ,120 ,270 ,7950 
188,ER-SC,ERSC0188,2008,late_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,36.4 ,24.0 ,59.0 ,6.7 ,150 ,60 ,120 ,6111 
189,ER-SC,ERSC0189,2008,late_maturity,26.6 ,31.5 ,23.5 ,2741.0 ,1711.0 ,699.7 ,519.4 ,1331.94,Paddy soils,,27.6 ,37.4 ,129.0 ,6.7 ,150 ,60 ,120 ,8550 
190,ER-SC,ERSC0190,2009,late_maturity,27.9 ,32.9 ,24.7 ,2652.7 ,1702.7 ,824.9 ,621.8 ,1516.23,Paddy soils,,30.1 ,16.3 ,47.0 ,5.3 ,150 ,53 ,120 ,7226 
191,ER-SC,ERSC0191,2010,late_maturity,27.4 ,31.7 ,24.5 ,2845.5 ,1805.5 ,624.4 ,535.6 ,1414.38,Paddy soils,,20.2 ,28.5 ,112.0 ,6.5 ,150 ,53 ,120 ,6605 
192,ER-SC,ERSC0192,2010,late_maturity,27.4 ,31.7 ,24.5 ,2845.5 ,1805.5 ,624.4 ,535.6 ,1414.38,Paddy soils,,19.3 ,24.6 ,106.0 ,6.8 ,150 ,53 ,120 ,6431 
193,ER-SC,ERSC0193,2010,late_maturity,27.4 ,31.7 ,24.5 ,2845.5 ,1805.5 ,624.4 ,535.6 ,1414.38,Paddy soils,,35.8 ,26.8 ,109.0 ,6.7 ,195 ,60 ,150 ,7938 
194,ER-SC,ERSC0194,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,30.0 ,13.9 ,96.0 ,5.7 ,150 ,60 ,120 ,6603 
195,ER-SC,ERSC0195,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,20.0 ,6.7 ,155.0 ,5.5 ,150 ,60 ,120 ,5921 
196,ER-SC,ERSC0196,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,23.4 ,25.3 ,142.0 ,6.8 ,150 ,60 ,120 ,5984 
197,ER-SC,ERSC0197,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,37.0 ,10.4 ,155.0 ,6.3 ,150 ,60 ,120 ,7715 
198,ER-SC,ERSC0198,2009,late_maturity,26.5 ,31.2 ,23.6 ,2518.2 ,1568.2 ,786.8 ,608.3 ,1693.42,Paddy soils,,39.0 ,8.3 ,70.0 ,7.7 ,150 ,53 ,120 ,7278 
199,ER-SC,ERSC0199,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,24.0 ,34.1 ,71.0 ,6.3 ,120 ,45 ,90 ,4898 
200,ER-SC,ERSC0200,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,28.0 ,15.5 ,126.0 ,5.4 ,150 ,60 ,120 ,5175 
201,ER-SC,ERSC0201,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,19.0 ,38.1 ,75.0 ,4.9 ,120 ,45 ,90 ,5201 
202,ER-SC,ERSC0202,2010,late_maturity,26.1 ,30.0 ,23.6 ,2711.6 ,1671.6 ,858.9 ,476.3 ,1671.43,Paddy soils,,27.0 ,44.1 ,79.0 ,4.7 ,120 ,45 ,90 ,4437 
203,ER-SC,ERSC0203,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,43.0 ,35.6 ,109.0 ,7.5 ,195 ,75 ,150 ,7964 
204,ER-SC,ERSC0204,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,27.0 ,53.7 ,105.0 ,5.5 ,150 ,60 ,120 ,6108 
205,ER-SC,ERSC0205,2007,late_maturity,25.4 ,30.0 ,22.1 ,2492.1 ,1512.1 ,659.1 ,655.0 ,1786.73,Paddy soils,,37.0 ,17.8 ,78.0 ,8.2 ,150 ,60 ,120 ,5598 
206,ER-SC,ERSC0206,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,8.3 ,21.9 ,161.0 ,7.5 ,195 ,75 ,150 ,8555 
207,ER-SC,ERSC0207,2009,late_maturity,26.5 ,31.2 ,23.6 ,2518.2 ,1568.2 ,786.8 ,608.3 ,1693.42,Paddy soils,,22.0 ,27.2 ,96.0 ,7.2 ,195 ,60 ,150 ,7949 
208,ER-SC,ERSC0208,2010,late_maturity,26.1 ,30.0 ,23.6 ,2711.6 ,1671.6 ,858.9 ,476.3 ,1671.43,Paddy soils,,74.0 ,30.5 ,98.0 ,7.4 ,195 ,60 ,150 ,7305 
209,ER-SC,ERSC0209,2008,late_maturity,25.0 ,29.6 ,22.3 ,2577.8 ,1547.8 ,649.1 ,444.1 ,1716.07,Paddy soils,,25.0 ,10.1 ,95.0 ,5.1 ,195 ,75 ,150 ,7844 
210,ER-SC,ERSC0210,2009,late_maturity,26.5 ,31.2 ,23.6 ,2518.2 ,1568.2 ,786.8 ,608.3 ,1693.42,Paddy soils,,30.0 ,10.1 ,81.0 ,4.9 ,195 ,60 ,150 ,7359 
211,ER-SC,ERSC0211,2009,late_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,25.6 ,40.5 ,67.0 ,6.6 ,150 ,60 ,120 ,4953 
212,ER-SC,ERSC0212,2009,late_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,45.8 ,7.4 ,43.0 ,5.6 ,195 ,75 ,150 ,4010 
213,ER-SC,ERSC0213,2009,medium_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,40.9 ,11.9 ,188.0 ,5.3 ,195 ,60 ,150 ,1958 
214,ER-SC,ERSC0214,2009,late_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,45.9 ,20.3 ,55.0 ,5.3 ,150 ,60 ,120 ,6497 
215,ER-SC,ERSC0215,2009,late_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,28.8 ,13.3 ,107.0 ,6.0 ,195 ,75 ,150 ,7386 
216,ER-SC,ERSC0216,2009,late_maturity,24.8 ,29.7 ,21.7 ,2632.3 ,1572.3 ,767.0 ,440.2 ,1476.94,Paddy soils,,32.6 ,31.8 ,121.0 ,5.5 ,195 ,75 ,150 ,5940 
217,ER-SC,ERSC0217,2007,late_maturity,26.4 ,31.5 ,22.6 ,2820.1 ,1750.1 ,403.3 ,672.6 ,1662.48,Paddy soils,,32.0 ,67.0 ,108.0 ,7.0 ,150 ,60 ,120 ,7700 
218,ER-SC,ERSC0218,2008,late_maturity,26.3 ,31.1 ,22.9 ,2713.0 ,1683.0 ,396.0 ,592.0 ,1551.15,Paddy soils,,22.1 ,18.6 ,135.0 ,6.7 ,195 ,75 ,150 ,9000 
219,ER-SC,ERSC0219,2008,late_maturity,26.3 ,31.1 ,22.9 ,2713.0 ,1683.0 ,396.0 ,592.0 ,1551.15,Paddy soils,,35.9 ,71.6 ,229.0 ,5.9 ,150 ,60 ,120 ,7103 
220,ER-SC,ERSC0220,2009,late_maturity,26.1 ,30.7 ,23.0 ,2770.0 ,1710.0 ,475.1 ,619.5 ,1784.92,Paddy soils,,38.3 ,65.4 ,158.0 ,5.9 ,120 ,45 ,90 ,7151 
221,ER-SC,ERSC0221,2009,medium_maturity,26.1 ,30.7 ,23.0 ,2770.0 ,1710.0 ,475.1 ,619.5 ,1784.92,Paddy soils,,33.1 ,46.7 ,163.0 ,6.8 ,150 ,60 ,120 ,6626 
222,ER-SC,ERSC0222,2008,late_maturity,26.3 ,31.1 ,22.9 ,2713.0 ,1683.0 ,396.0 ,592.0 ,1551.15,Paddy soils,,73.6 ,24.6 ,56.0 ,7.8 ,120 ,45 ,90 ,5676 
223,ER-SC,ERSC0223,2009,late_maturity,26.1 ,30.7 ,23.0 ,2770.0 ,1710.0 ,475.1 ,619.5 ,1784.92,Paddy soils,,79.9 ,33.6 ,67.0 ,7.8 ,195 ,75 ,150 ,6414 
224,ER-SC,ERSC0224,2009,late_maturity,26.1 ,30.7 ,23.0 ,2770.0 ,1710.0 ,475.1 ,619.5 ,1784.92,Paddy soils,,56.2 ,30.2 ,78.0 ,7.7 ,195 ,75 ,150 ,7250 
225,ER-SC,ERSC0225,2008,late_maturity,26.3 ,31.1 ,22.9 ,2713.0 ,1683.0 ,396.0 ,592.0 ,1551.15,Paddy soils,,26.7 ,25.6 ,101.0 ,7.6 ,120 ,45 ,90 ,4073 
226,ER-SC,ERSC0226,2007,late_maturity,26.4 ,31.5 ,22.6 ,2820.1 ,1750.1 ,403.3 ,672.6 ,1662.48,Paddy soils,,33.9 ,19.2 ,125.0 ,5.7 ,195 ,75 ,150 ,8619 
