Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1142,ER-SC,ERSC1142,2006,ERSC08,WS0556,25.10 ,29.97 ,21.44 ,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,26,21.8,43,4.5,96,54,72,4875
1143,ER-SC,ERSC1143,2006,ERSC08,WS0556,25.10 ,29.97 ,21.44 ,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,38,10,61,4.6,104,54,122,5883
1144,ER-SC,ERSC1144,2009,ERSC08,WS0555,25.96 ,31.33 ,21.97 ,2051.2,1261.2,438.1,472.4,1347.32,Paddy soils,,37.2,9.2,92,4.5,165,64,105,6825
1145,ER-SC,ERSC1145,2009,ERSC08,WS0555,25.75 ,31.10 ,21.83 ,2008.5,1228.5,463.1,456.2,1313.48,Paddy soils,,41,7.3,62,5.2,134,60,95,6525
1146,ER-SC,ERSC1146,2010,ERSC08,WS0555,24.34 ,28.81 ,21.10 ,1898.9,1118.9,955.1,263.3,998.69,Paddy soils,,38.8,16.3,73,4.9,150,60,99,6585
1147,ER-SC,ERSC1147,2008,ERSC08,WS0555,25.14 ,30.25 ,21.32 ,2162.1,1302.1,585.9,419.7,1309.63,Paddy soils,,31.5,9.9,98,4.5,116,62,89,6375
1148,ER-SC,ERSC1148,2008,ERSC08,WS0555,25.14 ,30.25 ,21.32 ,2162.1,1302.1,585.9,419.7,1309.63,Paddy soils,,36.1,6.1,94,4.5,116,62,89,6525
1149,ER-SC,ERSC1149,2008,ERSC08,WS0557,25.76 ,30.56 ,22.18 ,2189.6,1339.6,551.1,426.5,1314.11,Paddy soils,,26,14.9,209,5.2,159,68,153,7752
1150,ER-SC,ERSC1150,2009,ERSC08,WS0557,25.60 ,30.55 ,21.91 ,2201.4,1341.4,512.2,448.7,1356.35,Paddy soils,,36,18.9,101,4.7,150,69,150,7523
1151,ER-SC,ERSC1151,2010,ERSC08,WS0557,25.15 ,29.67 ,21.84 ,2188,1318,1009.1,311,1139.58,Paddy soils,,26,12.5,61,4.9,154,72,148,7296
1152,ER-SC,ERSC1152,2008,ERSC08,WS0557,25.76 ,30.56 ,22.18 ,2189.6,1339.6,551.1,426.5,1314.11,Paddy soils,,23,24.7,109,5.1,156,68,152,7671
1153,ER-SC,ERSC1153,2008,ERSC08,WS0557,25.76 ,30.56 ,22.18 ,2189.6,1339.6,551.1,426.5,1314.11,Paddy soils,,24,19.1,100,4.7,156,68,156,7619
1154,ER-SC,ERSC1154,2008,ERSC08,WS0557,25.76 ,30.56 ,22.18 ,2189.6,1339.6,551.1,426.5,1314.11,Paddy soils,,37,25.6,106,5.3,156,68,150,7364
1155,ER-SC,ERSC1155,2009,ERSC08,WS0557,25.60 ,30.55 ,21.91 ,2201.4,1341.4,512.2,448.7,1356.35,Paddy soils,,28,39.6,84,4.7,156,68,150,7592
1156,ER-SC,ERSC1156,2008,ERSC08,WS0592,25.50 ,30.34 ,21.82 ,2192.7,1332.7,624.8,491,1426.82,Paddy soils,,59,22.5,92,5.7,138,68,135,7493
1157,ER-SC,ERSC1157,2010,ERSC08,WS0592,24.26 ,28.31 ,21.38 ,1940.9,1140.9,839,321.5,1108.16,Paddy soils,,49,44.9,90,5,104,54,90,6150
1158,ER-SC,ERSC1158,2008,ERSC08,WS0592,25.50 ,30.34 ,21.82 ,2192.7,1332.7,624.8,491,1426.82,Paddy soils,,39.8,24.4,77,5,138,68,135,6750
1159,ER-SC,ERSC1159,2009,ERSC08,WS0592,25.39 ,30.17 ,21.59 ,2183.8,1323.8,520.3,512,1459.82,Paddy soils,,44.5,7.2,85,6.2,138,54,135,7350
1160,ER-SC,ERSC1160,2009,ERSC08,WS0592,25.39 ,30.17 ,21.59 ,2183.8,1323.8,520.3,512,1459.82,Paddy soils,,60.6,7.8,62,5.1,138,54,135,7695
1161,ER-SC,ERSC1161,2009,ERSC08,WS0591,25.31 ,30.40 ,21.49 ,2049.9,1239.9,522.8,435.9,1300.86,Paddy soils,,50.7,7.3,58,5.2,180,72,144,8703
1162,ER-SC,ERSC1162,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,27.5,9.9,78,4.4,138,60,99,6870
1163,ER-SC,ERSC1163,2008,ERSC08,WS0593,26.11 ,30.46 ,22.76 ,2298.1,1418.1,539.3,501,1458.21,Paddy soils,,43.3,9.6,175,4.2,96,62,87,6135
1164,ER-SC,ERSC1164,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,36.2,9.2,100,4.7,153,56,141,6465
1165,ER-SC,ERSC1165,2010,ERSC08,WS0593,25.74 ,29.67 ,22.61 ,2342.7,1432.7,792.4,311.2,1168.57,Paddy soils,,45.9,9.6,134,4.8,124,63,90,8334
1166,ER-SC,ERSC1166,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,33.9,13.2,75,7.1,153,72,120,6210
1167,ER-SC,ERSC1167,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,41.6,15.6,123,6.2,153,72,120,7065
1168,ER-SC,ERSC1168,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,34,7.4,108,6.1,153,72,120,6585
1169,ER-SC,ERSC1169,2006,ERSC08,WS0593,26.01 ,29.84 ,23.18 ,2133.1,1313.1,582.6,456.9,1343.34,Paddy soils,,40.6,38.5,134,7.5,153,72,120,7995
1170,ER-SC,ERSC1170,2007,ERSC08,WS0662,25.74 ,31.06 ,21.93 ,2265,1385,519.5,562.4,1555.55,Paddy soils,,15.2,50.2,67,3.7,150,90,120,6450
1171,ER-SC,ERSC1171,2008,ERSC08,WS0662,24.42 ,29.20 ,21.10 ,2221.9,1311.9,683.1,419.1,1340.2,Paddy soils,,25.3,45.3,42,4.7,150,90,120,7742
1172,ER-SC,ERSC1172,2008,ERSC08,WS0661,24.25 ,29.10 ,21.00 ,2206.6,1296.6,626.8,362.019,1237.98,Paddy soils,,32.5,9.3,42,4.9,170,75,113,7440
1173,ER-SC,ERSC1173,2008,ERSC08,WS0661,24.25 ,29.10 ,21.00 ,2206.6,1296.6,626.8,362.019,1237.98,Paddy soils,,28.1,24.4,40,5.1,170,75,113,6945
1174,ER-SC,ERSC1174,2008,ERSC08,WS0661,24.25 ,29.10 ,21.00 ,2206.6,1296.6,626.8,362.019,1237.98,Paddy soils,,32.7,41.1,78,4.6,170,75,113,5700
1175,ER-SC,ERSC1175,2009,ERSC08,WS0661,25.76 ,30.87 ,22.17 ,2395.9,1465.9,562.1,500.3,1491.44,Paddy soils,,45,11.7,41,4.9,170,75,113,7275
1176,ER-SC,ERSC1176,2008,ERSC08,WS0661,24.25 ,29.10 ,21.00 ,2206.6,1296.6,626.8,362.019,1237.98,Paddy soils,,29.9,25.9,63,5.3,170,75,113,6810
1177,ER-SC,ERSC1177,2009,ERSC08,WS0661,25.76 ,30.87 ,22.17 ,2395.9,1465.9,562.1,500.3,1491.44,Paddy soils,,50.4,24.5,59,5.8,170,75,113,5475
1178,ER-SC,ERSC1178,2009,ERSC08,WS0661,25.76 ,30.87 ,22.17 ,2395.9,1465.9,562.1,500.3,1491.44,Paddy soils,,35.1,19.2,70,5.6,170,75,113,7035
1179,ER-SC,ERSC1179,2008,ERSC08,WS0661,24.25 ,29.10 ,21.00 ,2206.6,1296.6,626.8,362.019,1237.98,Paddy soils,,12,12.3,26,5,170,75,113,7290
1180,ER-SC,ERSC1180,2010,ERSC08,WS0661,25.11 ,29.56 ,21.78 ,2210,1330,620.4,310.5,1142.92,Paddy soils,,32.9,9.5,118,6,169,75,113,7115
1181,ER-SC,ERSC1181,2010,ERSC08,WS0661,25.11 ,29.56 ,21.78 ,2210,1330,620.4,310.5,1142.92,Paddy soils,,21.9,32,161,6.1,173,60,113,6792
1182,ER-SC,ERSC1182,2010,ERSC08,WS0661,25.11 ,29.56 ,21.78 ,2210,1330,620.4,310.5,1142.92,Paddy soils,,63.7,11.5,108,5.7,169,75,113,6989
1183,ER-SC,ERSC1183,2008,ERSC08,WS0663,23.22 ,28.43 ,19.90 ,2113.1,1203.1,807.7,311.4,1163.22,Paddy soils,,24,9.3,37,5.6,135,60,135,5738
1184,ER-SC,ERSC1184,2008,ERSC08,WS0663,23.22 ,28.43 ,19.90 ,2113.1,1203.1,807.7,311.4,1163.22,Paddy soils,,22.4,30.9,31,5.3,135,60,135,5961
1185,ER-SC,ERSC1185,2008,ERSC08,WS0663,23.22 ,28.43 ,19.90 ,2113.1,1203.1,807.7,311.4,1163.22,Paddy soils,,34.8,25,65,5.2,135,60,135,5855
1186,ER-SC,ERSC1186,2008,ERSC08,WS0663,23.22 ,28.43 ,19.90 ,2113.1,1203.1,807.7,311.4,1163.22,Paddy soils,,28.6,27.4,85,5.8,135,60,135,5547
1187,ER-SC,ERSC1187,2010,ERSC08,WS0664,25.20 ,29.79 ,21.96 ,2217.3,1337.3,810.5,353.1,1213.11,Paddy soils,,24.3,64.2,88,4.8,141,83,102,6780
1188,ER-SC,ERSC1188,2009,ERSC08,WS0894,25.06 ,30.60 ,21.40 ,2155.4,1295.4,526.7,373.6,1234.69,Paddy soils,,34.2,10.7,179,4.9,135,75,105,8285
1189,ER-SC,ERSC1189,2010,ERSC08,WS0894,25.40 ,30.21 ,22.05 ,2311.7,1401.7,838.1,315.3,1174.19,Paddy soils,,36.5,27.7,139,4.9,135,60,105,8430
1190,ER-SC,ERSC1190,2010,ERSC08,WS0894,25.40 ,30.21 ,22.05 ,2311.7,1401.7,838.1,315.3,1174.19,Paddy soils,,36.5,27.7,139,4.9,135,60,105,8265
1191,ER-SC,ERSC1191,2010,ERSC08,WS0896,25.21 ,29.90 ,21.97 ,2294.1,1384.1,833.3,347.2,1226.69,Paddy soils,,43.4,21.2,102,4.9,158,90,135,6828
1192,ER-SC,ERSC1192,2009,ERSC08,WS0896,24.88 ,30.21 ,21.37 ,2139.9,1279.9,655.9,430.6,1328.68,Paddy soils,,53.3,19.4,52,5.1,158,90,135,7205
1193,ER-SC,ERSC1193,2007,ERSC08,WS0873,25.29 ,30.44 ,21.78 ,2428.2,1468.2,586.8,484.6,1486.86,Paddy soils,,37.3,6.3,118,5.1,180,75,180,7538
1194,ER-SC,ERSC1194,2007,ERSC08,WS0873,25.29 ,30.44 ,21.78 ,2428.2,1468.2,586.8,484.6,1486.86,Paddy soils,,32,13.1,61,4.7,180,75,180,3168
1195,ER-SC,ERSC1195,2007,ERSC08,WS0873,25.29 ,30.44 ,21.78 ,2428.2,1468.2,586.8,484.6,1486.86,Paddy soils,,16.7,5.1,38,4.8,180,75,180,7505
1196,ER-SC,ERSC1196,2006,ERSC08,WS0872,26.21 ,30.56 ,23.19 ,2149.6,1329.6,612.6,353.7,1173.76,Paddy soils,,16.7,17.1,47,4.8,165,53,120,6660
1197,ER-SC,ERSC1197,2006,ERSC08,WS0872,26.21 ,30.56 ,23.19 ,2149.6,1329.6,612.6,353.7,1173.76,Paddy soils,,19.3,11.4,45,4.2,165,53,120,6000
1198,ER-SC,ERSC1198,2006,ERSC08,WS0872,26.21 ,30.56 ,23.19 ,2149.6,1329.6,612.6,353.7,1173.76,Paddy soils,,33.1,10.5,85,5.4,165,53,120,6075
1199,ER-SC,ERSC1199,2006,ERSC08,WS0872,26.21 ,30.56 ,23.19 ,2149.6,1329.6,612.6,353.7,1173.76,Paddy soils,,30.5,8.7,56,5.1,165,53,120,7470
1200,ER-SC,ERSC1200,2006,ERSC08,WS0872,26.21 ,30.56 ,23.19 ,2149.6,1329.6,612.6,353.7,1173.76,Paddy soils,,23.4,13.9,59,4.7,165,53,120,5355
1201,ER-SC,ERSC1201,2006,ERSC08,WS0858,25.62 ,30.17 ,22.43 ,2101.1,1281.1,636.9,409.2,1265.05,Paddy soils,,15.8,14.4,91,5.6,135,60,135,6237
1202,ER-SC,ERSC1202,2006,ERSC08,WS0858,25.62 ,30.17 ,22.43 ,2101.1,1281.1,636.9,409.2,1265.05,Paddy soils,,13.5,12.2,81,5.9,135,60,135,5667
1203,ER-SC,ERSC1203,2007,ERSC08,WS0858,25.88 ,31.32 ,22.21 ,2199.7,1349.7,525.7,488.2,1414.54,Paddy soils,,11.2,15.9,76,5.7,143,68,108,6938
1204,ER-SC,ERSC1204,2006,ERSC08,WS0858,25.62 ,30.17 ,22.43 ,2101.1,1281.1,636.9,409.2,1265.05,Paddy soils,,10.9,9.1,58,5.7,135,60,135,7671
1205,ER-SC,ERSC1205,2006,ERSC08,WS0858,25.62 ,30.17 ,22.43 ,2101.1,1281.1,636.9,409.2,1265.05,Paddy soils,,11.7,4.3,107,5.2,135,60,135,5903
1206,ER-SC,ERSC1206,2007,ERSC08,WS0858,25.88 ,31.32 ,22.21 ,2199.7,1349.7,525.7,488.2,1414.54,Paddy soils,,12.7,6.5,106,5.4,143,68,108,7467
1207,ER-SC,ERSC1207,2006,ERSC08,WS0858,25.62 ,30.17 ,22.43 ,2101.1,1281.1,636.9,409.2,1265.05,Paddy soils,,21.5,38,90,5.4,135,60,135,5336
1208,ER-SC,ERSC1208,2009,ERSC08,WS0858,25.87 ,31.12 ,21.87 ,2147.6,1317.6,469.5,463.3,1361.28,Paddy soils,,23.5,26,85,5.4,143,68,108,7401
1209,ER-SC,ERSC1209,2007,ERSC08,WS0858,25.88 ,31.32 ,22.21 ,2199.7,1349.7,525.7,488.2,1414.54,Paddy soils,,11.9,16.3,65,5.7,143,68,108,7170
1210,ER-SC,ERSC1210,2007,ERSC08,WS0858,25.88 ,31.32 ,22.21 ,2199.7,1349.7,525.7,488.2,1414.54,Paddy soils,,12.4,11.4,86,5.4,143,68,108,6668
1211,ER-SC,ERSC1211,2008,ERSC08,WS0871,25.17 ,30.46 ,21.47 ,2063.9,1243.9,559.3,406.5,1260.73,Paddy soils,,40.2,21.4,169,5.1,165,48,111,5976
1212,ER-SC,ERSC1212,2007,ERSC08,WS0871,25.55 ,31.00 ,21.82 ,2171.4,1321.4,639,428.7,1316.97,Paddy soils,,21,9.6,32,6,135,51,99,6417
1213,ER-SC,ERSC1213,2006,ERSC08,WS0871,25.56 ,30.29 ,22.30 ,2096.3,1276.3,799.7,369.4,1199.56,Paddy soils,,14.6,7,38,6.3,135,51,99,4917
1214,ER-SC,ERSC1214,2007,ERSC08,WS0871,25.55 ,31.00 ,21.82 ,2171.4,1321.4,639,428.7,1316.97,Paddy soils,,17.7,22.1,43,5.5,165,48,111,6486
1215,ER-SC,ERSC1215,2006,ERSC08,WS0871,25.56 ,30.29 ,22.30 ,2096.3,1276.3,799.7,369.4,1199.56,Paddy soils,,20.3,8.2,43,4.8,141,60,114,6168
1216,ER-SC,ERSC1216,2008,ERSC08,WS0871,25.17 ,30.46 ,21.47 ,2063.9,1243.9,559.3,406.5,1260.73,Paddy soils,,21.1,46.6,92,4.5,165,48,111,5411
1217,ER-SC,ERSC1217,2007,ERSC08,WS0871,25.55 ,31.00 ,21.82 ,2171.4,1321.4,639,428.7,1316.97,Paddy soils,,11.4,6.4,87,5.5,165,48,111,6378
1218,ER-SC,ERSC1218,2006,ERSC08,WS0871,25.56 ,30.29 ,22.30 ,2096.3,1276.3,799.7,369.4,1199.56,Paddy soils,,19.3,32.7,170,5.3,165,57,114,6696
1219,ER-SC,ERSC1219,2006,ERSC08,WS0871,25.56 ,30.29 ,22.30 ,2096.3,1276.3,799.7,369.4,1199.56,Paddy soils,,21,5.5,31,4.8,129,51,99,5858
1220,ER-SC,ERSC1220,2006,ERSC08,WS0871,25.56 ,30.29 ,22.30 ,2096.3,1276.3,799.7,369.4,1199.56,Paddy soils,,25.8,14.9,95,4.6,149,57,108,6693
1221,ER-SC,ERSC1221,2008,ERSC08,WS0595,26.04 ,30.58 ,22.62 ,2239.6,1379.6,447.8,483.8,1416.01,Paddy soils,,38.8,18.6,82,5.1,146,54,108,3954
1222,ER-SC,ERSC1222,2006,ERSC08,WS0595,25.68 ,30.09 ,22.61 ,2028.4,1238.4,527.1,358,1158.54,Paddy soils,,11.6,8.7,43,5.1,138,63,126,4247
1223,ER-SC,ERSC1223,2008,ERSC08,WS0595,26.04 ,30.58 ,22.62 ,2239.6,1379.6,447.8,483.8,1416.01,Paddy soils,,34.8,9.4,33,5.2,158,72,130,6105
1224,ER-SC,ERSC1224,2008,ERSC08,WS0595,26.04 ,30.58 ,22.62 ,2239.6,1379.6,447.8,483.8,1416.01,Paddy soils,,32.3,12.6,71,5,146,54,108,7404
1225,ER-SC,ERSC1225,2008,ERSC08,WS0595,26.04 ,30.58 ,22.62 ,2239.6,1379.6,447.8,483.8,1416.01,Paddy soils,,33.6,11.3,92,5,146,54,108,5574
1226,ER-SC,ERSC1226,2009,ERSC08,WS0595,26.40 ,31.17 ,22.73 ,2032.7,1262.7,489.3,390.1,1198.65,Paddy soils,,35.7,29.2,24,4.5,147,54,108,4620
1227,ER-SC,ERSC1227,2009,ERSC08,WS0595,26.40 ,31.17 ,22.73 ,2032.7,1262.7,489.3,390.1,1198.65,Paddy soils,,25.9,13.1,27,5.1,149,54,114,6480
1228,ER-SC,ERSC1228,2009,ERSC08,WS0595,26.40 ,31.17 ,22.73 ,2032.7,1262.7,489.3,390.1,1198.65,Paddy soils,,23,25,45,5.6,149,114,114,7358
1229,ER-SC,ERSC1229,2005,ERSC08,WS0595,26.62 ,30.94 ,23.46 ,2049.7,1279.7,806.2,374.2,1171.12,Paddy soils,,31,2.8,168,4.8,138,54,90,6330
1230,ER-SC,ERSC1230,2005,ERSC08,WS0595,26.62 ,30.94 ,23.46 ,2049.7,1279.7,806.2,374.2,1171.12,Paddy soils,,24,71.4,89,5.3,104,54,108,5955
1231,ER-SC,ERSC1231,2006,ERSC08,WS0595,25.68 ,30.09 ,22.61 ,2028.4,1238.4,527.1,358,1158.54,Paddy soils,,31,15.2,117,4.8,138,54,108,5955
1232,ER-SC,ERSC1232,2007,ERSC08,WS0595,26.37 ,31.35 ,22.83 ,2215.4,1375.4,515,468.6,1375.2,Paddy soils,,21,36.2,67,5.6,138,54,135,6120
1233,ER-SC,ERSC1233,2005,ERSC08,WS0595,26.62 ,30.94 ,23.46 ,2049.7,1279.7,806.2,374.2,1171.12,Paddy soils,,29,29.7,36,5.5,138,54,135,6900
1234,ER-SC,ERSC1234,2007,ERSC08,WS0595,26.37 ,31.35 ,22.83 ,2215.4,1375.4,515,468.6,1375.2,Paddy soils,,23,13.9,87,5.2,138,54,162,6375
1235,ER-SC,ERSC1235,2008,ERSC08,WS0595,26.04 ,30.58 ,22.62 ,2239.6,1379.6,447.8,483.8,1416.01,Paddy soils,,18,9.9,21,5,165,54,162,7245
1236,ER-SC,ERSC1236,2006,ERSC08,WS0595,25.68 ,30.09 ,22.61 ,2028.4,1238.4,527.1,358,1158.54,Paddy soils,,20,20.3,217,5.1,138,45,135,3540
1237,ER-SC,ERSC1237,2005,ERSC08,WS0595,26.62 ,30.94 ,23.46 ,2049.7,1279.7,806.2,374.2,1171.12,Paddy soils,,21,41.3,54,5.4,138,54,108,5850
1238,ER-SC,ERSC1238,2006,ERSC08,WS0595,25.68 ,30.09 ,22.61 ,2028.4,1238.4,527.1,358,1158.54,Paddy soils,,31,37.6,84,5.1,138,54,108,6450
1239,ER-SC,ERSC1239,2005,ERSC08,WS0595,26.62 ,30.94 ,23.46 ,2049.7,1279.7,806.2,374.2,1171.12,Paddy soils,,19,10,120,5.1,138,54,108,7890
1240,ER-SC,ERSC1240,2006,ERSC08,WS0595,25.68 ,30.09 ,22.61 ,2028.4,1238.4,527.1,358,1158.54,Paddy soils,,33,21.4,121,5.1,138,54,108,6630
1241,ER-SC,ERSC1241,2007,ERSC08,WS0595,26.37 ,31.35 ,22.83 ,2215.4,1375.4,515,468.6,1375.2,Paddy soils,,31,34.3,36,5.6,138,54,135,6150
1242,ER-SC,ERSC1242,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,40.5,5,65,5.3,138,54,117,4800
1243,ER-SC,ERSC1243,2007,ERSC08,WS0594,25.15 ,30.37 ,21.55 ,2112.8,1272.8,337.1,341.1,1166.34,Paddy soils,,32,16.6,82,5.3,159,45,54,4650
1244,ER-SC,ERSC1244,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,38,60,101,4.9,135,68,135,7200
1245,ER-SC,ERSC1245,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,29.9,23.7,38,5,173,68,72,6450
1246,ER-SC,ERSC1246,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,25.9,32.5,34,5.7,138,72,135,5505
1247,ER-SC,ERSC1247,2008,ERSC08,WS0594,24.90 ,30.25 ,21.04 ,2141.6,1281.6,535.7,410.8,1295.86,Paddy soils,,42,31.1,48,5.1,138,54,117,6600
1248,ER-SC,ERSC1248,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,36.5,32.9,60,4.9,153,54,135,7200
1249,ER-SC,ERSC1249,2007,ERSC08,WS0594,25.15 ,30.37 ,21.55 ,2112.8,1272.8,337.1,341.1,1166.34,Paddy soils,,30.3,27.7,59,5.9,137,68,158,6300
1250,ER-SC,ERSC1250,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,33.1,72.5,32,5.1,125,57,108,6840
1251,ER-SC,ERSC1251,2006,ERSC08,WS0594,25.06 ,29.75 ,21.69 ,2054.8,1234.8,742,353.7,1174.1,Paddy soils,,35.9,15.6,39,5.3,138,54,117,6750
1252,ER-SC,ERSC1252,2007,ERSC08,WS0594,25.15 ,30.37 ,21.55 ,2112.8,1272.8,337.1,341.1,1166.34,Paddy soils,,32.4,50.4,108,5.8,138,54,117,6960
1253,ER-SC,ERSC1253,2008,ERSC08,WS0594,24.90 ,30.25 ,21.04 ,2141.6,1281.6,535.7,410.8,1295.86,Paddy soils,,42.6,16.8,95,4.8,137,68,158,6600
1254,ER-SC,ERSC1254,2008,ERSC08,WS0632,24.61 ,30.26 ,20.70 ,2116.8,1256.8,477.7,429,1325.88,Paddy soils,,35.7,18.3,117,5.3,146,54,135,7596
1255,ER-SC,ERSC1255,2009,ERSC08,WS0632,24.87 ,30.72 ,20.65 ,2014.8,1204.8,387.5,389.1,1224.57,Paddy soils,,24.3,10.6,140,5.8,152,54,135,8106
1256,ER-SC,ERSC1256,2010,ERSC08,WS0632,24.76 ,30.25 ,21.02 ,2030,1210,677.1,339.6,1151.06,Paddy soils,,37,15.2,51,5.7,150,64,105,7518
1257,ER-SC,ERSC1257,2008,ERSC08,WS0632,24.61 ,30.26 ,20.70 ,2116.8,1256.8,477.7,429,1325.88,Paddy soils,,26.2,11.3,55,5.3,152,54,135,8165
1258,ER-SC,ERSC1258,2009,ERSC08,WS0632,24.87 ,30.72 ,20.65 ,2014.8,1204.8,387.5,389.1,1224.57,Paddy soils,,26.2,11.3,55,5.3,152,54,135,8165
1259,ER-SC,ERSC1259,2010,ERSC08,WS0632,24.76 ,30.25 ,21.02 ,2030,1210,677.1,339.6,1151.06,Paddy soils,,42.4,14,26,5.1,149,64,100,8373
1260,ER-SC,ERSC1260,2008,ERSC08,WS0635,26.00 ,30.70 ,22.66 ,2236.3,1376.3,488.9,434.9,1335.77,Paddy soils,,29.6,33.1,75,5.4,125,56,98,6840
1261,ER-SC,ERSC1261,2008,ERSC08,WS0635,26.00 ,30.70 ,22.66 ,2236.3,1376.3,488.9,434.9,1335.77,Paddy soils,,33.1,19.3,92,4.4,215,90,90,6203
1262,ER-SC,ERSC1262,2008,ERSC08,WS0635,26.00 ,30.70 ,22.66 ,2236.3,1376.3,488.9,434.9,1335.77,Paddy soils,,42.1,44.2,50,4.6,138,54,135,5850
1263,ER-SC,ERSC1263,2008,ERSC08,WS0635,26.00 ,30.70 ,22.66 ,2236.3,1376.3,488.9,434.9,1335.77,Paddy soils,,16.6,8,30,5.4,149,48,104,7467
1264,ER-SC,ERSC1264,2008,ERSC08,WS0635,26.00 ,30.70 ,22.66 ,2236.3,1376.3,488.9,434.9,1335.77,Paddy soils,,22.3,28.6,52,5.1,149,72,147,7844
1265,ER-SC,ERSC1265,2008,ERSC08,WS0633,25.26 ,29.83 ,22.07 ,2172.4,1312.4,527.4,480.16,1393.26,Paddy soils,,16.9,47.5,100,4.7,165,72,117,6941
1266,ER-SC,ERSC1266,2008,ERSC08,WS0633,25.26 ,29.83 ,22.07 ,2172.4,1312.4,527.4,480.16,1393.26,Paddy soils,,25,18.8,95,4.9,165,72,117,7754
1267,ER-SC,ERSC1267,2009,ERSC08,WS0634,26.41 ,31.66 ,22.40 ,2033.3,1263.3,399.3,428.1,1261.08,Paddy soils,,36.5,23.2,45,5,150,75,150,6251
1268,ER-SC,ERSC1268,2009,ERSC08,WS0634,26.41 ,31.66 ,22.40 ,2033.3,1263.3,399.3,428.1,1261.08,Paddy soils,,56,20.4,48,5.4,150,75,150,7608
1269,ER-SC,ERSC1269,2010,ERSC08,WS0634,25.59 ,30.43 ,21.94 ,2226.6,1356.6,422.5,427,1329.8,Paddy soils,,30.2,18.2,76,4.6,188,78,150,6849
1270,ER-SC,ERSC1270,2009,ERSC08,WS0634,26.41 ,31.66 ,22.40 ,2033.3,1263.3,399.3,428.1,1261.08,Paddy soils,,45.4,14.7,40,5.3,150,75,150,7271
1271,ER-SC,ERSC1271,2010,ERSC08,WS0634,25.59 ,30.43 ,21.94 ,2226.6,1356.6,422.5,427,1329.8,Paddy soils,,28.6,9.6,37,4.9,158,72,132,6845
1272,ER-SC,ERSC1272,2010,ERSC08,WS0832,25.94 ,29.98 ,22.90 ,2230.9,1370.9,1133.8,342.7,1185.07,Paddy soils,,47.1,37.4,108,4.9,143,75,75,7656
1273,ER-SC,ERSC1273,2008,ERSC08,WS0832,26.08 ,30.64 ,22.63 ,2243.3,1383.3,590.6,471.7,1394.96,Paddy soils,,39.5,18.8,140,4.9,138,63,120,7410
1274,ER-SC,ERSC1274,2008,ERSC08,WS0832,26.08 ,30.64 ,22.63 ,2243.3,1383.3,590.6,471.7,1394.96,Paddy soils,,54.5,26.3,64,4.7,158,83,128,7365
1275,ER-SC,ERSC1275,2010,ERSC08,WS0832,25.94 ,29.98 ,22.90 ,2230.9,1370.9,1133.8,342.7,1185.07,Paddy soils,,54.5,26.3,64,4.7,162,69,120,4032
1276,ER-SC,ERSC1276,2008,ERSC08,WS0832,26.08 ,30.64 ,22.63 ,2243.3,1383.3,590.6,471.7,1394.96,Paddy soils,,27,10.7,115,5.2,138,63,120,7815
1277,ER-SC,ERSC1277,2010,ERSC08,WS0832,25.94 ,29.98 ,22.90 ,2230.9,1370.9,1133.8,342.7,1185.07,Paddy soils,,27,10.7,115,5.2,138,63,120,7815
1278,ER-SC,ERSC1278,2010,ERSC08,WS0832,25.94 ,29.98 ,22.90 ,2230.9,1370.9,1133.8,342.7,1185.07,Paddy soils,,37.6,16.4,75,4.9,138,66,108,6482
1279,ER-SC,ERSC1279,2006,ERSC08,WS0850,24.80 ,29.62 ,21.33 ,2034,1214,907.3,422.1,1284.51,Paddy soils,,30.5,15,161,4.9,162,78,123,5505
