Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
W-NWC,WNWC0477,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,黄绵土,Cultivated loessial soils,loam,16.2,28.1,98,7.6,180,135,120,9142.5
W-NWC,WNWC0478,2008,陕西省,Shanxi,8657026,8.623553719,15.00785124,3.680165289,2177.1,615.8,191.7,1239,2721.12,黄绵土,Cultivated loessial soils,loam,18.6,26.5,123,7.6,180,135,90,6603
W-NWC,WNWC0479,2008,陕西省,Shanxi,8657026,8.566115702,14.92644628,3.644214876,2163.2,601.9,191.7,1232,2705.94,黄绵土,Cultivated loessial soils,loam,19.1,30.4,117,7.6,180,135,90,7707
W-NWC,WNWC0480,2008,陕西省,Shanxi,8657026,8.610788382,15.0120332,3.650207469,2165.4,614.1,163.7,1239,2716.27,黄绵土,Cultivated loessial soils,loam,16.3,32.6,123,7.6,180,135,90,7827
W-NWC,WNWC0481,2006,陕西省,Shanxi,8657026,9.2025,15.81666667,4.207083333,2243.6,732.4,160.6,1275.3,2817.14,塿土,Cumulic cinnamon soils,loam,14.1,20.9,201,7.7,180,150,120,7299
W-NWC,WNWC0482,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,15.4,21.4,130,7.9,165,120,90,7554
W-NWC,WNWC0483,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,12.4,28,130,8,165,120,90,7444.5
W-NWC,WNWC0484,2008,陕西省,Shanxi,8657026,8.802040816,15.19265306,3.865714286,2246.7,655.4,212.7,1253.7,2767.01,塿土,Cumulic cinnamon soils,loam,17.6,31.5,102,7.7,180,135,75,7008
W-NWC,WNWC0485,2008,陕西省,Shanxi,8657026,8.76122449,15.14653061,3.825714286,2236.7,645.4,208,1253.7,2763.02,塿土,Cumulic cinnamon soils,loam,18.6,34.6,129,7.7,180,135,75,7426.5
W-NWC,WNWC0486,2009,陕西省,Shanxi,8657027,8.349797571,14.89473684,3.882186235,2133.5,671.9,282.1,1274,2861.49,黄绵土,Cultivated loessial soils,loam,10.3,12.9,166,8.2,157.5,82.5,60,8352
W-NWC,WNWC0487,2009,陕西省,Shanxi,8657027,8.563492063,15.06309524,4.123015873,2229.1,717.5,298.4,1291.9,2919.54,黄绵土,Cultivated loessial soils,loam,12.5,18.2,144,8.1,157.5,82.5,60,8427
W-NWC,WNWC0488,2009,陕西省,Shanxi,8657027,8.088842975,14.63677686,3.627272727,2028.6,617,277.7,1246.7,2783.13,塿土,Cumulic cinnamon soils,silty clay loam,14.2,12.7,161,7.3,157.5,82.5,60,8504.5
W-NWC,WNWC0489,2009,陕西省,Shanxi,8657027,8.351428571,14.93755102,3.842040816,2117.2,675.6,276.9,1280.2,2865.82,塿土,Cumulic cinnamon soils,silty clay loam,14.3,16,125,6.8,157.5,82.5,60,7934
W-NWC,WNWC0490,2009,陕西省,Shanxi,8657027,8.681568627,15.15921569,4.258823529,2284.9,743.3,304.2,1304.4,2956.85,塿土,Cumulic cinnamon soils,silty clay loam,15.2,17.1,140,7.5,157.5,82.5,60,8660.5
W-NWC,WNWC0491,2009,陕西省,Shanxi,8657027,8.127346939,14.57020408,3.739591837,2062.3,620.7,301,1241.1,2783.3,塿土,Cumulic cinnamon soils,silty clay loam,12.7,14.9,69,7,157.5,82.5,60,8407.5
W-NWC,WNWC0492,2009,陕西省,Shanxi,8657027,7.849152542,14.45762712,3.341949153,1923.5,571.9,226.8,1234.3,2721.29,潮土,Fluvo-aquic soils,sandy loam,14.7,17.9,171,8.1,157.5,82.5,60,8407.5
W-NWC,WNWC0493,2009,陕西省,Shanxi,8657027,8.325,14.8125,3.901209677,2135.7,664.1,293.1,1263.2,2846.3,塿土,Cumulic cinnamon soils,silty clay loam,14.2,10.5,133,8.2,157.5,82.5,60,8305
W-NWC,WNWC0494,2009,陕西省,Shanxi,8657027,7.935443038,14.46793249,3.463291139,1951.8,590.2,276.9,1227.4,2730.83,塿土,Cumulic cinnamon soils,silt loam,14.2,18.3,120,8.3,157.5,82.5,60,8366.5
W-NWC,WNWC0495,2009,陕西省,Shanxi,8657027,8.01875,14.57416667,3.547083333,1995.6,604,276.9,1241.1,2762,塿土,Cumulic cinnamon soils,silty clay loam,12.2,14.3,105,7.7,157.5,82.5,60,8627.5
W-NWC,WNWC0496,2008,陕西省,Shanxi,8657024,8.341393443,14.72008197,3.36147541,2130,586.2,202.7,1261.1,2758.56,塿土,Cumulic cinnamon soils,silty clay loam,11.5,18.7,326,8,210,135,90,6487.5
W-NWC,WNWC0497,2008,陕西省,Shanxi,8657024,8.434693878,14.82163265,3.429387755,2161.2,607.4,202.7,1264.2,2775.75,塿土,Cumulic cinnamon soils,silty clay loam,12.5,28.3,202,8.1,210,135,90,7209
W-NWC,WNWC0498,2008,陕西省,Shanxi,8657024,8.438306452,14.80201613,3.472580645,2187.4,603.6,245.7,1285.2,2809.87,潮土,Fluvo-aquic soils,sandy loam,15.4,21.8,279,8,210,135,90,7338
W-NWC,WNWC0499,2008,陕西省,Shanxi,8657024,8.318106996,14.70123457,3.330041152,2116,582.2,202.7,1254.2,2744.82,塿土,Cumulic cinnamon soils,silty clay loam,11.5,18.7,218,8.2,210,135,90,7596
W-NWC,WNWC0500,2009,陕西省,Shanxi,8657024,7.62992126,13.83543307,2.732677165,2044.6,596.6,260.5,1443.7,3082.76,塿土,Cumulic cinnamon soils,loam,14.8,10.5,159,7.9,255,135,90,7257
W-NWC,WNWC0501,2009,陕西省,Shanxi,8657024,7.111618257,13.38879668,2.170124481,1820.5,502.5,224.8,1395.6,2933,塿土,Cumulic cinnamon soils,loam,15.7,19.3,243,8.1,180,135,75,5901
W-NWC,WNWC0502,2008,陕西省,Shanxi,8657024,7.914830508,14.2470339,2.994915254,1962.6,498.8,183.4,1207.3,2620.34,塿土,Cumulic cinnamon soils,silty clay loam,14.8,28.3,167,8.1,210,135,90,8292
W-NWC,WNWC0503,2008,陕西省,Shanxi,8657024,8.434693878,14.82163265,3.429387755,2161.2,607.4,202.7,1264.2,2775.75,塿土,Cumulic cinnamon soils,silty clay loam,13.7,19,325,8,210,135,90,6951
W-NWC,WNWC0504,2008,陕西省,Shanxi,8657024,8.434693878,14.82163265,3.429387755,2161.2,607.4,202.7,1264.2,2775.75,塿土,Cumulic cinnamon soils,clay,15.8,27,189,7.9,210,135,90,7315.5
W-NWC,WNWC0505,2009,陕西省,Shanxi,8657024,7.353225806,13.57741935,2.448387097,1930.2,542.2,240.2,1419.3,2998.9,塿土,Cumulic cinnamon soils,loam,18.2,19.3,181,8,255,135,90,7023
W-NWC,WNWC0506,2008,陕西省,Shanxi,8657024,8.374590164,14.75696721,3.384016393,2138.1,594.3,202.7,1256.4,2755.8,潮土,Fluvo-aquic soils,sandy loam,12.3,22.7,105,8,210,135,90,8475
W-NWC,WNWC0507,2009,陕西省,Shanxi,8657024,7.4248,13.6188,2.5556,1962.8,554.8,260.5,1421.3,3025.77,潮土,Fluvo-aquic soils,sandy loam,18.6,30.1,173,7.8,150,135,120,8176.5
W-NWC,WNWC0508,2007,陕西省,Shanxi,8657213,10.2628821,15.50131004,6.519213974,2377.4,731.9,240.4,870.1,2338.34,水稻土,Paddy soils,silty clay loam,26.1,21.4,50,6.5,135,60,60,5577
W-NWC,WNWC0509,2007,陕西省,Shanxi,8657128,9.340552995,15.19400922,5.206451613,2046.9,540.3,146,938.1,2302.32,水稻土,Paddy soils,loam,14.2,26.3,125,6.8,180,90,90,6043.5
W-NWC,WNWC0510,2007,陕西省,Shanxi,8657128,9.213953488,15.04604651,5.095813953,2001,514.4,146,922.6,2262.75,水稻土,Paddy soils,loam,16.2,33.6,131,6.7,180,90,75,5910
W-NWC,WNWC0511,2006,陕西省,Shanxi,8657128,9.984976526,15.69812207,5.968544601,2130.6,602.7,163.7,896.6,2231.14,水稻土,Paddy soils,loam,12.3,18.2,96,6.7,150,75,75,6765
W-NWC,WNWC0512,2007,陕西省,Shanxi,8657128,9.278971963,15.13084112,5.13364486,2005.7,529.1,146,923.8,2271.2,水稻土,Paddy soils,loam,15.6,32.3,129,6.8,180,90,90,6312
W-NWC,WNWC0513,2009,陕西省,Shanxi,8657126,9.141203704,14.69074074,5.293055556,1977.3,482.1,220.1,794.1,2040.4,水稻土,Paddy soils,loam,20.1,13.1,102,7.1,142.5,52.5,67.5,3771
W-NWC,WNWC0514,2009,陕西省,Shanxi,8657126,9.261818182,14.80818182,5.43,2040.4,505.2,226.5,808.2,2075.41,水稻土,Paddy soils,loam,11.3,9.4,112,7.4,142.5,52.5,67.5,4252.5
W-NWC,WNWC0515,2006,陕西省,Shanxi,8657126,9.788679245,15.99811321,5.462264151,2079.2,551.9,146.7,849,2089.83,水稻土,Paddy soils,loam,19.2,11,111,6.7,142.5,60,60,4938
W-NWC,WNWC0516,2007,陕西省,Shanxi,8657126,9.589400922,15.85069124,5.166359447,2091.4,559.9,163.4,920.9,2223.72,水稻土,Paddy soils,clay loam,18.2,27.3,110,7.3,142.5,52.5,67.5,4182
W-NWC,WNWC0517,2008,陕西省,Shanxi,8657126,9.857603687,15.57880184,6.029032258,2144.5,576.7,250.6,743.5,1967.53,水稻土,Paddy soils,clay loam,18.2,27.3,110,7.3,142.5,52.5,67.5,5285.5
W-NWC,WNWC0518,2006,陕西省,Shanxi,8657126,9.7507109,15.96161137,5.425592417,2061.4,544.1,146.7,842.4,2077.34,水稻土,Paddy soils,loam,21,9,96,8.3,142.5,60,60,4474.5
W-NWC,WNWC0519,2009,陕西省,Shanxi,8657126,9.228699552,14.71479821,5.48161435,2060.8,495.6,231.5,791.7,2042.23,水稻土,Paddy soils,loam,15,10.1,124,7.4,142.5,52.5,67.5,4893
W-NWC,WNWC0520,2006,陕西省,Shanxi,8657126,10.41050228,16.71826484,5.983105023,2283.9,686.6,180,899.4,2246.36,水稻土,Paddy soils,silty clay loam,22.6,14.1,114,6.6,142.5,60,60,4849.5
W-NWC,WNWC0521,2007,陕西省,Shanxi,8657126,9.855555556,16.16666667,5.356018519,2139.3,617.8,158.7,930.6,2262.02,水稻土,Paddy soils,silty clay loam,22.6,14.1,114,6.6,142.5,52.5,67.5,4999.5
W-NWC,WNWC0522,2009,陕西省,Shanxi,8657126,9.063255814,14.61581395,5.224651163,1951.4,466.2,220.1,785.6,2019.45,水稻土,Paddy soils,loam,19.2,14.5,134,6.7,142.5,52.5,67.5,3721.5
W-NWC,WNWC0523,2009,陕西省,Shanxi,8657126,8.881990521,14.38151659,5.088151659,1876.9,431.7,220.1,752.9,1948.49,水稻土,Paddy soils,loam,20,11.4,99,7.3,142.5,52.5,67.5,4819.5
W-NWC,WNWC0524,2006,陕西省,Shanxi,8657126,9.953521127,16.2,5.577934272,2124.1,586.8,146.7,863.8,2129.07,水稻土,Paddy soils,silty clay loam,11.2,6.7,127,6.8,142.5,60,60,5332.5
W-NWC,WNWC0525,2007,陕西省,Shanxi,8657126,9.609722222,15.88564815,5.166203704,2086.2,564.7,163.4,917.5,2221.02,水稻土,Paddy soils,silty clay loam,11.2,6.7,127,6.8,142.5,52.5,67.5,4906.5
W-NWC,WNWC0526,2009,陕西省,Shanxi,8657126,8.733816425,14.25217391,4.917391304,1810.7,405.5,209.9,741.2,1911.19,水稻土,Paddy soils,loam,17,6.6,117,7.6,142.5,52.5,67.5,4723.5
W-NWC,WNWC0527,2009,陕西省,Shanxi,8657126,9.088732394,14.63802817,5.24084507,1938.7,473.5,230.9,779,2012.49,水稻土,Paddy soils,silt loam,11.3,6.9,125,6.8,142.5,52.5,67.5,4906.5
W-NWC,WNWC0528,2007,陕西省,Shanxi,8657119,9.814155251,14.90045662,6.011872146,2171.9,595.9,150.2,801,2099.73,水稻土,Paddy soils,loam,23.9,12,120,7,150,75,60,7780.5
W-NWC,WNWC0529,2008,陕西省,Shanxi,8657119,9.493981481,14.25277778,5.960185185,2053.5,496.3,225.9,628.8,1793.09,水稻土,Paddy soils,clay loam,29.9,25.9,118,7,150,60,60,4360.5
W-NWC,WNWC0530,2009,陕西省,Shanxi,8657119,9.933777778,14.43866667,6.512444444,2235.7,599.2,250.3,612,1907.36,水稻土,Paddy soils,silty clay loam,30.5,35.8,136,6.8,150,60,60,5301
W-NWC,WNWC0531,2008,陕西省,Shanxi,8657119,9.529302326,14.2772093,6.002325581,2051.6,504.4,219.5,619.4,1790.46,水稻土,Paddy soils,silty clay loam,23.5,13.1,99,7,150,60,60,4731
W-NWC,WNWC0532,2007,陕西省,Shanxi,8657119,9.748165138,14.82706422,5.962844037,2147.7,581.7,150.2,791.2,2076.65,水稻土,Paddy soils,silty clay loam,11.4,40.8,99,7,150,75,60,7149
W-NWC,WNWC0533,2008,陕西省,Shanxi,8657119,9.598148148,14.35324074,6.070833333,2076,518.8,222.8,621.2,1804.3,水稻土,Paddy soils,sandy loam,20.1,10.7,113,7,150,60,60,6150
W-NWC,WNWC0534,2008,陕西省,Shanxi,8657119,9.542056075,14.29906542,6.012616822,2044.8,507.6,222.8,620.7,1792.19,水稻土,Paddy soils,silty clay loam,24,12,176,7,150,60,60,5212.5
W-NWC,WNWC0535,2008,陕西省,Shanxi,8657119,9.825909091,14.61954545,6.263636364,2164.5,567.3,222.8,647.8,1876.54,水稻土,Paddy soils,silty clay loam,24.2,18,98,7,150,60,60,4575
W-NWC,WNWC0536,2009,陕西省,Shanxi,8657119,9.856502242,14.37130045,6.422869955,2198.6,582.1,247.8,612,1895.67,水稻土,Paddy soils,sandy loam,28.8,12.1,103,6.8,150,60,60,5394
W-NWC,WNWC0537,2007,陕西省,Shanxi,8657119,9.656422018,14.74036697,5.872018349,2127.7,561.7,148.6,797.2,2077.15,水稻土,Paddy soils,clay loam,32.6,35.7,111,6.9,150,75,60,6279
W-NWC,WNWC0538,2008,陕西省,Shanxi,8657119,9.421153846,14.21971154,5.848557692,1962.4,485.2,215.9,609.1,1754.74,水稻土,Paddy soils,clay loam,23.5,19.7,178,6.9,150,60,60,5287.5
W-NWC,WNWC0539,2008,陕西省,Shanxi,8657119,9.734080717,14.46008969,6.235426009,2173.5,546.3,252.1,640.7,1857.71,水稻土,Paddy soils,silty clay loam,19,16.1,66,7,150,60,60,5700
W-NWC,WNWC0540,2009,陕西省,Shanxi,8657119,10.82392157,15.37019608,7.422745098,2760.7,824.2,334.1,733,2209.53,水稻土,Paddy soils,silty clay loam,25.6,14.6,109,6.9,150,60,60,4725
W-NWC,WNWC0541,2008,陕西省,Shanxi,8657119,9.797737557,14.57918552,6.249773756,2168.1,560.9,222.8,642.6,1867.49,水稻土,Paddy soils,silty clay loam,32.2,23.2,116,7,150,60,60,5584.5
W-NWC,WNWC0542,2009,陕西省,Shanxi,8657119,9.95619469,14.46946903,6.527433628,2250.7,604.2,250.3,618.8,1919.86,水稻土,Paddy soils,sandy loam,25.3,9.8,145,6.9,150,60,60,5223
W-NWC,WNWC0543,2007,陕西省,Shanxi,8657119,9.922972973,15.02972973,6.116666667,2225.5,619.5,159.6,813.4,2136.22,水稻土,Paddy soils,loam,32.4,26.7,123,7,150,75,60,7545
W-NWC,WNWC0544,2008,陕西省,Shanxi,8657057,8.248091603,15.39198473,3.046183206,2289.6,680,412.7,1436.9,3210.46,潮土,Fluvo-aquic soils,silty clay loam,14.7,31.7,106,7,105,75,30,2595
W-NWC,WNWC0545,2007,陕西省,Shanxi,8657057,6.685714286,13.79285714,1.325210084,1823.1,499.7,278.1,1301.2,2908.19,新积土,Alluvial?soils,sandy loam,21.6,9.3,127,7.7,90,60,30,2651.5
W-NWC,WNWC0546,2007,陕西省,Shanxi,8657057,6.917886179,14.02682927,1.578861789,1933.7,530.6,278.1,1337.1,2996.67,新积土,Alluvial?soils,sandy loam,35.6,33.6,173,6.8,75,60,30,2658
W-NWC,WNWC0547,2008,陕西省,Shanxi,8657057,8.073333333,15.21568627,2.850980392,2187.3,647.7,407,1410.4,3137.49,新积土,Alluvial?soils,silty clay loam,16.8,28.2,110,7,105,75,30,2730
W-NWC,WNWC0548,2008,陕西省,Shanxi,8657057,6.908333333,14.04342105,1.759210526,1703.7,426.5,342.4,1236.8,2709.24,水稻土,Paddy soils,clay,17.9,13.6,202,7.5,180,120,75,5074.5
W-NWC,WNWC0549,2007,陕西省,Shanxi,8657057,5.348325359,12.4937799,0.008133971,1349.7,301.5,196.8,1166.6,2517.57,水稻土,Paddy soils,clay,15.6,22.5,60,6.3,240,49.5,150,8050.5
W-NWC,WNWC0550,2007,陕西省,Shanxi,8657057,5.55631068,12.6223301,0.22038835,1376.5,338.4,196.8,1150,2515.56,水稻土,Paddy soils,clay,15.1,23.2,120,6.8,120,90,120,5299.5
W-NWC,WNWC0551,2007,陕西省,Shanxi,8657057,5.454954955,12.64459459,0.139189189,1442.9,280.4,209.6,1244.5,2652.46,潮土,Fluvo-aquic soils,sandy loam,16.4,16.6,94,7,240,49.5,150,4590
W-NWC,WNWC0552,2008,陕西省,Shanxi,8657057,5.960591133,13.01773399,0.910344828,1338.6,303.4,297.9,1076.7,2333.89,黄棕壤,Yellow-brown earths,clay loam,16.8,27.1,93,7.8,165,90,60,5550
W-NWC,WNWC0553,2008,陕西省,Shanxi,8657057,6.369014085,13.46901408,1.251643192,1485.2,351.5,316.6,1146,2494.47,水稻土,Paddy soils,clay,9.5,18.6,202,7,165,135,90,3150
W-NWC,WNWC0554,2009,陕西省,Shanxi,8657057,6.677824268,13.45774059,1.79832636,1714.1,476.1,376.3,1232.2,2789.6,水稻土,Paddy soils,clay,15.7,13.2,40,7.5,165,135,90,3990
W-NWC,WNWC0555,2006,陕西省,Shanxi,8653947,8.108812261,14.22873563,3.379693487,2214.5,665.4,201.3,1741.8,3489.91,黄绵土,Cultivated loessial soils,clay,10,18,150,7.8,127.5,90,90,6000
W-NWC,WNWC0556,2008,陕西省,Shanxi,8653947,6.514847162,12.77117904,1.931877729,1677,451.3,180.7,1434.2,2919.36,黄绵土,Cultivated loessial soils,loam,13.2,18,150,7.1,157.5,60,60,3900
W-NWC,WNWC0557,2006,陕西省,Shanxi,8653947,7.747540984,14.0057377,2.877868852,1988.5,609.4,137.3,1668.3,3320.58,黄绵土,Cultivated loessial soils,clay,10,6.2,80,7.2,150,90,60,7380
W-NWC,WNWC0558,2008,陕西省,Shanxi,8653947,6.860629921,13.01653543,2.392125984,1927.7,466.2,261,1511.4,3104.23,黄绵土,Cultivated loessial soils,loam,12.2,15.1,136,7.2,180,60,90,7080
W-NWC,WNWC0559,2008,陕西省,Shanxi,8653947,6.927822581,13.13629032,2.394758065,1903.2,498.1,215.1,1514.2,3106.76,黄绵土,Cultivated loessial soils,silty clay loam,10.8,17.4,92,7.2,210,75,105,3300
