Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
439,W-NCP,WNCP0439,2007,WNCP01,8.7 ,14.8 ,4.0 ,2251.5 ,814.3 ,159.3 ,1527.0 ,3057.1 ,small_spike,Fluvo-aquic soils,loam,14.8 ,29.0 ,180.0 ,8.2 ,225 ,150 ,150 ,5415 ,7185 
440,W-NCP,WNCP0440,2007,WNCP01,8.1 ,14.1 ,3.4 ,2001.0 ,683.8 ,155.8 ,1422.9 ,2837.9 ,small_spike,Fluvo-aquic soils,loam,13.2 ,38.6 ,50.0 ,8.2 ,180 ,150 ,120 ,4170 ,5550 
441,W-NCP,WNCP0441,2007,WNCP01,8.3 ,14.4 ,3.6 ,2103.6 ,736.4 ,155.8 ,1471.1 ,2937.6 ,small_spike,Fluvo-aquic soils,loamy sand,12.7 ,32.9 ,100.0 ,8.1 ,180 ,150 ,120 ,4500 ,4860 
442,W-NCP,WNCP0442,2007,WNCP01,8.7 ,14.8 ,4.0 ,2251.5 ,814.3 ,159.3 ,1527.0 ,3057.1 ,small_spike,Fluvo-aquic soils,loam,10.2 ,19.2 ,90.0 ,8.0 ,225 ,150 ,150 ,4200 ,7200 
443,W-NCP,WNCP0443,2007,WNCP01,8.3 ,14.4 ,3.6 ,2093.2 ,726.0 ,155.8 ,1470.4 ,2929.7 ,small_spike,Fluvo-aquic soils,loamy sand,12.7 ,35.0 ,100.0 ,8.1 ,180 ,150 ,120 ,4545 ,5070 
444,W-NCP,WNCP0444,2007,WNCP01,8.2 ,14.4 ,3.5 ,2081.5 ,714.3 ,155.8 ,1470.8 ,2923.1 ,small_spike,Fluvo-aquic soils,loam,11.5 ,19.7 ,70.0 ,8.1 ,180 ,150 ,120 ,4467 ,5025 
445,W-NCP,WNCP0445,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,18.7 ,17.6 ,150.0 ,8.0 ,180 ,150 ,120 ,3525 ,6795 
446,W-NCP,WNCP0446,2008,WNCP01,8.6 ,14.8 ,3.9 ,2223.6 ,796.4 ,155.8 ,1527.0 ,3049.6 ,small_spike,Fluvo-aquic soils,sandy loam,19.2 ,29.4 ,140.0 ,8.0 ,225 ,150 ,150 ,6465 ,6885 
447,W-NCP,WNCP0447,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,20.5 ,41.1 ,120.0 ,8.0 ,180 ,150 ,120 ,5280 ,8355 
448,W-NCP,WNCP0448,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,17.8 ,36.4 ,150.0 ,8.1 ,180 ,150 ,120 ,4200 ,5460 
449,W-NCP,WNCP0449,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,19.4 ,25.9 ,130.0 ,8.0 ,180 ,150 ,120 ,5655 ,6285 
450,W-NCP,WNCP0450,2008,WNCP01,8.6 ,14.8 ,3.9 ,2223.6 ,796.4 ,155.8 ,1527.0 ,3049.6 ,small_spike,Fluvo-aquic soils,loam,18.6 ,30.8 ,150.0 ,8.0 ,225 ,150 ,150 ,7500 ,7650 
451,W-NCP,WNCP0451,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,20.0 ,18.2 ,110.0 ,8.0 ,180 ,150 ,120 ,4545 ,5355 
452,W-NCP,WNCP0452,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loamy sand,10.8 ,43.0 ,60.0 ,8.1 ,180 ,150 ,120 ,4290 ,4680 
453,W-NCP,WNCP0453,2008,WNCP01,8.5 ,14.6 ,3.8 ,2172.0 ,764.8 ,155.8 ,1507.7 ,3004.2 ,small_spike,Fluvo-aquic soils,loam,13.8 ,19.5 ,100.0 ,7.9 ,180 ,150 ,120 ,4890 ,7455 
454,W-NCP,WNCP0454,2009,WNCP01,7.0 ,12.3 ,2.6 ,1917.9 ,711.2 ,126.5 ,1367.9 ,2836.1 ,small_spike,Fluvo-aquic soils,sandy loam,17.8 ,23.5 ,140.0 ,8.0 ,225 ,150 ,150 ,4050 ,6375 
455,W-NCP,WNCP0455,2009,WNCP01,7.1 ,12.4 ,2.7 ,1940.7 ,724.0 ,126.5 ,1379.0 ,2861.1 ,small_spike,Fluvo-aquic soils,loam,16.7 ,20.4 ,130.0 ,8.1 ,180 ,150 ,120 ,3120 ,5415 
456,W-NCP,WNCP0456,2009,WNCP01,6.7 ,12.0 ,2.3 ,1805.8 ,649.1 ,126.3 ,1336.1 ,2755.2 ,small_spike,Fluvo-aquic soils,loamy sand,13.1 ,19.6 ,60.0 ,8.1 ,135 ,60 ,90 ,3249 ,3656 
457,W-NCP,WNCP0457,2009,WNCP01,7.4 ,12.6 ,2.9 ,2053.4 ,766.7 ,126.5 ,1393.4 ,2904.3 ,small_spike,Fluvo-aquic soils,loam,15.3 ,25.6 ,230.0 ,8.1 ,180 ,150 ,120 ,5171 ,5552 
458,W-NCP,WNCP0458,2009,WNCP01,6.7 ,12.1 ,2.3 ,1821.9 ,655.2 ,126.3 ,1345.6 ,2771.0 ,small_spike,Fluvo-aquic soils,loam,16.7 ,11.3 ,100.0 ,8.0 ,180 ,150 ,120 ,3015 ,5535 
459,W-NCP,WNCP0459,2009,WNCP01,7.2 ,12.5 ,2.8 ,1962.2 ,745.5 ,126.5 ,1377.4 ,2872.4 ,small_spike,Fluvo-aquic soils,loam,12.1 ,19.6 ,70.0 ,8.1 ,180 ,150 ,120 ,3450 ,5625 
460,W-NCP,WNCP0460,2009,WNCP01,7.0 ,12.3 ,2.6 ,1917.9 ,711.2 ,126.5 ,1367.9 ,2836.1 ,small_spike,Fluvo-aquic soils,loam,18.9 ,23.0 ,190.0 ,8.0 ,225 ,150 ,150 ,4500 ,8394 
461,W-NCP,WNCP0461,2009,WNCP01,7.0 ,12.3 ,2.6 ,1901.8 ,705.1 ,126.5 ,1358.4 ,2820.3 ,small_spike,Fluvo-aquic soils,loam,11.8 ,18.9 ,110.0 ,8.2 ,135 ,60 ,90 ,3218 ,4598 
462,W-NCP,WNCP0462,2006,WNCP01,10.9 ,16.6 ,6.1 ,2810.9 ,1110.9 ,135.5 ,1365.4 ,2931.0 ,small_spike,Cinnamon soils,loam,25.9 ,7.2 ,97.0 ,8.2 ,75 ,60 ,45 ,1176 ,2517 
463,W-NCP,WNCP0463,2006,WNCP01,10.8 ,16.5 ,6.0 ,2745.6 ,1085.6 ,135.3 ,1353.8 ,2904.7 ,small_spike,Cinnamon soils,sandy loam,18.6 ,10.9 ,50.0 ,7.8 ,150 ,105 ,105 ,5862 ,6327 
464,W-NCP,WNCP0464,2006,WNCP01,10.2 ,15.9 ,5.4 ,2502.3 ,932.3 ,125.1 ,1302.9 ,2743.2 ,small_spike,Cinnamon soils,sandy loam,15.2 ,10.5 ,62.0 ,7.9 ,120 ,90 ,90 ,5862 ,6327 
465,W-NCP,WNCP0465,2008,WNCP01,9.4 ,16.7 ,3.6 ,2517.4 ,877.6 ,162.9 ,1730.2 ,3377.1 ,medium_spike,Cinnamon soils,loam,13.7 ,12.1 ,122.0 ,7.8 ,165 ,90 ,60 ,2667 ,5034 
466,W-NCP,WNCP0466,2008,WNCP01,9.3 ,16.7 ,3.5 ,2461.9 ,862.1 ,145.1 ,1716.1 ,3345.2 ,small_spike,Cinnamon soils,loam,19.5 ,12.9 ,152.0 ,7.6 ,165 ,90 ,60 ,1914 ,4506 
467,W-NCP,WNCP0467,2008,WNCP01,9.0 ,16.3 ,3.2 ,2316.9 ,787.1 ,143.0 ,1661.8 ,3220.9 ,small_spike,Cinnamon soils,loam,16.3 ,15.3 ,122.0 ,7.9 ,165 ,90 ,60 ,2285 ,5184 
468,W-NCP,WNCP0468,2008,WNCP01,9.3 ,16.7 ,3.5 ,2440.9 ,861.1 ,144.8 ,1707.2 ,3330.4 ,small_spike,Cinnamon soils,loam,21.1 ,18.9 ,122.0 ,7.5 ,195 ,120 ,90 ,3491 ,4545 
469,W-NCP,WNCP0469,2008,WNCP01,9.5 ,16.8 ,3.6 ,2505.5 ,895.7 ,158.7 ,1721.5 ,3370.9 ,small_spike,Cinnamon soils,sandy loam,20.6 ,10.5 ,102.0 ,8.3 ,165 ,90 ,60 ,1886 ,4634 
470,W-NCP,WNCP0470,2007,WNCP01,8.0 ,14.2 ,2.5 ,2018.2 ,657.7 ,167.5 ,1359.8 ,2856.0 ,small_spike,Cinnamon soils,clay,10.4 ,18.2 ,176.0 ,8.3 ,180 ,150 ,120 ,6129 ,7728 
471,W-NCP,WNCP0471,2008,WNCP01,8.6 ,15.4 ,2.9 ,2122.3 ,726.0 ,140.6 ,1436.2 ,2951.1 ,small_spike,Cinnamon soils,loamy sand,12.9 ,21.3 ,201.0 ,8.4 ,225 ,150 ,150 ,3960 ,6233 
472,W-NCP,WNCP0472,2005,WNCP01,8.4 ,14.8 ,3.5 ,2102.6 ,695.6 ,115.9 ,1440.9 ,2931.5 ,small_spike,Fluvo-aquic soils,clay,12.5 ,35.9 ,215.0 ,8.1 ,225 ,150 ,150 ,4082 ,8171 
473,W-NCP,WNCP0473,2005,WNCP01,8.3 ,14.8 ,3.3 ,2036.2 ,688.6 ,113.5 ,1420.5 ,2890.0 ,small_spike,Cinnamon soils,loam,12.3 ,6.0 ,110.0 ,7.9 ,225 ,150 ,150 ,3993 ,6618 
474,W-NCP,WNCP0474,2006,WNCP01,9.5 ,15.8 ,4.3 ,2357.6 ,851.1 ,137.8 ,1416.9 ,2949.8 ,small_spike,Fluvo-aquic soils,loam,8.2 ,30.8 ,220.0 ,7.9 ,225 ,60 ,150 ,4574 ,6762 
475,W-NCP,WNCP0475,2006,WNCP01,9.5 ,15.8 ,4.3 ,2357.6 ,851.1 ,137.8 ,1416.9 ,2949.8 ,small_spike,Cinnamon soils,loamy sand,10.0 ,8.2 ,80.0 ,7.9 ,180 ,150 ,120 ,4478 ,6440 
476,W-NCP,WNCP0476,2007,WNCP01,8.5 ,14.5 ,3.6 ,2197.1 ,700.7 ,160.1 ,1412.0 ,2970.3 ,small_spike,Fluvo-aquic soils,clay,12.5 ,35.9 ,215.0 ,8.1 ,225 ,150 ,150 ,4631 ,7407 
477,W-NCP,WNCP0477,2007,WNCP01,8.4 ,14.5 ,3.5 ,2172.7 ,696.3 ,154.0 ,1412.0 ,2961.0 ,small_spike,Cinnamon soils,loam,12.3 ,6.0 ,110.0 ,7.9 ,225 ,150 ,150 ,4746 ,7017 
478,W-NCP,WNCP0478,2007,WNCP01,8.2 ,13.8 ,3.4 ,2046.5 ,657.4 ,161.2 ,1239.6 ,2693.9 ,small_spike,Fluvo-aquic soils,loam,10.6 ,14.2 ,158.0 ,7.1 ,225 ,150 ,150 ,5054 ,7839 
479,W-NCP,WNCP0479,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,loam,10.2 ,13.8 ,152.0 ,7.4 ,225 ,150 ,150 ,4800 ,7448 
480,W-NCP,WNCP0480,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,loam,12.8 ,15.5 ,158.0 ,7.4 ,180 ,150 ,120 ,4106 ,6032 
481,W-NCP,WNCP0481,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,loam,11.5 ,10.6 ,157.0 ,7.3 ,180 ,150 ,120 ,4077 ,5903 
482,W-NCP,WNCP0482,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,loam,12.5 ,11.4 ,127.0 ,7.4 ,180 ,150 ,120 ,3933 ,6032 
483,W-NCP,WNCP0483,2007,WNCP01,8.3 ,13.9 ,3.4 ,2072.4 ,673.3 ,161.2 ,1249.8 ,2717.6 ,small_spike,Fluvo-aquic soils,loam,12.6 ,15.4 ,132.0 ,7.5 ,225 ,150 ,150 ,5201 ,7593 
484,W-NCP,WNCP0484,2007,WNCP01,8.3 ,13.9 ,3.4 ,2072.4 ,673.3 ,161.2 ,1249.8 ,2717.6 ,small_spike,Fluvo-aquic soils,loam,10.0 ,11.8 ,201.0 ,7.2 ,225 ,150 ,150 ,3956 ,8294 
485,W-NCP,WNCP0485,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,loam,12.2 ,15.0 ,127.0 ,7.3 ,225 ,150 ,150 ,4941 ,7214 
486,W-NCP,WNCP0486,2008,WNCP01,8.9 ,15.3 ,3.6 ,2246.0 ,743.5 ,225.7 ,1422.5 ,2903.6 ,small_spike,Fluvo-aquic soils,clay,9.7 ,11.5 ,193.0 ,7.3 ,225 ,150 ,150 ,3759 ,7880 
487,W-NCP,WNCP0487,2007,WNCP01,8.1 ,13.7 ,3.3 ,1990.2 ,641.1 ,161.2 ,1213.5 ,2646.8 ,small_spike,Fluvo-aquic soils,clay,13.2 ,15.9 ,165.0 ,7.4 ,180 ,150 ,120 ,4322 ,6350 
488,W-NCP,WNCP0488,2007,WNCP01,8.1 ,13.7 ,3.3 ,1990.2 ,641.1 ,161.2 ,1213.5 ,2646.8 ,small_spike,Fluvo-aquic soils,clay,11.8 ,10.9 ,164.0 ,7.2 ,180 ,150 ,120 ,4292 ,6215 
489,W-NCP,WNCP0489,2007,WNCP01,8.1 ,13.7 ,3.3 ,1990.2 ,641.1 ,161.2 ,1213.5 ,2646.8 ,small_spike,Fluvo-aquic soils,clay,12.9 ,11.7 ,132.0 ,7.6 ,180 ,150 ,120 ,4142 ,6350 
490,W-NCP,WNCP0490,2008,WNCP01,9.5 ,16.2 ,3.9 ,2421.9 ,896.7 ,121.8 ,1491.7 ,3004.4 ,small_spike,Cinnamon soils,loam,12.0 ,30.7 ,149.0 ,7.6 ,207 ,108 ,113 ,5850 ,7590 
491,W-NCP,WNCP0491,2008,WNCP01,9.5 ,16.2 ,3.9 ,2421.9 ,896.7 ,121.8 ,1491.7 ,3004.4 ,small_spike,Fluvo-aquic soils,loam,13.0 ,29.2 ,135.0 ,7.3 ,207 ,108 ,113 ,5625 ,7650 
492,W-NCP,WNCP0492,2008,WNCP01,9.5 ,16.2 ,3.9 ,2421.9 ,896.7 ,121.8 ,1491.7 ,3004.4 ,small_spike,Cinnamon soils,loamy sand,12.0 ,27.6 ,139.0 ,7.3 ,207 ,108 ,113 ,5550 ,7650 
493,W-NCP,WNCP0493,2008,WNCP01,9.4 ,16.0 ,3.7 ,2365.0 ,859.8 ,121.8 ,1472.2 ,2958.6 ,small_spike,Cinnamon soils,loam,12.0 ,25.5 ,115.0 ,7.3 ,207 ,108 ,113 ,4800 ,6900 
494,W-NCP,WNCP0494,2008,WNCP01,9.4 ,16.0 ,3.7 ,2365.0 ,859.8 ,121.8 ,1472.2 ,2958.6 ,small_spike,Cinnamon soils,loam,11.0 ,25.1 ,109.0 ,7.3 ,207 ,108 ,113 ,5370 ,6618 
495,W-NCP,WNCP0495,2008,WNCP01,9.4 ,16.0 ,3.7 ,2365.0 ,859.8 ,121.8 ,1472.2 ,2958.6 ,small_spike,Fluvo-aquic soils,loam,11.0 ,24.7 ,123.0 ,7.4 ,207 ,108 ,113 ,5025 ,6975 
496,W-NCP,WNCP0496,2008,WNCP01,9.4 ,16.0 ,3.7 ,2365.0 ,859.8 ,121.8 ,1472.2 ,2958.6 ,small_spike,Cinnamon soils,loam,11.0 ,25.3 ,108.0 ,7.6 ,207 ,108 ,113 ,5408 ,6602 
497,W-NCP,WNCP0497,2008,WNCP01,9.2 ,15.9 ,3.6 ,2312.4 ,827.2 ,121.5 ,1446.6 ,2903.1 ,small_spike,Fluvo-aquic soils,loam,9.0 ,20.7 ,95.0 ,8.0 ,207 ,108 ,113 ,4050 ,4650 
498,W-NCP,WNCP0498,2008,WNCP01,9.2 ,15.9 ,3.6 ,2312.4 ,827.2 ,121.5 ,1446.6 ,2903.1 ,small_spike,Cinnamon soils,sandy loam,9.0 ,22.2 ,99.0 ,7.3 ,207 ,108 ,113 ,3750 ,5100 
499,W-NCP,WNCP0499,2008,WNCP01,9.2 ,15.9 ,3.6 ,2312.4 ,827.2 ,121.5 ,1446.6 ,2903.1 ,small_spike,Cinnamon soils,loam,8.0 ,21.3 ,80.0 ,7.3 ,207 ,108 ,113 ,3900 ,5550 
500,W-NCP,WNCP0500,2009,WNCP01,7.1 ,12.9 ,1.8 ,1961.9 ,728.8 ,111.2 ,1354.2 ,2851.8 ,small_spike,Cinnamon soils,loam,16.2 ,30.2 ,150.0 ,7.5 ,225 ,150 ,150 ,3683 ,5535 
501,W-NCP,WNCP0501,2009,WNCP01,7.1 ,12.9 ,1.8 ,1961.9 ,728.8 ,111.2 ,1354.2 ,2851.8 ,small_spike,Fluvo-aquic soils,loam,15.8 ,29.4 ,137.0 ,7.3 ,225 ,150 ,150 ,3615 ,5640 
502,W-NCP,WNCP0502,2009,WNCP01,7.1 ,12.9 ,1.8 ,1961.9 ,728.8 ,111.2 ,1354.2 ,2851.8 ,small_spike,Cinnamon soils,loamy sand,14.3 ,26.5 ,141.0 ,7.3 ,225 ,150 ,150 ,4200 ,6300 
503,W-NCP,WNCP0503,2009,WNCP01,6.9 ,12.8 ,1.7 ,1912.9 ,699.8 ,111.2 ,1331.3 ,2800.6 ,small_spike,Cinnamon soils,loam,15.1 ,26.4 ,114.0 ,7.6 ,225 ,150 ,150 ,3240 ,5235 
504,W-NCP,WNCP0504,2009,WNCP01,6.9 ,12.8 ,1.7 ,1912.9 ,699.8 ,111.2 ,1331.3 ,2800.6 ,small_spike,Cinnamon soils,loam,14.3 ,26.1 ,110.0 ,7.6 ,225 ,150 ,150 ,3195 ,5220 
505,W-NCP,WNCP0505,2009,WNCP01,6.9 ,12.8 ,1.7 ,1912.9 ,699.8 ,111.2 ,1331.3 ,2800.6 ,small_spike,Fluvo-aquic soils,loam,8.5 ,25.3 ,125.0 ,7.2 ,225 ,150 ,150 ,3210 ,5295 
506,W-NCP,WNCP0506,2009,WNCP01,6.9 ,12.8 ,1.7 ,1912.9 ,699.8 ,111.2 ,1331.3 ,2800.6 ,small_spike,Cinnamon soils,loam,10.4 ,26.8 ,110.0 ,7.4 ,225 ,150 ,150 ,3270 ,5280 
507,W-NCP,WNCP0507,2009,WNCP01,6.8 ,12.6 ,1.6 ,1867.4 ,674.3 ,111.2 ,1323.5 ,2773.3 ,small_spike,Fluvo-aquic soils,loam,12.8 ,21.2 ,100.0 ,7.7 ,225 ,150 ,150 ,2775 ,4920 
508,W-NCP,WNCP0508,2009,WNCP01,6.8 ,12.6 ,1.6 ,1867.4 ,674.3 ,111.2 ,1323.5 ,2773.3 ,small_spike,Cinnamon soils,sandy loam,11.6 ,23.2 ,98.0 ,7.2 ,225 ,150 ,150 ,2730 ,4935 
509,W-NCP,WNCP0509,2009,WNCP01,6.8 ,12.6 ,1.6 ,1867.4 ,674.3 ,111.2 ,1323.5 ,2773.3 ,small_spike,Cinnamon soils,loam,12.6 ,22.6 ,90.0 ,7.6 ,225 ,150 ,150 ,2670 ,4935 
510,W-NCP,WNCP0510,2007,WNCP01,8.5 ,14.1 ,3.8 ,2038.9 ,688.8 ,126.8 ,1187.0 ,2572.8 ,small_spike,Fluvo-aquic soils,loam,15.6 ,27.8 ,218.0 ,8.4 ,225 ,150 ,150 ,3413 ,5232 
511,W-NCP,WNCP0511,2007,WNCP01,8.6 ,14.3 ,4.0 ,2094.8 ,724.7 ,130.2 ,1206.1 ,2621.4 ,small_spike,Fluvo-aquic soils,loam,10.9 ,38.8 ,99.0 ,8.4 ,225 ,150 ,150 ,3624 ,4328 
512,W-NCP,WNCP0512,2007,WNCP01,8.7 ,14.3 ,4.0 ,2108.7 ,728.6 ,130.2 ,1206.1 ,2625.4 ,small_spike,Fluvo-aquic soils,loam,9.6 ,21.0 ,139.0 ,8.4 ,225 ,150 ,150 ,5120 ,5654 
513,W-NCP,WNCP0513,2007,WNCP01,8.6 ,14.3 ,3.9 ,2091.3 ,711.2 ,126.8 ,1209.4 ,2618.1 ,small_spike,Fluvo-aquic soils,loam,9.2 ,11.9 ,122.0 ,8.4 ,225 ,150 ,150 ,4664 ,7274 
514,W-NCP,WNCP0514,2008,WNCP01,9.4 ,15.8 ,4.3 ,2333.3 ,835.0 ,123.1 ,1407.4 ,2855.8 ,small_spike,Fluvo-aquic soils,loam,13.2 ,28.5 ,119.0 ,8.4 ,225 ,150 ,150 ,6459 ,7274 
515,W-NCP,WNCP0515,2007,WNCP01,8.3 ,14.0 ,3.5 ,2065.9 ,680.9 ,146.6 ,1393.0 ,2864.3 ,small_spike,Fluvo-aquic soils,loam,5.1 ,40.4 ,40.0 ,8.3 ,171 ,68 ,68 ,2280 ,6030 
516,W-NCP,WNCP0516,2008,WNCP01,8.8 ,14.9 ,3.3 ,2145.7 ,720.8 ,182.8 ,1445.3 ,2900.8 ,small_spike,Fluvo-aquic soils,loam,6.1 ,41.8 ,70.0 ,8.3 ,171 ,68 ,68 ,1515 ,5490 
517,W-NCP,WNCP0517,2009,WNCP01,6.7 ,12.2 ,2.1 ,1763.0 ,614.5 ,135.0 ,1213.4 ,2610.6 ,small_spike,Fluvo-aquic soils,loam,13.2 ,10.8 ,106.0 ,8.2 ,171 ,68 ,68 ,1364 ,4941 
518,W-NCP,WNCP0518,2006,WNCP01,9.5 ,15.1 ,5.2 ,2582.7 ,988.2 ,167.9 ,1756.0 ,3374.8 ,small_spike,Fluvo-aquic soils,loam,12.4 ,9.5 ,120.0 ,8.2 ,180 ,150 ,120 ,3006 ,4080 
519,W-NCP,WNCP0519,2006,WNCP01,9.5 ,15.1 ,5.2 ,2582.7 ,988.2 ,167.9 ,1756.0 ,3374.8 ,small_spike,Fluvo-aquic soils,sandy loam,8.7 ,6.5 ,90.0 ,8.3 ,180 ,150 ,120 ,2151 ,3437 
520,W-NCP,WNCP0520,2006,WNCP01,9.5 ,15.1 ,5.2 ,2582.7 ,988.2 ,167.9 ,1756.0 ,3374.8 ,small_spike,Fluvo-aquic soils,loam,11.3 ,12.5 ,110.0 ,8.2 ,180 ,150 ,120 ,2592 ,3606 
521,W-NCP,WNCP0521,2007,WNCP01,8.7 ,14.2 ,4.4 ,2428.6 ,826.3 ,273.2 ,1636.0 ,3212.8 ,small_spike,Fluvo-aquic soils,loam,10.7 ,10.6 ,110.0 ,8.2 ,180 ,150 ,120 ,3060 ,4161 
522,W-NCP,WNCP0522,2007,WNCP01,8.7 ,14.1 ,4.4 ,2407.3 ,815.0 ,273.2 ,1627.1 ,3191.3 ,small_spike,Fluvo-aquic soils,loam,12.3 ,15.5 ,135.0 ,8.3 ,180 ,150 ,120 ,2855 ,3920 
523,W-NCP,WNCP0523,2007,WNCP01,8.7 ,14.1 ,4.4 ,2407.3 ,815.0 ,273.2 ,1627.1 ,3191.3 ,small_spike,Fluvo-aquic soils,loam,9.5 ,12.5 ,110.0 ,8.2 ,180 ,150 ,120 ,2721 ,3786 
524,W-NCP,WNCP0524,2007,WNCP01,8.7 ,14.1 ,4.4 ,2407.3 ,815.0 ,273.2 ,1627.1 ,3191.3 ,small_spike,Fluvo-aquic soils,loam,13.5 ,16.7 ,148.0 ,8.1 ,180 ,150 ,120 ,2939 ,4044 
525,W-NCP,WNCP0525,2007,WNCP01,8.7 ,14.1 ,4.4 ,2407.3 ,815.0 ,273.2 ,1627.1 ,3191.3 ,small_spike,Fluvo-aquic soils,sandy loam,9.1 ,6.5 ,90.0 ,8.2 ,180 ,150 ,120 ,2301 ,3437 
526,W-NCP,WNCP0526,2007,WNCP01,8.8 ,14.2 ,4.5 ,2450.2 ,837.9 ,273.2 ,1642.2 ,3230.0 ,small_spike,Fluvo-aquic soils,loam,9.3 ,8.5 ,90.0 ,8.2 ,180 ,150 ,120 ,2184 ,3489 
527,W-NCP,WNCP0527,2007,WNCP01,9.2 ,14.6 ,4.9 ,2626.7 ,934.4 ,286.1 ,1671.2 ,3313.7 ,small_spike,Fluvo-aquic soils,loam,9.0 ,8.5 ,120.0 ,8.3 ,180 ,150 ,120 ,2259 ,3609 
528,W-NCP,WNCP0528,2008,WNCP01,8.5 ,14.5 ,3.8 ,2263.2 ,825.5 ,182.6 ,1805.2 ,3323.7 ,small_spike,Fluvo-aquic soils,loam,10.3 ,12.7 ,122.0 ,8.5 ,180 ,150 ,120 ,2910 ,3951 
529,W-NCP,WNCP0529,2008,WNCP01,8.6 ,14.5 ,3.8 ,2285.7 ,838.0 ,182.6 ,1816.0 ,3348.1 ,small_spike,Fluvo-aquic soils,loam,12.4 ,15.2 ,163.0 ,8.4 ,180 ,150 ,120 ,2969 ,4037 
530,W-NCP,WNCP0530,2008,WNCP01,8.5 ,14.5 ,3.8 ,2263.2 ,825.5 ,182.6 ,1805.2 ,3323.7 ,small_spike,Fluvo-aquic soils,sandy loam,9.9 ,9.1 ,102.0 ,8.4 ,180 ,150 ,120 ,1829 ,3503 
531,W-NCP,WNCP0531,2008,WNCP01,8.6 ,14.5 ,3.8 ,2285.7 ,838.0 ,182.6 ,1816.0 ,3348.1 ,small_spike,Fluvo-aquic soils,loam,11.6 ,12.8 ,129.0 ,8.4 ,180 ,150 ,120 ,2792 ,3842 
532,W-NCP,WNCP0532,2008,WNCP01,8.5 ,14.5 ,3.8 ,2263.2 ,825.5 ,182.6 ,1805.2 ,3323.7 ,small_spike,Fluvo-aquic soils,sandy loam,9.9 ,9.6 ,103.0 ,8.4 ,180 ,150 ,120 ,1647 ,3027 
533,W-NCP,WNCP0533,2008,WNCP01,8.6 ,14.5 ,3.8 ,2285.7 ,838.0 ,182.6 ,1816.0 ,3348.1 ,small_spike,Fluvo-aquic soils,loam,10.0 ,11.3 ,132.0 ,8.4 ,180 ,150 ,120 ,2784 ,3893 
534,W-NCP,WNCP0534,2008,WNCP01,8.5 ,14.5 ,3.8 ,2263.2 ,825.5 ,182.6 ,1805.2 ,3323.7 ,small_spike,Fluvo-aquic soils,loam,10.8 ,10.0 ,105.0 ,8.4 ,180 ,150 ,120 ,1919 ,3677 
535,W-NCP,WNCP0535,2009,WNCP01,7.0 ,12.3 ,2.7 ,2068.9 ,775.3 ,164.7 ,1747.9 ,3351.5 ,small_spike,Fluvo-aquic soils,loam,10.6 ,12.7 ,135.0 ,8.0 ,180 ,150 ,120 ,3114 ,4227 
536,W-NCP,WNCP0536,2009,WNCP01,7.0 ,12.2 ,2.7 ,2060.3 ,766.7 ,164.7 ,1748.1 ,3345.8 ,small_spike,Fluvo-aquic soils,loam,12.4 ,15.6 ,174.0 ,8.0 ,180 ,150 ,120 ,3177 ,4319 
537,W-NCP,WNCP0537,2009,WNCP01,6.8 ,12.0 ,2.5 ,1987.3 ,723.7 ,164.7 ,1715.3 ,3271.8 ,small_spike,Fluvo-aquic soils,loam,10.9 ,9.9 ,139.0 ,8.0 ,180 ,150 ,120 ,1994 ,3818 
